Date (MM/DD/YYYY),Net Asset Value (INR)
12/26/2023,10.0000
12/27/2023,10.0000
12/28/2023,10.0000
12/29/2023,10.0000
01/01/2024,10.0000
01/02/2024,10.0000
01/03/2024,10.0000
01/04/2024,10.0000
01/08/2024,10.0000
01/09/2024,10.0000
01/10/2024,10.0000
01/11/2024,10.0000
01/15/2024,10.0048
01/16/2024,10.0064
01/17/2024,10.0081
01/18/2024,10.0097
01/19/2024,10.0113
01/23/2024,10.0167
01/24/2024,10.0180
01/25/2024,10.0194
01/29/2024,10.0247
01/30/2024,10.0261
01/31/2024,10.0274
02/01/2024,10.0282
02/02/2024,10.0298
02/05/2024,10.0346
02/06/2024,10.0362
02/07/2024,10.0376
02/08/2024,10.0391
02/09/2024,10.0406
02/12/2024,10.0451
02/13/2024,10.0466
02/14/2024,10.0481
02/15/2024,10.0497
02/16/2024,10.0512
02/20/2024,10.0572
02/21/2024,10.0587
02/22/2024,10.0602
02/23/2024,10.0616
02/26/2024,10.0661
02/27/2024,10.0676
02/28/2024,10.0691
02/29/2024,10.0705
03/01/2024,10.0718
