Date (MM/DD/YYYY),Net Asset Value (INR)
10/01/2025,10.0000
10/06/2025,10.0000
10/07/2025,9.9995
10/08/2025,10.0005
10/09/2025,10.0018
10/10/2025,10.0031
10/13/2025,10.0137
10/14/2025,9.9775
10/15/2025,10.0747
10/16/2025,10.1364
10/17/2025,10.1395
10/20/2025,10.1748
10/23/2025,10.0989
10/24/2025,10.0721
10/27/2025,10.1407
10/28/2025,10.1248
10/29/2025,10.1859
10/30/2025,10.1347
10/31/2025,10.0841
11/03/2025,10.1269
11/04/2025,10.0447
11/06/2025,9.9678
11/07/2025,9.9613
11/10/2025,9.9856
11/11/2025,10.0338
11/12/2025,10.0957
11/13/2025,10.0722
11/17/2025,10.1555
11/18/2025,10.1173
11/19/2025,10.1611
11/20/2025,10.2160
11/21/2025,10.1622
11/24/2025,10.1211
11/25/2025,10.1081
11/26/2025,10.2395
11/27/2025,10.2325
11/28/2025,10.2146
12/01/2025,10.2053
12/02/2025,10.1619
12/03/2025,10.1209
12/05/2025,10.1980
12/08/2025,10.0906
12/09/2025,10.0718
12/10/2025,10.0153
12/11/2025,10.0670
12/12/2025,10.1410
12/15/2025,10.1388
12/16/2025,10.0790
12/17/2025,10.0581
12/18/2025,10.0612
12/19/2025,10.1282
12/22/2025,10.2024
12/23/2025,10.2128
12/24/2025,10.1875
12/26/2025,10.1392
12/29/2025,10.1060
12/30/2025,10.0990
01/01/2026,10.1825
01/02/2026,10.2503
01/05/2026,10.2259
01/06/2026,10.2051
01/07/2026,10.2132
01/08/2026,10.0822
01/09/2026,9.9979
01/12/2026,10.0150
01/13/2026,9.9864
01/14/2026,9.9764
01/16/2026,9.9987
01/19/2026,9.9788
01/20/2026,9.8284
01/21/2026,9.7832
01/22/2026,9.8628
01/23/2026,9.7628
01/27/2026,9.8094
01/28/2026,9.9219
01/30/2026,9.9257
02/02/2026,9.8374
02/03/2026,10.0920
02/04/2026,10.1230
02/05/2026,10.0863
02/06/2026,10.0854
02/09/2026,10.1882
02/10/2026,10.2105
02/11/2026,10.2295
02/12/2026,10.1731
02/13/2026,10.0674
02/16/2026,10.1303
02/17/2026,10.1568
02/18/2026,10.1896
02/20/2026,10.0660
02/23/2026,10.1030
02/24/2026,10.0071
02/25/2026,10.0568
02/26/2026,10.0842
02/27/2026,9.9781
03/02/2026,9.8337
03/04/2026,9.6734
03/05/2026,9.7867
03/06/2026,9.6920
03/09/2026,9.5171
03/10/2026,9.6427
03/11/2026,9.4886
03/12/2026,9.4202
03/13/2026,9.1856
03/16/2026,9.2381
03/17/2026,9.3188
03/18/2026,09.4200
03/20/2026,9.1466
03/23/2026,8.8951
03/24/2026,9.0821
03/25/2026,9.2513
