Date (MM/DD/YYYY),Net Asset Value (INR)
08/01/2013,9.9999
08/02/2013,9.9999
08/05/2013,9.9996
08/06/2013,9.9996
08/07/2013,9.9995
08/08/2013,9.9995
08/09/2013,9.9992
08/12/2013,9.9992
08/13/2013,9.9991
08/14/2013,9.9991
08/16/2013,9.9990
08/19/2013,9.9988
08/20/2013,9.9987
08/21/2013,9.9987
08/22/2013,9.9986
08/23/2013,9.9985
08/26/2013,9.9984
08/27/2013,9.9983
08/28/2013,9.9982
08/29/2013,9.9981
08/30/2013,10.0013
09/02/2013,10.0098
09/03/2013,10.0127
09/04/2013,10.0157
09/05/2013,10.0190
09/06/2013,10.0217
09/10/2013,10.0326
09/11/2013,10.0358
09/12/2013,10.0385
09/13/2013,10.0412
09/16/2013,10.0496
09/17/2013,10.0524
09/18/2013,10.0553
09/19/2013,10.0582
09/20/2013,10.0611
09/23/2013,10.0694
09/24/2013,10.0721
09/25/2013,10.0747
09/26/2013,10.0779
09/27/2013,10.0806
09/30/2013,10.0886
10/01/2013,10.0914
10/03/2013,10.0966
10/04/2013,10.0992
10/07/2013,10.1070
10/08/2013,10.1097
10/09/2013,10.1130
10/10/2013,10.1155
10/11/2013,10.1180
10/14/2013,10.1255
10/15/2013,10.1280
10/17/2013,10.1331
10/18/2013,10.1357
10/21/2013,10.1436
10/22/2013,10.1461
10/23/2013,10.1487
10/24/2013,10.1513
10/25/2013,10.1539
10/28/2013,10.1617
10/29/2013,10.1643
10/30/2013,10.1669
10/31/2013,10.1695
11/01/2013,10.1721
11/05/2013,10.1822
11/06/2013,10.1849
11/07/2013,10.1875
11/08/2013,10.1900
11/11/2013,10.1972
11/12/2013,10.1998
11/13/2013,10.2021
11/14/2013,10.2047
11/18/2013,10.2144
11/19/2013,10.2169
11/20/2013,10.2236
11/21/2013,10.2094
11/22/2013,10.1944
11/25/2013,10.2085
11/26/2013,10.2276
11/27/2013,10.2610
11/28/2013,10.2498
11/29/2013,10.2334
12/02/2013,10.2505
12/03/2013,10.2397
12/04/2013,10.2237
12/05/2013,10.2139
12/06/2013,10.1913
12/09/2013,10.1871
12/10/2013,10.1869
12/11/2013,10.1840
12/12/2013,10.1826
12/13/2013,10.1586
12/16/2013,10.1756
12/17/2013,10.1633
