Date (MM/DD/YYYY),Net Asset Value (INR)
01/27/2026,10.0000
01/28/2026,9.9994
01/30/2026,9.9649
02/02/2026,9.9691
02/03/2026,9.9649
02/04/2026,9.9922
02/05/2026,9.9731
02/06/2026,9.9602
02/09/2026,10.0364
02/10/2026,10.0584
02/11/2026,10.0762
02/12/2026,10.0378
02/13/2026,9.9600
02/16/2026,10.0108
02/17/2026,10.0298
02/18/2026,10.0489
02/20/2026,9.9619
02/23/2026,9.9934
02/24/2026,9.9235
02/25/2026,9.9621
02/26/2026,9.9805
02/27/2026,9.9057
03/02/2026,9.7990
03/04/2026,9.6771
03/05/2026,9.7681
03/06/2026,9.6898
03/09/2026,9.5573
03/10/2026,9.6612
03/11/2026,9.5488
03/12/2026,9.4955
03/13/2026,9.3214
03/16/2026,9.3582
03/17/2026,9.4177
03/18/2026,09.4939
03/20/2026,9.2808
03/23/2026,9.0767
03/24/2026,9.2193
03/25/2026,9.3458
