Date (MM/DD/YYYY),Net Asset Value (INR)
07/08/2025,10.0058
07/09/2025,10.0072
07/10/2025,10.0084
07/11/2025,10.0096
07/14/2025,10.0139
07/15/2025,10.0157
07/16/2025,10.0170
07/17/2025,10.0185
07/18/2025,10.0199
07/21/2025,10.0243
07/22/2025,10.0256
07/23/2025,10.0272
07/24/2025,10.0286
07/25/2025,10.0300
07/28/2025,10.0344
07/29/2025,10.0358
07/30/2025,10.0372
07/31/2025,10.0383
08/01/2025,10.0399
08/04/2025,10.0446
08/05/2025,10.0462
08/06/2025,10.0477
08/07/2025,10.0491
08/08/2025,10.0507
08/11/2025,10.0550
08/12/2025,10.0563
08/13/2025,10.0579
08/14/2025,10.0597
08/18/2025,10.0659
08/19/2025,10.0675
08/20/2025,10.0690
08/21/2025,10.0706
08/22/2025,10.0719
08/25/2025,10.0763
08/26/2025,10.0776
08/28/2025,10.0803
08/29/2025,10.0377
09/01/2025,10.0451
09/02/2025,10.0452
09/03/2025,10.0476
09/04/2025,10.0670
09/05/2025,10.0784
09/09/2025,10.0882
09/10/2025,10.0928
09/11/2025,10.0926
09/12/2025,10.0998
09/15/2025,10.1015
09/16/2025,10.1211
09/17/2025,10.1410
09/18/2025,10.1392
09/19/2025,10.1388
09/22/2025,10.1383
09/23/2025,10.1410
09/24/2025,10.1327
09/25/2025,10.1289
09/26/2025,10.1114
09/29/2025,10.1214
09/30/2025,10.1058
10/01/2025,10.1242
