Date (MM/DD/YYYY),Net Asset Value (INR)
04/01/2008,10.0000
04/02/2008,10.0020
04/03/2008,10.0045
04/04/2008,10.0063
04/05/2008,10.0082
04/07/2008,10.0117
04/08/2008,10.0135
04/09/2008,10.0155
04/10/2008,10.0176
04/11/2008,10.0197
04/12/2008,10.0218
04/15/2008,10.0281
04/16/2008,10.0302
04/17/2008,10.0321
04/19/2008,10.0361
04/21/2008,10.0401
04/22/2008,10.0421
04/23/2008,10.0441
04/24/2008,10.0459
04/25/2008,10.0476
04/26/2008,10.0495
04/28/2008,10.0530
04/29/2008,10.0552
04/30/2008,10.0574
05/01/2008,10.0589
05/02/2008,10.0638
05/03/2008,10.0658
05/05/2008,10.0714
05/06/2008,10.0727
05/07/2008,10.0729
05/08/2008,10.0759
05/09/2008,10.0799
05/10/2008,10.0821
05/12/2008,10.0885
05/13/2008,10.0898
05/14/2008,10.0906
05/15/2008,10.0921
05/16/2008,10.0936
05/17/2008,10.0958
05/19/2008,10.1003
05/21/2008,10.1043
05/22/2008,10.1010
05/23/2008,10.1031
05/24/2008,10.1054
05/26/2008,10.1138
05/27/2008,10.1125
05/28/2008,10.1119
05/29/2008,10.1141
05/30/2008,10.1144
05/31/2008,10.1168
06/02/2008,10.1346
06/03/2008,10.1272
06/04/2008,10.1249
06/05/2008,10.1288
06/06/2008,10.1263
06/07/2008,10.1286
06/09/2008,10.1284
06/10/2008,10.1295
06/11/2008,10.1331
06/12/2008,10.1310
06/13/2008,10.1190
06/14/2008,10.1213
06/16/2008,10.1311
06/17/2008,10.1333
06/18/2008,10.1366
06/19/2008,10.1173
06/20/2008,10.0802
06/21/2008,10.0826
06/23/2008,10.0769
06/24/2008,10.0737
06/25/2008,10.0182
06/26/2008,10.0229
06/27/2008,10.0148
06/28/2008,10.0173
06/30/2008,10.0133
07/01/2008,10.0082
07/02/2008,9.9909
07/03/2008,9.9838
07/04/2008,9.9722
07/05/2008,9.9746
07/07/2008,9.9810
07/08/2008,9.9545
07/09/2008,9.9534
07/10/2008,9.9450
07/11/2008,9.9501
07/12/2008,9.9526
07/14/2008,9.9502
07/15/2008,9.9485
07/16/2008,9.9541
07/17/2008,9.9684
07/18/2008,9.9869
07/19/2008,9.9894
07/21/2008,9.9962
07/22/2008,10.0071
07/23/2008,10.0163
07/24/2008,10.0439
07/25/2008,10.0324
07/26/2008,10.0349
07/28/2008,10.0521
07/29/2008,10.0106
07/30/2008,10.0148
07/31/2008,10.0157
08/01/2008,10.0251
08/02/2008,10.0276
08/04/2008,10.0340
08/05/2008,10.0580
08/06/2008,10.0575
08/07/2008,10.0348
08/08/2008,10.0357
08/09/2008,10.0381
08/11/2008,10.0758
08/12/2008,10.0908
08/13/2008,10.0732
08/14/2008,10.0683
08/16/2008,10.0731
08/18/2008,10.0818
08/19/2008,10.0842
08/20/2008,10.0755
08/21/2008,10.0666
08/22/2008,10.0783
08/23/2008,10.0808
08/25/2008,10.0836
08/26/2008,10.1031
08/27/2008,10.0988
08/28/2008,10.1214
08/29/2008,10.1241
08/30/2008,10.1259
09/01/2008,10.1553
09/02/2008,10.1580
09/03/2008,10.1605
09/04/2008,10.2019
09/05/2008,10.1958
09/06/2008,10.1983
09/08/2008,10.2046
09/09/2008,10.2229
09/10/2008,10.2493
09/11/2008,10.2857
09/12/2008,10.2808
09/13/2008,10.2833
09/15/2008,10.3448
09/16/2008,10.3604
09/17/2008,10.3460
09/18/2008,10.3000
09/19/2008,10.2964
09/20/2008,10.2989
09/22/2008,10.2961
09/23/2008,10.2994
09/26/2008,10.2734
09/27/2008,10.2760
09/29/2008,10.2763
10/01/2008,10.2962
10/04/2008,10.3396
10/06/2008,10.3238
10/07/2008,10.3217
10/08/2008,10.3177
10/10/2008,10.3544
10/11/2008,10.3570
10/13/2008,10.3934
10/14/2008,10.3669
10/15/2008,10.3557
10/16/2008,10.3827
10/17/2008,10.3711
10/18/2008,10.3737
10/20/2008,10.4247
10/21/2008,10.4320
10/22/2008,10.4246
10/23/2008,10.4267
10/24/2008,10.3913
10/25/2008,10.3939
10/27/2008,10.4199
10/29/2008,10.4347
10/30/2008,10.4365
10/31/2008,10.4407
11/01/2008,10.4432
11/03/2008,10.4429
11/04/2008,10.4379
11/05/2008,10.4240
11/06/2008,10.4116
11/07/2008,10.4284
11/08/2008,10.4309
11/10/2008,10.4413
11/11/2008,10.4415
11/12/2008,10.4446
11/14/2008,10.4761
11/15/2008,10.4786
11/17/2008,10.4863
11/18/2008,10.5071
11/19/2008,10.5257
11/20/2008,10.5657
11/21/2008,10.6076
11/22/2008,10.6101
11/24/2008,10.6081
11/25/2008,10.6015
11/26/2008,10.6225
11/27/2008,10.6251
11/28/2008,10.6320
11/29/2008,10.6345
12/01/2008,10.6771
12/02/2008,10.7062
12/03/2008,10.7838
12/04/2008,10.8097
12/05/2008,10.8541
12/06/2008,10.8566
12/08/2008,10.9672
12/10/2008,11.0308
12/11/2008,11.0656
12/12/2008,11.1777
12/13/2008,11.1802
12/15/2008,11.2010
12/16/2008,11.2531
12/17/2008,11.3265
12/18/2008,11.4192
12/19/2008,11.3960
12/20/2008,11.3985
12/22/2008,11.3527
12/23/2008,11.3342
12/24/2008,11.3520
12/26/2008,11.3439
12/27/2008,11.3463
12/29/2008,11.3852
12/30/2008,11.4657
12/31/2008,11.4830
01/01/2009,11.4939
01/02/2009,11.5306
01/03/2009,11.5329
01/05/2009,11.5605
01/06/2009,11.5296
01/07/2009,11.2376
01/09/2009,11.2129
01/10/2009,11.2153
01/12/2009,11.2899
01/13/2009,11.3099
01/14/2009,11.3841
01/15/2009,11.3964
01/16/2009,11.3904
01/17/2009,11.3928
01/19/2009,11.3862
01/20/2009,11.3742
01/21/2009,11.3348
01/22/2009,11.3089
01/23/2009,11.3200
01/24/2009,11.3224
01/27/2009,11.2864
01/28/2009,11.2678
01/29/2009,11.2809
01/30/2009,11.2512
01/31/2009,11.1741
02/02/2009,11.2344
02/03/2009,11.2152
02/04/2009,11.2051
02/05/2009,11.2010
02/06/2009,11.2445
02/07/2009,11.2468
02/09/2009,11.2311
02/10/2009,11.1995
02/11/2009,11.2007
02/12/2009,11.2374
02/13/2009,11.2367
02/14/2009,11.2390
02/16/2009,11.2035
02/17/2009,11.1615
02/18/2009,11.2048
02/19/2009,11.2001
02/20/2009,11.1988
02/21/2009,11.2010
02/24/2009,11.2058
02/25/2009,11.1840
02/26/2009,11.2068
02/27/2009,11.2424
02/28/2009,11.2453
03/02/2009,11.2514
03/03/2009,11.2418
03/04/2009,11.2300
03/05/2009,11.2259
03/06/2009,11.1867
03/07/2009,11.1889
03/09/2009,11.1421
03/12/2009,11.1154
03/13/2009,11.1536
03/14/2009,11.1559
03/16/2009,11.1833
03/17/2009,11.1421
03/18/2009,11.1582
03/19/2009,11.1959
03/20/2009,11.2491
03/21/2009,11.2508
03/23/2009,11.2751
03/24/2009,11.2545
03/25/2009,11.2629
03/26/2009,11.2403
03/28/2009,11.2538
03/30/2009,11.2385
03/31/2009,11.2900
04/02/2009,11.3463
04/04/2009,11.3561
04/06/2009,11.3727
04/08/2009,11.4518
04/09/2009,11.5446
04/11/2009,11.5507
