Date (MM/DD/YYYY),Net Asset Value (INR)
08/17/2020,10.0000
08/18/2020,10.0000
08/19/2020,10.0000
08/20/2020,10.0000
08/21/2020,10.0000
08/22/2020,10.0000
08/23/2020,10.0000
08/24/2020,10.0000
08/25/2020,10.0000
08/26/2020,10.0000
08/27/2020,10.0000
08/28/2020,10.0000
08/29/2020,10.0000
08/30/2020,10.0000
08/31/2020,10.0000
09/01/2020,10.0000
09/02/2020,10.0000
09/03/2020,10.0000
09/04/2020,10.0011
09/05/2020,10.0032
09/06/2020,10.0040
09/07/2020,10.0049
09/08/2020,10.0056
09/09/2020,10.0061
09/10/2020,10.0067
09/11/2020,10.0075
09/12/2020,10.0080
09/13/2020,10.0089
09/14/2020,10.0098
09/15/2020,10.0108
09/16/2020,10.0117
09/17/2020,10.0126
09/18/2020,10.0135
09/19/2020,10.0143
09/20/2020,10.0152
09/21/2020,10.0170
09/22/2020,10.0177
09/23/2020,10.0185
09/24/2020,10.0194
09/25/2020,10.0204
09/26/2020,10.0213
09/27/2020,10.0222
09/28/2020,10.0232
09/29/2020,10.0242
09/30/2020,10.0253
10/01/2020,10.0272
10/02/2020,10.0282
10/03/2020,10.0290
10/04/2020,10.0299
10/05/2020,10.0304
10/06/2020,10.0312
10/07/2020,10.0323
10/08/2020,10.0333
10/09/2020,10.0342
10/10/2020,10.0369
10/11/2020,10.0361
10/12/2020,10.0366
10/13/2020,10.0375
10/14/2020,10.0385
10/15/2020,10.0396
10/16/2020,10.0407
10/17/2020,10.0417
10/18/2020,10.0426
10/19/2020,10.0434
10/20/2020,10.0444
10/21/2020,10.0452
10/22/2020,10.0462
10/23/2020,10.0471
10/24/2020,10.0479
10/25/2020,10.0487
10/26/2020,10.0496
10/27/2020,10.0500
10/28/2020,10.0507
10/29/2020,10.0516
10/30/2020,10.0524
10/31/2020,10.0533
11/01/2020,10.0541
11/02/2020,10.0550
11/03/2020,10.0557
11/04/2020,10.0568
11/05/2020,10.0578
11/06/2020,10.0585
11/07/2020,10.0595
11/08/2020,10.0603
11/09/2020,10.0612
11/10/2020,10.0620
11/11/2020,10.0628
11/12/2020,10.0635
11/13/2020,10.0649
11/14/2020,10.0657
11/15/2020,10.0665
11/16/2020,10.0673
11/17/2020,10.0681
11/18/2020,10.0690
11/19/2020,10.0704
11/20/2020,10.0716
11/21/2020,10.0722
11/22/2020,10.0730
11/23/2020,10.0737
11/24/2020,10.0743
11/25/2020,10.0749
11/26/2020,10.0759
11/27/2020,10.0770
11/28/2020,10.0777
11/29/2020,10.0785
11/30/2020,10.0793
12/01/2020,10.0800
12/02/2020,10.0802
12/03/2020,10.0801
12/04/2020,10.0807
12/05/2020,10.0816
12/06/2020,10.0825
12/07/2020,10.0831
12/08/2020,10.0840
12/09/2020,10.0845
12/10/2020,10.0851
12/11/2020,10.0862
