Date (MM/DD/YYYY),Net Asset Value (INR)
06/07/2013,10
06/10/2013,10
06/11/2013,10
06/12/2013,10
06/13/2013,10
06/14/2013,10
06/17/2013,10
06/18/2013,10
06/19/2013,10
06/20/2013,10
06/21/2013,10
06/24/2013,10
06/25/2013,10
06/26/2013,10
06/27/2013,10
06/28/2013,10
07/01/2013,10
07/02/2013,10
07/03/2013,10
07/04/2013,10
07/05/2013,10
07/08/2013,10
07/09/2013,10
07/10/2013,10
07/11/2013,10
07/12/2013,10
07/15/2013,10
07/16/2013,10
07/17/2013,10
07/18/2013,10
07/19/2013,10
07/22/2013,10
07/23/2013,10
07/24/2013,10
07/25/2013,10
07/29/2013,10
07/30/2013,10
07/31/2013,10
08/01/2013,10
08/02/2013,10
08/05/2013,10
08/06/2013,10
08/07/2013,10
08/08/2013,10
08/12/2013,10
08/13/2013,9.9999
08/14/2013,9.9999
08/16/2013,9.9997
08/19/2013,9.9995
08/20/2013,10.0016
08/21/2013,10.0037
08/22/2013,10.0058
08/23/2013,10.0058
08/26/2013,10.0059
08/27/2013,10.006
08/28/2013,10.0059
08/29/2013,10.007
08/30/2013,10.0094
09/02/2013,10.0172
09/03/2013,10.0189
09/04/2013,10.0205
09/05/2013,10.0222
09/06/2013,10.1592
09/10/2013,10.1892
09/11/2013,10.1923
09/12/2013,10.176
09/13/2013,10.1742
09/16/2013,10.1808
09/18/2013,10.2102
09/19/2013,10.3151
09/20/2013,10.2149
09/23/2013,10.1318
09/24/2013,10.1225
09/25/2013,10.1275
09/26/2013,10.1449
09/27/2013,10.1401
09/30/2013,10.1179
10/01/2013,10.1194
10/03/2013,10.1431
10/04/2013,10.1509
10/07/2013,10.1564
10/08/2013,10.2629
10/09/2013,10.2851
10/10/2013,10.3003
10/11/2013,10.2827
10/14/2013,10.2046
10/15/2013,10.1384
10/17/2013,10.2025
10/18/2013,10.2432
10/21/2013,10.2224
10/22/2013,10.2194
10/23/2013,10.2069
10/24/2013,10.226
10/25/2013,10.2319
10/28/2013,10.202
10/29/2013,10.2652
10/30/2013,10.2929
10/31/2013,10.2758
11/01/2013,10.248
11/05/2013,10.2438
11/06/2013,10.2054
11/07/2013,10.1642
11/08/2013,10.0567
11/11/2013,10.0852
11/12/2013,10.0273
11/13/2013,10.1267
11/14/2013,10.0952
11/18/2013,10.1443
11/19/2013,10.2197
11/20/2013,10.2057
11/21/2013,10.1747
11/22/2013,10.1612
11/25/2013,10.1702
11/26/2013,10.1989
11/27/2013,10.2333
11/28/2013,10.2354
11/29/2013,10.2155
12/02/2013,10.2279
12/03/2013,10.2126
12/04/2013,10.1997
12/05/2013,10.208
12/06/2013,10.1518
12/09/2013,10.1126
12/10/2013,10.1232
12/11/2013,10.1161
12/12/2013,10.1103
12/13/2013,10.0611
12/16/2013,10.0862
12/17/2013,10.0709
12/18/2013,10.1542
12/19/2013,10.2236
12/20/2013,10.1946
12/23/2013,10.184
12/24/2013,10.1645
12/26/2013,10.1635
12/27/2013,10.145
12/30/2013,10.191
12/31/2013,10.2264
01/01/2014,10.2164
01/02/2014,10.2174
01/03/2014,10.2201
01/06/2014,10.2767
01/07/2014,10.2793
01/08/2014,10.277
01/09/2014,10.3029
01/10/2014,10.3379
01/13/2014,10.3974
01/15/2014,10.4737
01/16/2014,10.5184
01/17/2014,10.5006
01/20/2014,10.5717
01/21/2014,10.5447
01/22/2014,10.5255
01/23/2014,10.5172
01/24/2014,10.4492
01/27/2014,10.4194
01/28/2014,10.404
01/29/2014,10.3739
01/30/2014,10.3241
01/31/2014,10.3178
02/03/2014,10.3505
02/04/2014,10.4126
02/05/2014,10.4077
02/06/2014,10.4154
02/07/2014,10.4061
02/10/2014,10.4343
02/11/2014,10.3924
02/12/2014,10.3355
02/13/2014,10.3068
02/14/2014,10.3325
02/17/2014,10.3435
02/18/2014,10.3557
02/20/2014,10.362
02/21/2014,10.3725
02/24/2014,10.3226
02/25/2014,10.3246
02/26/2014,10.3159
02/28/2014,10.3579
03/03/2014,10.3478
03/04/2014,10.3704
03/05/2014,10.3826
03/06/2014,10.4069
03/07/2014,10.4103
03/10/2014,10.4326
03/11/2014,10.4756
03/12/2014,10.479
03/13/2014,10.4823
03/14/2014,10.4706
03/18/2014,10.4948
03/19/2014,10.5089
03/20/2014,10.5088
03/21/2014,10.5264
03/23/2014,12.7297
03/24/2014,10.5429
03/25/2014,10.5408
03/26/2014,10.5478
03/27/2014,10.5372
03/28/2014,10.5531
04/02/2014,10.4431
04/03/2014,10.3942
04/04/2014,10.3394
04/07/2014,10.3444
04/09/2014,10.3735
04/10/2014,10.392
04/11/2014,10.4362
04/15/2014,10.4602
04/16/2014,10.4655
04/17/2014,10.5368
04/21/2014,10.5991
04/22/2014,10.6301
04/23/2014,10.6268
04/25/2014,10.6112
04/28/2014,10.6262
04/29/2014,10.6548
05/02/2014,10.6838
05/05/2014,10.7479
05/06/2014,10.7381
05/07/2014,10.7228
05/08/2014,10.7401
05/09/2014,10.7542
05/12/2014,10.7641
05/13/2014,10.738
05/15/2014,10.7526
05/16/2014,10.7481
05/19/2014,10.7566
05/20/2014,10.778
05/21/2014,10.8295
05/22/2014,10.8683
05/23/2014,10.9255
05/26/2014,10.9004
05/27/2014,10.9247
05/28/2014,10.9366
05/29/2014,10.9668
05/30/2014,11.0389
06/02/2014,11.042
06/03/2014,11.1035
06/04/2014,11.1360
06/05/2014,11.2292
06/06/2014,11.282
06/09/2014,11.2495
06/10/2014,11.2423
06/11/2014,11.2562
06/12/2014,11.2444
06/13/2014,11.2123
06/16/2014,11.1938
06/17/2014,11.2192
06/18/2014,11.1733
06/19/2014,11.1557
06/20/2014,11.1239
06/23/2014,11.0998
06/24/2014,11.1337
06/25/2014,11.1333
06/26/2014,11.1152
06/27/2014,11.1074
06/30/2014,11.1191
07/01/2014,11.1235
07/02/2014,11.1806
07/03/2014,11.1922
07/04/2014,11.2029
07/07/2014,11.1900
07/08/2014,11.1686
07/09/2014,11.1670
07/10/2014,11.1502
07/11/2014,11.1343
07/14/2014,11.1225
07/15/2014,11.1678
07/16/2014,11.1791
07/17/2014,11.1968
07/18/2014,11.1780
07/21/2014,11.2270
07/22/2014,11.2505
07/23/2014,11.2759
07/24/2014,11.2834
07/25/2014,11.2560
07/28/2014,11.2389
07/30/2014,11.2170
07/31/2014,11.2289
08/01/2014,11.2136
08/04/2014,11.2202
08/05/2014,11.1332
08/06/2014,11.0915
08/07/2014,11.0987
08/08/2014,11.0963
08/11/2014,11.1284
08/12/2014,11.1181
08/13/2014,11.1553
08/14/2014,11.2009
08/19/2014,11.2189
08/20/2014,11.2714
08/21/2014,11.2680
08/22/2014,11.2704
08/25/2014,11.2449
08/26/2014,11.2467
08/27/2014,11.2597
08/28/2014,11.2633
09/01/2014,11.2688
09/02/2014,11.2818
09/03/2014,11.2931
09/04/2014,11.2901
09/05/2014,11.3012
09/08/2014,11.3228
09/09/2014,11.3160
09/10/2014,11.3041
09/11/2014,11.3307
09/12/2014,11.3369
09/15/2014,11.3519
09/16/2014,11.3582
09/17/2014,11.3696
09/18/2014,11.4151
09/19/2014,11.4159
09/22/2014,11.4353
09/23/2014,11.4195
09/24/2014,11.4204
09/25/2014,11.4186
09/26/2014,11.4472
09/29/2014,11.4222
09/30/2014,11.4086
10/01/2014,11.4363
10/07/2014,11.4724
10/08/2014,11.5103
10/09/2014,11.4730
10/10/2014,11.4866
10/13/2014,11.5182
10/14/2014,11.5437
10/16/2014,11.5617
10/17/2014,11.5621
10/20/2014,11.6064
10/21/2014,11.6240
10/22/2014,11.6435
10/27/2014,11.6977
10/28/2014,11.7146
10/29/2014,11.7254
10/30/2014,11.7633
10/31/2014,11.8065
11/03/2014,11.8412
11/05/2014,11.9177
11/07/2014,11.9077
11/10/2014,11.9362
11/11/2014,11.9296
11/12/2014,11.9463
11/13/2014,11.9105
11/14/2014,11.8964
11/17/2014,11.9347
11/18/2014,11.9568
11/19/2014,11.9548
11/20/2014,11.9566
11/21/2014,11.9593
11/24/2014,11.9763
11/25/2014,11.9848
11/26/2014,11.9915
11/27/2014,11.9952
11/28/2014,12.0619
12/01/2014,12.1046
12/02/2014,12.1992
12/03/2014,12.2060
12/04/2014,12.2099
12/05/2014,12.2502
12/08/2014,12.2781
12/09/2014,12.3144
12/10/2014,12.3154
12/11/2014,12.3791
12/12/2014,12.4185
12/15/2014,12.4166
12/16/2014,12.2741
12/17/2014,12.2826
12/18/2014,12.3141
12/19/2014,12.2789
12/22/2014,12.2710
12/23/2014,12.2955
12/24/2014,12.2790
12/26/2014,12.2592
12/29/2014,12.2998
12/30/2014,12.2676
12/31/2014,12.3655
01/01/2015,12.3423
01/02/2015,12.3219
01/05/2015,12.3114
01/06/2015,12.3052
01/07/2015,12.3408
01/08/2015,12.3474
01/09/2015,12.3553
01/12/2015,12.3982
01/13/2015,12.4390
01/14/2015,12.4385
01/15/2015,12.5442
01/16/2015,12.5861
