Date (MM/DD/YYYY),Net Asset Value (INR)
10/01/2025,10.0000
10/06/2025,10.0024
10/07/2025,10.0039
10/08/2025,10.0050
10/09/2025,10.0058
10/10/2025,10.0065
10/13/2025,10.0087
10/14/2025,10.0096
10/15/2025,10.0106
10/16/2025,10.0117
10/17/2025,10.0127
10/20/2025,10.0160
10/23/2025,10.0185
10/24/2025,10.0197
10/27/2025,10.0228
10/28/2025,10.0239
10/29/2025,10.0251
10/30/2025,10.0260
10/31/2025,10.0271
11/03/2025,10.0311
11/04/2025,10.0324
11/06/2025,10.0345
11/07/2025,10.0382
11/10/2025,10.0406
11/11/2025,10.0415
11/12/2025,10.0424
11/13/2025,10.0433
11/17/2025,10.0473
11/18/2025,10.0487
11/19/2025,10.0502
11/20/2025,10.0516
11/21/2025,10.0528
11/24/2025,10.0571
11/25/2025,10.0584
11/26/2025,10.0599
11/27/2025,10.0614
11/28/2025,10.0629
12/01/2025,10.0669
12/02/2025,10.0682
12/03/2025,10.0696
12/05/2025,10.0720
12/08/2025,10.0770
12/09/2025,10.0781
12/10/2025,10.0790
12/11/2025,10.0797
12/12/2025,10.0810
12/15/2025,10.0849
12/16/2025,10.0857
12/17/2025,10.0868
12/18/2025,10.0873
12/19/2025,10.1005
12/22/2025,10.1185
12/23/2025,10.1241
12/24/2025,10.1279
12/26/2025,10.1090
12/29/2025,10.1110
12/30/2025,10.1060
01/01/2026,10.2114
01/02/2026,10.2794
01/05/2026,10.2779
01/06/2026,10.2744
01/07/2026,10.2998
01/08/2026,10.1182
01/09/2026,10.0273
01/12/2026,9.9946
01/13/2026,9.9887
01/14/2026,9.9678
01/16/2026,9.9426
01/19/2026,9.8921
01/20/2026,9.6667
01/21/2026,9.6145
01/22/2026,9.7056
01/23/2026,9.5575
01/27/2026,9.6311
01/28/2026,9.7583
01/30/2026,9.7947
02/02/2026,9.6996
02/03/2026,9.9581
02/04/2026,9.9609
02/05/2026,9.9468
02/06/2026,9.9932
02/09/2026,10.1716
02/10/2026,10.2205
02/11/2026,10.1936
02/12/2026,10.1430
02/13/2026,10.0196
