Date (MM/DD/YYYY),Net Asset Value (INR)
02/23/2023,10.0000
02/24/2023,10.0000
02/27/2023,10.0000
02/28/2023,10.0000
03/01/2023,10.0000
03/02/2023,10.0000
03/03/2023,10.0000
03/06/2023,10.0000
03/08/2023,10.0000
03/09/2023,10
03/10/2023,10.0000
03/13/2023,10.0000
03/14/2023,10.0000
03/15/2023,10.0000
03/16/2023,10.0000
03/17/2023,10.0000
03/20/2023,10.0000
03/21/2023,10.0000
03/23/2023,10.0000
03/24/2023,10.0016
03/27/2023,10.0064
03/28/2023,10.0064
03/29/2023,10.0047
03/31/2023,10.0126
04/03/2023,10.0217
04/05/2023,10.0258
04/06/2023,10.0273
04/10/2023,10.0360
04/11/2023,10.0379
04/12/2023,10.0396
04/13/2023,10.0415
04/17/2023,10.0474
04/18/2023,10.0517
04/19/2023,10.0534
04/20/2023,10.0548
04/21/2023,10.0597
04/24/2023,10.0707
04/25/2023,10.0724
04/26/2023,10.0737
04/27/2023,10.0779
04/28/2023,10.0769
05/02/2023,10.0865
05/03/2023,10.1241
05/04/2023,10.1290
05/08/2023,10.1253
05/09/2023,10.1280
05/10/2023,10.1349
05/11/2023,10.1405
05/12/2023,10.1584
05/15/2023,10.1668
05/16/2023,10.1800
05/17/2023,10.1782
05/18/2023,10.1754
05/19/2023,10.1729
05/22/2023,10.1928
05/23/2023,10.1762
05/24/2023,10.1876
05/26/2023,10.1974
05/29/2023,10.1976
05/30/2023,10.2022
05/31/2023,10.2155
06/01/2023,10.2232
06/02/2023,10.2250
06/05/2023,10.2284
06/06/2023,10.2328
06/07/2023,10.2393
06/08/2023,10.2161
06/09/2023,10.2024
06/12/2023,10.2170
06/13/2023,10.2242
06/14/2023,10.2255
06/15/2023,10.2174
06/16/2023,10.2253
06/19/2023,10.2224
06/20/2023,10.2222
06/21/2023,10.2216
06/22/2023,10.2098
06/23/2023,10.2059
