Date (MM/DD/YYYY),Net Asset Value (INR)
12/26/2023,10.0000
12/27/2023,10.0000
12/28/2023,10.0000
12/29/2023,10.0013
01/01/2024,10.0067
01/02/2024,10.0085
01/03/2024,10.0060
01/04/2024,10.0290
01/08/2024,10.0021
01/09/2024,9.9884
01/10/2024,9.9961
01/11/2024,9.9917
01/15/2024,10.0192
01/16/2024,10.0257
01/17/2024,9.9111
01/18/2024,9.8729
01/19/2024,9.8654
01/23/2024,9.8552
01/24/2024,9.8792
01/25/2024,9.7234
01/29/2024,9.7712
01/30/2024,9.6989
01/31/2024,9.8197
02/01/2024,9.8428
02/02/2024,9.9015
02/05/2024,9.8931
02/06/2024,9.9683
02/07/2024,9.9242
02/08/2024,9.8463
02/09/2024,9.8662
02/12/2024,9.8141
02/13/2024,9.8925
02/14/2024,9.8931
02/15/2024,9.9350
02/16/2024,9.9472
02/20/2024,10.0473
02/21/2024,9.9717
02/22/2024,10.0530
02/23/2024,10.0342
02/26/2024,9.9959
02/27/2024,9.9830
02/28/2024,9.9167
02/29/2024,9.9743
03/01/2024,10.0308
03/04/2024,10.0552
03/05/2024,10.0278
03/06/2024,10.0578
03/07/2024,10.0461
03/11/2024,9.9816
03/12/2024,9.9730
03/13/2024,9.8908
03/14/2024,9.9225
03/15/2024,9.8524
03/19/2024,9.7435
03/20/2024,9.7520
03/21/2024,9.8437
03/22/2024,9.8827
03/26/2024,09.8391
03/27/2024,9.8359
03/28/2024,9.9258
03/31/2024,09.9261
04/02/2024,10.0294
04/03/2024,10.0447
04/04/2024,10.0560
04/05/2024,10.1358
04/08/2024,10.1919
04/10/2024,10.2426
04/12/2024,10.1209
04/15/2024,10.0022
04/16/2024,9.9713
04/18/2024,9.8800
04/19/2024,09.9571
04/22/2024,9.9923
04/23/2024,10.0286
04/24/2024,10.0570
04/25/2024,10.1331
04/26/2024,10.1669
04/29/2024,10.2611
04/30/2024,10.2971
05/02/2024,10.3490
05/03/2024,10.3184
05/06/2024,10.2944
05/07/2024,10.2529
05/08/2024,10.2804
05/09/2024,10.1409
05/10/2024,10.1839
05/13/2024,10.2125
05/14/2024,10.2726
05/15/2024,10.2807
05/16/2024,10.3694
05/17/2024,10.4336
05/21/2024,10.4298
05/22/2024,10.4551
05/24/2024,10.5679
05/27/2024,10.5661
05/28/2024,10.5777
05/29/2024,10.4967
05/30/2024,10.4436
05/31/2024,10.4447
06/03/2024,10.7603
06/04/2024,10.2512
06/05/2024,10.5734
06/06/2024,10.6954
06/07/2024,10.8817
06/10/2024,10.8824
06/11/2024,10.8861
06/12/2024,10.8989
06/13/2024,10.9337
06/14/2024,10.9741
06/18/2024,11.0189
06/19/2024,11.0676
06/20/2024,11.1009
06/21/2024,11.0509
06/24/2024,11.1241
06/25/2024,11.1849
06/26/2024,11.1841
06/27/2024,11.2512
06/28/2024,11.2809
07/01/2024,11.3891
07/02/2024,11.3659
07/03/2024,11.5032
07/04/2024,11.5747
07/05/2024,11.5690
07/08/2024,11.6239
07/09/2024,11.6850
07/10/2024,11.6416
07/11/2024,11.6738
07/12/2024,11.7341
07/15/2024,11.7918
07/18/2024,11.8596
07/19/2024,11.8078
07/22/2024,11.8655
07/23/2024,11.8579
07/24/2024,11.8564
07/26/2024,12.0096
07/29/2024,12.0325
07/30/2024,12.0246
07/31/2024,12.0596
08/01/2024,12.0325
08/02/2024,11.9462
08/05/2024,11.6795
08/06/2024,11.6535
08/07/2024,11.8181
08/08/2024,11.7951
08/09/2024,11.8841
08/12/2024,11.8960
08/13/2024,11.7619
08/14/2024,11.7933
08/16/2024,12.0098
08/19/2024,11.9908
08/20/2024,12.0770
08/21/2024,12.0923
08/22/2024,12.1164
08/23/2024,12.0644
08/26/2024,12.1312
08/27/2024,12.1612
08/28/2024,12.1651
08/29/2024,12.2045
08/30/2024,12.2430
09/02/2024,12.3430
09/03/2024,12.3705
09/04/2024,12.3442
09/06/2024,12.2259
09/09/2024,12.2227
09/10/2024,12.2584
09/11/2024,12.2168
09/12/2024,12.3328
09/13/2024,12.3120
09/16/2024,12.3268
09/17/2024,12.3419
09/19/2024,12.4031
09/20/2024,12.5588
09/23/2024,12.6309
09/24/2024,12.6053
09/25/2024,12.6447
09/26/2024,12.7372
09/27/2024,12.6840
09/30/2024,12.5704
10/01/2024,12.6173
10/03/2024,12.4269
10/04/2024,12.3105
10/07/2024,12.1571
10/08/2024,12.2506
10/09/2024,12.2696
10/10/2024,12.3638
10/11/2024,12.3336
10/14/2024,12.3834
10/15/2024,12.3830
10/16/2024,12.3369
10/17/2024,12.2262
10/18/2024,12.2505
10/21/2024,12.2171
10/22/2024,12.0759
10/23/2024,12.0759
10/24/2024,12.0707
10/25/2024,12.0287
10/28/2024,12.0566
10/29/2024,12.1756
