Date (MM/DD/YYYY),Net Asset Value (INR)
01/27/2026,10.0000
01/28/2026,9.9992
01/30/2026,9.9268
02/02/2026,9.9273
02/03/2026,9.9617
02/04/2026,9.9824
02/05/2026,9.9683
02/06/2026,9.9723
02/09/2026,10.0166
02/10/2026,10.0258
02/11/2026,10.0419
02/12/2026,10.0075
02/13/2026,9.9279
02/16/2026,9.9740
02/17/2026,9.9827
02/18/2026,10.0145
02/20/2026,9.9448
02/23/2026,9.9734
02/24/2026,9.9103
02/25/2026,9.9495
02/26/2026,9.9732
02/27/2026,9.8766
03/02/2026,9.7786
03/04/2026,9.6506
03/05/2026,9.7392
03/06/2026,9.6671
03/09/2026,9.5385
03/10/2026,9.6208
03/11/2026,9.5144
03/12/2026,9.4460
03/13/2026,9.2924
03/16/2026,9.3297
03/17/2026,9.3919
03/18/2026,09.4639
03/20/2026,9.2717
03/23/2026,9.0843
03/24/2026,9.2186
03/25/2026,9.3426
