Date (MM/DD/YYYY),Net Asset Value (INR)
08/19/2022,10.0000
08/22/2022,10.0000
08/24/2022,9.9979
08/25/2022,9.9993
08/26/2022,10.0007
08/29/2022,10.0043
08/30/2022,10.0055
09/01/2022,10.0081
09/02/2022,10.0094
09/05/2022,10.0139
09/06/2022,10.0154
09/07/2022,10.0170
09/08/2022,10.0184
09/09/2022,10.0197
09/12/2022,10.0240
09/13/2022,10.0250
09/14/2022,10.0262
09/15/2022,10.0272
09/16/2022,10.0284
09/19/2022,10.0324
09/20/2022,10.0335
09/21/2022,10.0342
09/22/2022,10.0354
09/23/2022,10.0368
09/26/2022,10.0412
09/27/2022,10.0419
09/28/2022,10.0418
09/29/2022,10.0426
09/30/2022,10.0451
10/03/2022,10.0513
10/04/2022,10.0548
10/06/2022,10.0581
10/07/2022,10.0596
10/10/2022,10.0637
10/11/2022,10.0647
10/12/2022,10.0651
10/13/2022,10.0662
10/14/2022,10.0677
10/17/2022,10.0724
10/18/2022,10.0741
10/19/2022,10.0759
10/20/2022,10.0788
10/21/2022,10.0733
10/25/2022,10.0960
10/27/2022,10.1065
10/28/2022,10.1049
10/31/2022,10.0887
11/01/2022,10.1128
11/02/2022,10.1168
11/03/2022,10.0822
11/04/2022,10.0908
11/07/2022,10.1064
11/09/2022,10.1370
11/10/2022,10.1630
11/11/2022,10.1982
11/14/2022,10.2042
11/15/2022,10.2216
11/16/2022,10.2202
11/17/2022,10.2216
11/18/2022,10.2073
11/21/2022,10.2046
11/22/2022,10.2193
11/24/2022,10.2413
11/25/2022,10.2261
11/28/2022,10.2467
11/29/2022,10.2420
11/30/2022,10.2412
12/01/2022,10.2776
12/02/2022,10.2741
12/05/2022,10.2785
12/06/2022,10.2693
12/07/2022,10.2580
12/08/2022,10.2568
12/09/2022,10.2446
12/12/2022,10.2539
12/13/2022,10.2687
12/14/2022,10.2889
12/15/2022,10.2705
12/16/2022,10.2641
12/19/2022,10.2645
12/20/2022,10.2574
12/21/2022,10.2701
12/22/2022,10.2624
12/23/2022,10.2571
12/26/2022,10.2553
12/27/2022,10.2631
12/28/2022,10.2612
12/29/2022,10.2643
12/30/2022,10.2606
01/02/2023,10.2615
01/03/2023,10.2730
01/04/2023,10.2781
01/05/2023,10.2773
01/06/2023,10.2610
01/09/2023,10.2861
01/10/2023,10.3027
01/11/2023,10.3164
01/12/2023,10.3232
01/13/2023,10.3256
01/16/2023,10.3162
01/17/2023,10.3148
01/18/2023,10.3224
01/19/2023,10.3354
01/20/2023,10.3127
01/23/2023,10.3180
01/24/2023,10.3198
01/25/2023,10.3180
01/27/2023,10.2937
01/30/2023,10.2851
01/31/2023,10.3077
02/01/2023,10.3515
02/02/2023,10.3564
02/03/2023,10.3698
02/06/2023,10.3569
02/07/2023,10.3641
02/08/2023,10.3426
02/09/2023,10.3360
02/10/2023,10.3261
02/13/2023,10.3261
02/14/2023,10.3270
02/15/2023,10.3435
02/16/2023,10.3526
02/17/2023,10.3319
02/20/2023,10.3505
02/21/2023,10.3394
02/22/2023,10.3155
02/23/2023,10.3364
02/24/2023,10.3271
02/27/2023,10.3178
02/28/2023,10.3191
03/01/2023,10.3321
03/02/2023,10.3343
03/03/2023,10.3477
03/06/2023,10.3506
03/08/2023,10.3233
03/09/2023,10.3314
03/10/2023,10.3420
03/13/2023,10.3798
03/14/2023,10.3805
03/15/2023,10.3906
03/16/2023,10.3988
03/17/2023,10.4032
03/20/2023,10.4226
03/21/2023,10.4135
03/23/2023,10.4255
03/24/2023,10.4417
03/27/2023,10.4598
03/28/2023,10.4601
03/29/2023,10.4774
03/31/2023,10.4668
04/03/2023,10.4723
04/05/2023,10.5039
04/06/2023,10.5296
04/10/2023,10.5240
04/11/2023,10.5161
04/12/2023,10.5294
04/13/2023,10.5246
04/17/2023,10.5272
04/18/2023,10.5367
04/19/2023,10.5388
04/20/2023,10.5478
04/21/2023,10.5711
04/24/2023,10.5998
04/25/2023,10.6205
04/26/2023,10.6244
04/27/2023,10.6311
04/28/2023,10.6330
05/02/2023,10.6434
05/03/2023,10.6910
05/04/2023,10.7065
05/08/2023,10.7066
05/09/2023,10.7119
05/10/2023,10.7127
05/11/2023,10.7188
05/12/2023,10.7411
05/15/2023,10.7506
05/16/2023,10.7709
05/17/2023,10.7849
05/18/2023,10.7804
05/19/2023,10.7807
05/22/2023,10.7941
05/23/2023,10.7855
05/24/2023,10.7921
05/26/2023,10.7953
05/29/2023,10.7901
05/30/2023,10.7950
05/31/2023,10.8032
06/01/2023,10.8096
06/02/2023,10.8117
06/05/2023,10.8138
06/06/2023,10.8212
06/07/2023,10.8288
06/08/2023,10.8179
06/09/2023,10.8083
06/12/2023,10.8120
06/13/2023,10.8144
06/14/2023,10.8135
06/15/2023,10.8103
06/16/2023,10.8093
06/19/2023,10.8130
06/20/2023,10.8088
06/21/2023,10.8034
06/22/2023,10.7959
06/23/2023,10.7953
06/26/2023,10.8035
06/27/2023,10.8067
06/28/2023,10.8102
06/30/2023,10.7926
07/03/2023,10.7962
07/04/2023,10.7971
07/05/2023,10.8040
07/06/2023,10.7840
07/11/2023,10.8143
07/12/2023,10.8125
07/13/2023,10.8322
07/14/2023,10.8326
07/17/2023,10.8427
07/18/2023,10.8646
07/19/2023,10.8682
07/20/2023,10.8649
07/21/2023,10.8662
07/24/2023,10.8701
07/25/2023,10.8609
07/26/2023,10.8626
07/27/2023,10.8581
07/28/2023,10.8336
07/31/2023,10.8318
08/01/2023,10.8472
08/02/2023,10.8430
08/03/2023,10.8280
08/04/2023,10.8284
08/07/2023,10.8399
08/08/2023,10.8518
08/09/2023,10.8543
08/10/2023,10.8601
08/11/2023,10.8430
08/14/2023,10.8437
08/17/2023,10.8232
08/18/2023,10.8421
08/21/2023,10.8503
08/22/2023,10.8570
08/23/2023,10.8744
08/24/2023,10.8821
08/25/2023,10.8746
08/28/2023,10.8912
08/29/2023,10.9020
08/30/2023,10.8979
08/31/2023,10.9049
09/01/2023,10.9093
09/04/2023,10.9051
09/05/2023,10.9064
09/06/2023,10.9006
09/07/2023,10.9200
09/08/2023,10.9099
09/11/2023,10.8976
09/12/2023,10.8991
09/13/2023,10.9175
09/14/2023,10.9551
09/15/2023,10.9286
09/18/2023,10.9400
09/20/2023,10.9478
09/21/2023,10.9524
09/22/2023,10.9488
09/25/2023,10.9501
09/26/2023,10.9507
09/27/2023,10.9454
09/28/2023,10.9012
10/03/2023,10.9056
10/04/2023,10.8992
10/05/2023,10.9157
10/06/2023,10.8410
10/09/2023,10.8267
10/10/2023,10.8305
10/11/2023,10.8562
10/12/2023,10.8603
10/13/2023,10.8613
10/16/2023,10.8573
10/17/2023,10.8602
10/18/2023,10.8518
10/19/2023,10.8456
10/20/2023,10.8462
10/23/2023,10.8345
10/25/2023,10.8575
10/26/2023,10.8473
10/27/2023,10.8584
10/30/2023,10.8614
10/31/2023,10.8617
11/01/2023,10.8636
11/02/2023,10.8827
11/03/2023,10.8937
11/06/2023,10.9084
11/07/2023,10.9176
11/08/2023,10.9316
11/09/2023,10.9401
11/10/2023,10.9188
11/13/2023,10.9297
11/15/2023,10.9696
11/16/2023,10.9731
11/17/2023,10.9831
11/20/2023,10.9691
11/21/2023,10.9627
11/22/2023,10.9707
11/23/2023,10.9732
11/24/2023,10.9580
11/28/2023,10.9502
11/29/2023,10.9615
11/30/2023,10.9463
12/01/2023,10.9349
12/04/2023,10.9556
12/05/2023,10.9658
12/06/2023,10.9799
12/07/2023,10.9920
12/08/2023,10.9823
12/11/2023,10.9874
12/12/2023,10.9905
12/13/2023,11.0022
12/14/2023,11.0488
12/15/2023,11.0776
12/18/2023,11.0915
12/19/2023,11.0921
12/20/2023,11.0956
12/21/2023,11.0882
12/22/2023,11.0838
12/26/2023,11.0894
12/27/2023,11.0884
12/28/2023,11.0820
12/29/2023,11.1038
01/01/2024,11.0832
01/02/2024,11.0746
01/03/2024,11.0705
01/04/2024,11.0667
01/08/2024,11.0892
01/09/2024,11.0990
01/10/2024,11.1139
01/11/2024,11.1231
