Date (MM/DD/YYYY),Net Asset Value (INR)
10/21/2022,10.0000
10/25/2022,10.0000
10/27/2022,10.0000
10/28/2022,10.0000
10/31/2022,10.0043
11/01/2022,10.0379
11/02/2022,10.0246
11/03/2022,10.0180
11/04/2022,10.0388
11/07/2022,10.0749
11/09/2022,10.0502
11/10/2022,9.9840
11/11/2022,10.1450
11/14/2022,10.1349
11/15/2022,10.1735
11/16/2022,10.1726
11/17/2022,10.1410
11/18/2022,10.1197
11/21/2022,10.0440
11/22/2022,10.0863
11/24/2022,10.2047
11/25/2022,10.2182
11/28/2022,10.2436
11/29/2022,10.2697
11/30/2022,10.3380
12/01/2022,10.3652
12/02/2022,10.3065
12/05/2022,10.3092
12/06/2022,10.2823
12/07/2022,10.2401
12/08/2022,10.2636
12/09/2022,10.2042
12/12/2022,10.2053
12/13/2022,10.2633
12/14/2022,10.2892
12/15/2022,10.1662
12/16/2022,10.0952
12/19/2022,10.1691
12/20/2022,10.1538
12/21/2022,10.0629
12/22/2022,10.0306
12/23/2022,9.8788
12/26/2022,9.9657
12/27/2022,10.0259
12/28/2022,10.0202
12/29/2022,10.0551
12/30/2022,10.0138
01/02/2023,10.0600
01/03/2023,10.0774
01/04/2023,9.9860
01/05/2023,9.9528
01/06/2023,9.8884
01/09/2023,10.0072
01/10/2023,9.9102
01/11/2023,9.9008
01/12/2023,9.8810
01/13/2023,9.9319
01/16/2023,9.9034
01/17/2023,9.9812
01/18/2023,10.0349
01/19/2023,10.0102
01/20/2023,9.9709
01/23/2023,10.0128
01/24/2023,10.0100
01/25/2023,9.8943
01/27/2023,9.7490
01/30/2023,9.7762
01/31/2023,09.7765
02/01/2023,9.7910
02/02/2023,9.8102
02/03/2023,9.9317
02/06/2023,9.8822
02/07/2023,9.8533
02/08/2023,9.9188
02/09/2023,9.9431
02/10/2023,9.9242
02/13/2023,9.8811
02/14/2023,9.9620
02/15/2023,10.0149
02/16/2023,10.0217
02/17/2023,9.9756
02/20/2023,9.9209
02/21/2023,9.9135
02/22/2023,9.7670
02/23/2023,9.7412
02/24/2023,9.7187
02/27/2023,9.6853
02/28/2023,09.6259
03/01/2023,9.7017
03/02/2023,9.6273
03/03/2023,9.7641
03/06/2023,9.8212
03/08/2023,9.8401
03/09/2023,9.7529
03/10/2023,09.6560
03/13/2023,9.5149
03/14/2023,9.4603
03/15/2023,9.4172
03/16/2023,9.4284
03/17/2023,9.4852
03/20/2023,9.4298
03/21/2023,9.4959
03/23/2023,9.4851
03/24/2023,9.4124
03/27/2023,9.4336
03/28/2023,9.4187
03/29/2023,9.4831
03/31/2023,9.6284
04/03/2023,9.6517
04/05/2023,9.7326
04/06/2023,9.7544
04/10/2023,9.7620
04/11/2023,9.8186
04/12/2023,9.8561
04/13/2023,9.8680
04/17/2023,9.8118
04/18/2023,9.7875
04/19/2023,9.7614
04/20/2023,9.7682
04/21/2023,9.7590
04/24/2023,9.8196
04/25/2023,9.8417
04/26/2023,9.8672
04/27/2023,9.9243
04/28/2023,10.0077
05/02/2023,10.0548
05/03/2023,10.0303
05/04/2023,10.1134
05/08/2023,10.1366
05/09/2023,10.1280
05/10/2023,10.1537
05/11/2023,10.1444
05/12/2023,10.1576
05/15/2023,10.2120
05/16/2023,10.1840
05/17/2023,10.1386
05/18/2023,10.1008
05/19/2023,10.1374
05/22/2023,10.1707
05/23/2023,10.1837
05/24/2023,10.1548
05/26/2023,10.2779
05/29/2023,10.3386
05/30/2023,10.3642
05/31/2023,10.3354
06/01/2023,10.3162
06/02/2023,10.3649
06/05/2023,10.4130
06/06/2023,10.4412
06/07/2023,10.5213
06/08/2023,10.4589
06/09/2023,10.4352
06/12/2023,10.4570
06/13/2023,10.5276
06/14/2023,10.5508
06/15/2023,10.5234
06/16/2023,10.6148
06/19/2023,10.5836
06/20/2023,10.6070
06/21/2023,10.5989
06/22/2023,10.5397
06/23/2023,10.4693
