Date (MM/DD/YYYY),Net Asset Value (INR)
10/10/2016,10.0000
10/11/2016,10
10/12/2016,10
10/13/2016,10.0000
10/14/2016,10.0000
10/15/2016,10
10/16/2016,10
10/17/2016,10.0000
10/18/2016,10.0000
10/19/2016,10.0000
10/20/2016,10.0000
10/21/2016,10.0000
10/22/2016,10
10/23/2016,10
10/24/2016,10.0056
10/25/2016,10.0072
10/26/2016,10.0089
10/27/2016,10.0107
10/28/2016,10.0125
10/29/2016,10.0125
10/30/2016,10.0125
10/31/2016,10.0125
11/01/2016,10.0195
11/02/2016,10.0212
11/03/2016,10.0230
11/04/2016,10.0248
11/05/2016,10.0248
11/06/2016,10.0248
11/07/2016,10.0298
11/08/2016,10.0314
11/09/2016,10.0331
11/10/2016,10.0351
11/11/2016,10.0370
11/12/2016,10.037
11/13/2016,10.037
11/14/2016,10.037
11/15/2016,10.0443
11/16/2016,10.0465
11/17/2016,10.0485
11/18/2016,10.0503
11/19/2016,10.0503
11/20/2016,10.0503
11/21/2016,10.0558
11/22/2016,10.0578
11/23/2016,10.0597
11/24/2016,10.0617
11/25/2016,10.0639
11/26/2016,10.0639
11/27/2016,10.0639
11/28/2016,10.0694
11/29/2016,10.0709
11/30/2016,10.0729
12/01/2016,10.0747
12/02/2016,10.0766
12/03/2016,10.0766
12/04/2016,10.0766
12/05/2016,10.0817
12/06/2016,10.0837
12/07/2016,10.0856
12/08/2016,10.0858
12/09/2016,10.0875
12/10/2016,10.0875
12/11/2016,10.0875
12/12/2016,10.0875
12/13/2016,10.0945
12/14/2016,10.0964
12/15/2016,10.0982
12/16/2016,10.1000
12/17/2016,10.1
12/18/2016,10.1
12/19/2016,10.1054
12/20/2016,10.1072
12/21/2016,10.1089
12/22/2016,10.1107
12/23/2016,10.1124
12/24/2016,10.1124
12/25/2016,10.1124
12/26/2016,10.1178
12/27/2016,10.1195
12/28/2016,10.1213
12/29/2016,10.1231
12/30/2016,10.1250
12/31/2016,10.1249
01/01/2017,10.1249
01/02/2017,10.1307
01/03/2017,10.1325
01/04/2017,10.1343
01/05/2017,10.1361
01/06/2017,10.1379
01/07/2017,10.1379
01/08/2017,10.1379
01/09/2017,10.1435
01/10/2017,10.1453
01/11/2017,10.1471
01/12/2017,10.1489
01/13/2017,10.1507
01/14/2017,10.1507
01/15/2017,10.1507
01/16/2017,10.1562
01/17/2017,10.1580
01/18/2017,10.1599
01/19/2017,10.1617
01/20/2017,10.1635
01/21/2017,10.1635
01/22/2017,10.1635
01/23/2017,10.1691
01/24/2017,10.1710
01/25/2017,10.1728
01/26/2017,10.1728
01/27/2017,10.1765
01/28/2017,10.1765
01/29/2017,10.1765
01/30/2017,10.1821
01/31/2017,10.1840
02/01/2017,10.1859
02/02/2017,10.1878
02/03/2017,10.1896
02/04/2017,10.1896
02/05/2017,10.1896
02/06/2017,10.1952
02/07/2017,10.1971
02/08/2017,10.1990
02/09/2017,10.2005
02/10/2017,10.2023
02/11/2017,10.2023
02/12/2017,10.2023
02/13/2017,10.2080
02/14/2017,10.2099
02/15/2017,10.2118
02/16/2017,10.2136
02/17/2017,10.2154
02/18/2017,10.2154
02/19/2017,10.2154
02/20/2017,10.2211
02/21/2017,10.2211
02/22/2017,10.2248
02/23/2017,10.2267
02/24/2017,10.2267
02/25/2017,10.2267
02/26/2017,10.2267
02/27/2017,10.2342
02/28/2017,10.2361
03/01/2017,10.2380
03/02/2017,10.2398
03/03/2017,10.2417
03/04/2017,10.2416
03/05/2017,10.2416
03/06/2017,10.2473
03/07/2017,10.2490
03/08/2017,10.2508
03/09/2017,10.2526
03/10/2017,10.2545
03/11/2017,10.2545
03/12/2017,10.2545
03/13/2017,10.2545
03/14/2017,10.2621
03/15/2017,10.2640
03/16/2017,10.2659
03/17/2017,10.2677
03/18/2017,10.2677
03/19/2017,10.2677
03/20/2017,10.2737
03/21/2017,10.2756
03/22/2017,10.2776
03/23/2017,10.2795
03/24/2017,10.2814
03/25/2017,10.2814
03/26/2017,10.2814
03/27/2017,10.2871
03/28/2017,10.2871
03/29/2017,10.2908
03/30/2017,10.2926
03/31/2017,10.2946
04/01/2017,10.2946
04/02/2017,10.2945
04/03/2017,10.3015
04/04/2017,10.3015
04/05/2017,10.3054
04/06/2017,10.3072
04/07/2017,10.3090
04/08/2017,10.309
04/09/2017,10.309
04/10/2017,10.3144
04/11/2017,10.3163
04/12/2017,10.3182
04/13/2017,10.3201
04/14/2017,10.32
04/15/2017,10.32
04/16/2017,10.32
04/17/2017,10.3274
04/18/2017,10.3292
04/19/2017,10.3310
04/20/2017,10.3328
04/21/2017,10.3347
04/22/2017,10.3346
04/23/2017,10.3346
04/24/2017,10.3401
04/25/2017,10.3419
04/26/2017,10.3437
04/27/2017,10.3454
04/28/2017,10.3473
04/29/2017,10.3473
04/30/2017,10.3473
05/01/2017,10.3473
05/02/2017,10.3546
05/03/2017,10.3564
05/04/2017,10.3583
05/05/2017,10.3601
05/06/2017,10.3601
05/07/2017,10.3601
05/08/2017,10.3655
05/09/2017,10.3674
05/10/2017,10.3673
05/11/2017,10.3710
05/12/2017,10.3729
05/13/2017,10.3729
05/14/2017,10.3729
05/15/2017,10.3783
05/16/2017,10.3802
05/17/2017,10.3821
05/18/2017,10.3840
05/19/2017,10.3859
05/20/2017,10.3859
05/21/2017,10.3859
05/22/2017,10.3914
05/23/2017,10.3932
05/24/2017,10.3951
05/25/2017,10.3970
05/26/2017,10.3988
05/27/2017,10.3988
05/28/2017,10.3988
05/29/2017,10.4044
05/30/2017,10.4063
05/31/2017,10.4081
06/01/2017,10.4101
06/02/2017,10.4119
06/03/2017,10.4119
06/04/2017,10.4119
06/05/2017,10.4174
06/06/2017,10.4193
06/07/2017,10.4211
06/08/2017,10.4230
06/09/2017,10.4248
06/10/2017,10.4248
06/11/2017,10.4248
06/12/2017,10.4305
06/13/2017,10.4323
06/14/2017,10.4342
06/15/2017,10.4361
06/16/2017,10.4379
06/17/2017,10.4379
06/18/2017,10.4379
06/19/2017,10.4435
06/20/2017,10.4454
06/21/2017,10.4473
06/22/2017,10.4491
06/23/2017,10.4510
06/24/2017,10.451
06/25/2017,10.451
06/26/2017,10.451
06/27/2017,10.4585
06/28/2017,10.4605
06/29/2017,10.4624
06/30/2017,10.4642
07/01/2017,10.4642
07/02/2017,10.4642
07/03/2017,10.4702
07/04/2017,10.4721
07/05/2017,10.4740
07/06/2017,10.4760
07/07/2017,10.4779
07/08/2017,10.4779
07/09/2017,10.4779
07/10/2017,10.4839
07/11/2017,10.4859
07/12/2017,10.4878
07/13/2017,10.4897
07/14/2017,10.4915
07/15/2017,10.4915
07/16/2017,10.4915
07/17/2017,10.4972
07/18/2017,10.4991
07/19/2017,10.5010
07/20/2017,10.5029
07/21/2017,10.5048
07/22/2017,10.5048
07/23/2017,10.5048
07/24/2017,10.5105
07/25/2017,10.5124
07/26/2017,10.5143
07/27/2017,10.5161
07/28/2017,10.5180
07/29/2017,10.518
07/30/2017,10.518
07/31/2017,10.5236
08/01/2017,10.5254
08/02/2017,10.5273
08/03/2017,10.5292
08/04/2017,10.5311
08/05/2017,10.5311
08/06/2017,10.5311
08/07/2017,10.5368
08/08/2017,10.5387
08/09/2017,10.5406
08/10/2017,10.5426
08/11/2017,10.5445
08/12/2017,10.5444
08/13/2017,10.5444
08/14/2017,10.5500
08/15/2017,10.55
08/16/2017,10.5537
08/17/2017,10.5537
08/18/2017,10.5574
08/19/2017,10.5574
08/20/2017,10.5574
08/21/2017,10.5630
08/22/2017,10.5648
08/23/2017,10.5666
08/24/2017,10.5685
08/25/2017,10.5685
08/26/2017,10.5685
08/27/2017,10.5685
08/28/2017,10.5758
08/29/2017,10.5776
08/30/2017,10.5795
08/31/2017,10.5813
09/01/2017,10.5831
09/02/2017,10.5831
09/03/2017,10.5831
09/04/2017,10.5887
09/05/2017,10.5905
09/06/2017,10.5923
09/07/2017,10.5942
09/08/2017,10.5960
09/09/2017,10.596
09/10/2017,10.596
09/11/2017,10.6015
09/12/2017,10.6033
09/13/2017,10.6052
09/14/2017,10.6071
09/15/2017,10.6089
09/16/2017,10.6089
09/17/2017,10.6089
09/18/2017,10.6146
09/19/2017,10.6164
09/20/2017,10.6183
09/21/2017,10.6202
09/22/2017,10.6221
09/23/2017,10.6221
09/24/2017,10.6221
09/25/2017,10.6277
09/26/2017,10.6297
09/27/2017,10.6316
09/28/2017,10.6335
09/29/2017,10.6353
09/30/2017,10.6353
10/01/2017,10.6353
10/02/2017,10.6353
10/03/2017,10.6432
10/04/2017,10.6451
10/05/2017,10.6470
10/06/2017,10.6488
10/07/2017,10.6488
10/08/2017,10.6488
10/09/2017,10.6543
10/10/2017,10.6562
10/11/2017,10.6580
10/12/2017,10.6599
10/13/2017,10.6618
10/14/2017,10.6618
10/15/2017,10.6618
10/16/2017,10.6675
10/17/2017,10.6694
10/18/2017,10.6712
10/19/2017,10.6712
10/20/2017,10.6712
10/21/2017,10.6712
10/22/2017,10.6712
10/23/2017,10.6804
10/24/2017,10.6822
10/25/2017,10.6841
10/26/2017,10.6859
10/27/2017,10.6877
10/28/2017,10.6877
10/29/2017,10.6877
10/30/2017,10.6933
10/31/2017,10.6952
11/01/2017,10.6971
11/02/2017,10.6990
11/03/2017,10.7009
11/04/2017,10.7009
11/05/2017,10.7009
11/06/2017,10.7066
11/07/2017,10.7085
11/08/2017,10.7103
11/09/2017,10.7122
11/10/2017,10.7141
11/11/2017,10.7141
11/12/2017,10.7141
11/13/2017,10.7197
11/14/2017,10.7216
11/15/2017,10.7234
11/16/2017,10.7253
11/17/2017,10.7271
11/18/2017,10.7271
11/19/2017,10.7271
11/20/2017,10.9312
11/21/2017,10.7589
11/22/2017,10.7656
11/23/2017,10.9136
11/24/2017,11.0397
11/25/2017,11.0415
11/26/2017,11.0434
11/27/2017,11.0454
11/28/2017,11.0403
11/29/2017,10.8890
11/30/2017,10.9157
12/01/2017,10.9176
12/02/2017,10.9194
12/03/2017,10.9213
12/04/2017,11.0519
12/05/2017,11.0556
12/06/2017,10.9337
12/07/2017,10.9359
12/08/2017,10.9265
12/09/2017,10.9282
12/10/2017,10.93
12/11/2017,11.0519
12/12/2017,11.0455
12/13/2017,11.0432
12/14/2017,10.9282
12/15/2017,11.0365
12/16/2017,11.0382
12/17/2017,11.0399
12/18/2017,10.9371
12/19/2017,10.8082
12/20/2017,10.9390
12/21/2017,10.9341
12/22/2017,10.9382
12/23/2017,10.9399
12/24/2017,10.9415
12/25/2017,10.9432
12/26/2017,11.0339
12/27/2017,10.8036
12/28/2017,10.8831
12/29/2017,11.0297
12/30/2017,11.0313
12/31/2017,11.0329
01/01/2018,10.9012
01/02/2018,10.8168
01/03/2018,11.0313
01/04/2018,11.0330
01/05/2018,10.8241
01/06/2018,10.8257
01/07/2018,10.8272
01/08/2018,11.0520
01/09/2018,10.9149
01/10/2018,10.9126
01/11/2018,10.9263
01/12/2018,10.9280
01/13/2018,10.9295
01/14/2018,10.9309
01/15/2018,10.9179
01/16/2018,10.9535
01/17/2018,10.9208
01/18/2018,10.9445
01/19/2018,10.8665
01/20/2018,10.8679
01/21/2018,10.8693
01/22/2018,11.0474
01/23/2018,10.9570
01/24/2018,11.0542
01/25/2018,11.0523
01/26/2018,11.0537
01/27/2018,11.055
01/28/2018,11.0563
01/29/2018,10.9026
01/30/2018,10.9546
01/31/2018,10.9914
02/01/2018,10.9508
02/02/2018,10.9556
02/03/2018,10.9569
02/04/2018,10.9581
02/05/2018,10.9549
02/06/2018,10.9641
02/07/2018,11.0484
02/08/2018,10.9692
02/09/2018,10.9749
02/10/2018,10.9761
02/11/2018,10.9772
02/12/2018,10.9902
02/13/2018,10.9914
02/14/2018,11.0672
02/15/2018,11.0012
02/16/2018,11.0578
02/17/2018,11.0601
02/18/2018,11.0623
02/19/2018,11.0646
02/20/2018,10.9521
