Date (MM/DD/YYYY),Net Asset Value (INR)
02/23/2023,10.0000
02/24/2023,10.0000
02/27/2023,10.0000
02/28/2023,10.0000
03/01/2023,10.0000
03/02/2023,10.0000
03/03/2023,10.0000
03/06/2023,10.0000
03/08/2023,10.0000
03/09/2023,10
03/10/2023,10.0000
03/13/2023,10.0000
03/14/2023,10.0000
03/15/2023,10.0000
03/16/2023,10.0000
03/17/2023,10.0000
03/20/2023,10.0000
03/21/2023,10.0000
03/23/2023,10.0000
03/24/2023,10.0020
03/27/2023,10.0073
03/28/2023,10.0085
03/29/2023,10.0091
03/31/2023,10.0146
04/03/2023,10.0216
04/05/2023,10.0254
04/06/2023,10.0271
04/10/2023,10.0346
04/11/2023,10.0358
04/12/2023,10.0384
04/13/2023,10.0389
04/17/2023,10.0448
04/18/2023,10.0499
04/19/2023,10.0514
04/20/2023,10.0539
04/21/2023,10.0638
04/24/2023,10.0843
04/25/2023,10.0901
04/26/2023,10.0907
04/27/2023,10.0955
04/28/2023,10.0956
05/02/2023,10.1071
05/03/2023,10.1428
05/04/2023,10.1552
05/08/2023,10.1603
05/09/2023,10.1601
05/10/2023,10.1656
05/11/2023,10.1701
05/12/2023,10.1875
05/15/2023,10.1962
05/16/2023,10.2075
05/17/2023,10.2125
05/18/2023,10.2047
05/19/2023,10.1983
05/22/2023,10.2166
05/23/2023,10.2083
05/24/2023,10.2187
05/26/2023,10.2222
05/29/2023,10.2250
05/30/2023,10.2298
05/31/2023,10.2359
06/01/2023,10.2400
06/02/2023,10.2494
06/05/2023,10.2549
06/06/2023,10.2649
06/07/2023,10.2760
06/08/2023,10.2583
06/09/2023,10.2479
06/12/2023,10.2591
06/13/2023,10.2699
06/14/2023,10.2731
06/15/2023,10.2649
06/16/2023,10.2681
06/19/2023,10.2692
06/20/2023,10.2732
06/21/2023,10.2703
06/22/2023,10.2549
06/23/2023,10.2509
06/26/2023,10.2611
06/27/2023,10.2688
06/28/2023,10.2838
06/30/2023,10.2700
07/03/2023,10.2757
07/04/2023,10.2748
07/05/2023,10.2858
07/06/2023,10.2769
07/11/2023,10.3121
07/12/2023,10.3042
07/13/2023,10.3234
07/14/2023,10.3266
07/17/2023,10.3464
07/18/2023,10.3606
07/19/2023,10.3613
07/20/2023,10.3670
07/21/2023,10.3607
07/24/2023,10.3732
07/25/2023,10.3662
07/26/2023,10.3789
07/27/2023,10.3772
07/28/2023,10.3615
