Date (MM/DD/YYYY),Net Asset Value (INR)
04/18/2024,10.0000
04/19/2024,10.0000
04/22/2024,10.0000
04/23/2024,10.0000
04/24/2024,10.0016
04/25/2024,10.0004
04/26/2024,10.0012
04/29/2024,10.0063
04/30/2024,10.0080
05/02/2024,10.0115
05/03/2024,10.0136
05/06/2024,10.0195
05/07/2024,10.0212
05/08/2024,10.0226
05/09/2024,10.0238
05/10/2024,10.0254
05/13/2024,10.0310
05/14/2024,10.0326
05/15/2024,10.0342
05/16/2024,10.0364
05/17/2024,10.0384
05/21/2024,10.0462
05/22/2024,10.0493
05/24/2024,10.0532
05/27/2024,10.0590
05/28/2024,10.0608
05/29/2024,10.0628
05/30/2024,10.0647
05/31/2024,10.0665
06/03/2024,10.0722
06/04/2024,10.0743
06/05/2024,10.0762
06/06/2024,10.0784
06/07/2024,10.0805
06/10/2024,10.0862
06/11/2024,10.0882
06/12/2024,10.0902
06/13/2024,10.0922
06/14/2024,10.0940
06/18/2024,10.1015
06/19/2024,10.1034
06/20/2024,10.1053
06/21/2024,10.1072
06/24/2024,10.1130
06/25/2024,10.1155
06/26/2024,10.1174
06/27/2024,10.1190
06/28/2024,10.1209
07/01/2024,10.1274
07/02/2024,10.1304
07/03/2024,10.1339
07/04/2024,10.1361
07/05/2024,10.1377
07/08/2024,10.1431
07/09/2024,10.1449
07/10/2024,10.1469
07/11/2024,10.1488
07/12/2024,10.1509
07/15/2024,10.1569
07/18/2024,10.1627
07/19/2024,10.1648
07/22/2024,10.1705
07/23/2024,10.1725
07/24/2024,10.1743
07/26/2024,10.1781
07/29/2024,10.1837
07/30/2024,10.1856
