DATE,SM007001,SM007002,SM007003,SM007004,SM007005,SM007006,SM007007,SM007008,SM007009,SM007010
18/05/2009,10.0000,10.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19/05/2009,10.0000,10.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20/05/2009,10.0000,10.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21/05/2009,10.0000,10.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22/05/2009,10.0000,10.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25/05/2009,10.0000,10.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26/05/2009,10.0000,10.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27/05/2009,10.0000,10.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28/05/2009,10.0000,10.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29/05/2009,10.0000,10.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/06/2009,10.0000,10.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
02/06/2009,10.0000,10.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
03/06/2009,10.0000,10.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04/06/2009,10.0000,10.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
05/06/2009,10.0000,10.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
08/06/2009,10.0000,10.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
09/06/2009,10.0000,10.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10/06/2009,10.0000,10.0000,10.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11/06/2009,10.0000,10.0000,10.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12/06/2009,10.0000,10.0012,10.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15/06/2009,10.0000,10.0035,10.0039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16/06/2009,10.0000,10.0045,10.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17/06/2009,10.0000,10.0052,10.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18/06/2009,10.0000,10.0069,10.0071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19/06/2009,10.0000,10.0079,10.0083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20/06/2009,10.0000,10.0079,10.0083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21/06/2009,10.0000,10.0079,10.0083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22/06/2009,10.0000,10.0109,10.0116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23/06/2009,10.0000,10.0128,10.0131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24/06/2009,10.0000,10.0139,10.0142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25/06/2009,10.0000,10.0151,10.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26/06/2009,10.0000,10.0163,10.0165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29/06/2009,10.0000,10.0201,10.0198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30/06/2009,10.0000,10.0210,10.0198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/07/2009,10.0000,10.0220,10.0198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
02/07/2009,10.0000,10.0230,10.0198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
03/07/2009,10.0000,10.0237,10.0198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06/07/2009,10.0000,10.0258,10.0198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/07/2009,9.9592,10.0265,10.0198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
08/07/2009,9.6842,10.0271,10.0265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
09/07/2009,9.6879,10.0318,10.0284,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10/07/2009,9.5330,10.0399,10.0302,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13/07/2009,9.4811,10.0469,10.0361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14/07/2009,9.7393,10.0492,10.0380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15/07/2009,9.9605,10.0515,10.0398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16/07/2009,9.9561,10.0538,10.0422,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17/07/2009,10.2328,10.0561,10.0443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20/07/2009,10.4664,10.0634,10.0493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21/07/2009,10.4090,10.0654,10.0507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22/07/2009,10.2599,10.0677,10.0521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23/07/2009,10.5200,10.0701,10.0535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24/07/2009,10.6249,10.0724,10.0548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27/07/2009,10.6367,10.0790,10.0538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28/07/2009,10.6180,10.0812,10.0674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29/07/2009,10.5122,10.0833,10.0654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30/07/2009,10.6396,10.0854,10.0529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31/07/2009,10.7733,10.0874,10.0503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
03/08/2009,10.9242,10.0932,10.0529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04/08/2009,10.8654,10.0949,10.0545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
05/08/2009,10.8890,10.0976,10.0445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06/08/2009,10.6903,10.0998,10.1929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/08/2009,10.4964,10.1021,10.1166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10/08/2009,10.4009,10.1088,10.1435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11/08/2009,10.4788,10.1109,10.1597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12/08/2009,10.4654,10.1130,10.1829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13/08/2009,10.7867,10.1150,10.1801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14/08/2009,10.7305,10.1170,10.1446,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17/08/2009,10.3065,10.1229,10.0991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18/08/2009,10.4743,10.1253,10.1336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20/08/2009,10.4665,10.1294,10.1201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21/08/2009,10.6444,10.1314,10.0978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24/08/2009,10.9076,10.1375,10.0430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25/08/2009,10.9485,10.1395,10.0544,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26/08/2009,10.9983,10.1416,10.1330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27/08/2009,11.0158,10.1436,10.1163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28/08/2009,11.1207,10.1453,10.0939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31/08/2009,10.9635,10.1504,10.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/09/2009,10.8815,10.1519,10.0127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
02/09/2009,10.8430,10.1534,10.0409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
03/09/2009,10.8109,10.1547,10.0117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04/09/2009,10.9952,10.1574,10.0077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/09/2009,11.2123,10.2499,10.0692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
08/09/2009,11.2606,10.2496,10.0479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
09/09/2009,11.2815,10.2573,10.1021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10/09/2009,11.2938,10.2563,10.0758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11/09/2009,11.3216,10.2533,10.0975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14/09/2009,11.2759,10.2639,10.1924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15/09/2009,11.4553,10.2696,10.2384,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16/09/2009,11.6082,10.2792,10.2668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17/09/2009,11.6227,10.2740,10.2287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18/09/2009,11.6476,10.2834,10.2654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22/09/2009,11.7485,10.2869,10.2522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23/09/2009,11.6329,10.2915,10.3272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24/09/2009,11.6696,10.2935,10.3244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25/09/2009,11.6086,10.2954,10.2995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29/09/2009,11.7043,10.3004,10.2862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30/09/2009,11.8802,10.3019,10.2879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/10/2009,11.8791,10.3749,10.2704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
03/10/2009,11.8791,10.3795,10.2741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
05/10/2009,11.6970,10.3841,10.3042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06/10/2009,11.7531,10.3804,10.2721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/10/2009,11.6484,10.3799,10.2252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
08/10/2009,11.6844,10.3779,10.2355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
09/10/2009,11.5510,10.3800,10.2007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12/10/2009,11.8025,10.3824,10.1867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14/10/2009,11.9238,10.4000,10.1911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15/10/2009,11.9238,10.4000,10.1911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16/10/2009,12.0047,10.3899,10.1827,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20/10/2009,11.9379,10.3976,10.1871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21/10/2009,11.8209,10.4036,10.2083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22/10/2009,11.6572,10.4176,10.2031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23/10/2009,11.6754,10.4196,10.1844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26/10/2009,11.6166,10.4274,10.2130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27/10/2009,11.3254,10.4293,10.2637,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28/10/2009,11.2775,10.4312,10.2898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29/10/2009,11.1024,10.3690,10.2934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30/10/2009,11.0112,10.4455,10.2848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
03/11/2009,10.6636,10.4529,10.3197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04/11/2009,10.9895,10.4607,10.3058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
05/11/2009,11.1176,10.4643,10.2979,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06/11/2009,11.1896,10.4671,10.2982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
09/11/2009,11.4291,10.4819,10.3245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10/11/2009,11.3898,10.4873,10.3303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11/11/2009,11.6695,10.4900,10.3121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12/11/2009,11.5517,10.4872,10.3049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13/11/2009,11.6585,10.4917,10.3217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16/11/2009,11.7879,10.4864,10.3268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17/11/2009,11.8005,10.7415,10.3424,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18/11/2009,11.7832,10.4874,10.3551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19/11/2009,11.6302,10.5094,10.3756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20/11/2009,11.7771,10.5238,10.4168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23/11/2009,11.8966,10.5147,10.4006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24/11/2009,11.8665,10.5286,10.4146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25/11/2009,11.9079,10.5424,10.4415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26/11/2009,11.6693,10.5524,10.4653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27/11/2009,11.5205,10.5430,10.4530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30/11/2009,11.7315,10.5456,10.4241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/12/2009,11.9390,10.5172,10.3843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
02/12/2009,11.9422,10.5081,10.3987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
03/12/2009,11.9615,10.5103,10.3735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04/12/2009,11.9090,10.5050,10.3308,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/12/2009,11.8143,10.5078,10.3592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
08/12/2009,11.9957,10.5317,10.3809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
09/12/2009,11.9142,10.5411,10.3616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10/12/2009,11.9659,10.5434,10.3370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11/12/2009,11.9259,10.5455,10.3328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14/12/2009,11.8950,10.5859,10.3545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15/12/2009,11.7293,10.5779,10.3431,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16/12/2009,11.7492,10.6259,10.3163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17/12/2009,11.7484,10.6283,10.3559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18/12/2009,11.6229,10.6269,10.3213,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21/12/2009,11.5403,10.6328,10.3297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22/12/2009,11.6154,10.6348,10.3409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23/12/2009,11.9813,10.6367,10.3502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24/12/2009,12.0572,10.6389,10.3566,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29/12/2009,12.0782,10.6489,10.3456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30/12/2009,12.0350,10.6508,10.3570,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31/12/2009,12.1076,10.6528,10.3606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04/01/2010,12.1787,10.6606,10.3605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
05/01/2010,12.2870,10.6627,10.3583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06/01/2010,12.2959,10.6680,10.3531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/01/2010,12.2537,10.6700,10.3361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
08/01/2010,12.2124,10.6720,10.3495,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11/01/2010,12.2239,10.6748,10.3567,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12/01/2010,12.1365,10.6767,10.3422,9.9426,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13/01/2010,12.1894,10.6758,10.3517,10.0188,10.0047,0.0000,0.0000,0.0000,0.0000,0.0000
14/01/2010,12.2489,10.7180,10.3884,10.0192,10.0057,0.0000,0.0000,0.0000,0.0000,0.0000
15/01/2010,12.2311,10.7199,10.3765,10.0412,10.0067,0.0000,0.0000,0.0000,0.0000,0.0000
18/01/2010,12.2812,10.7253,10.3958,10.0437,10.0093,0.0000,0.0000,0.0000,0.0000,0.0000
19/01/2010,12.1708,10.7271,10.3850,9.9591,10.0102,0.0000,0.0000,0.0000,0.0000,0.0000
20/01/2010,12.1612,10.7289,10.3928,9.9557,10.0111,0.0000,0.0000,0.0000,0.0000,0.0000
21/01/2010,11.8736,10.7334,10.4208,9.6953,10.0120,0.0000,0.0000,0.0000,0.0000,0.0000
22/01/2010,11.7416,10.7414,10.4230,9.6023,10.0132,0.0000,0.0000,0.0000,0.0000,0.0000
25/01/2010,11.6778,10.7443,10.4186,9.5521,10.0160,0.0000,0.0000,0.0000,0.0000,0.0000
27/01/2010,11.3242,10.7507,10.4324,9.2843,10.0178,0.0000,0.0000,0.0000,0.0000,0.0000
28/01/2010,11.3569,10.7525,10.4358,9.2794,10.0186,0.0000,0.0000,0.0000,0.0000,0.0000
29/01/2010,11.3899,10.7544,10.4175,9.3486,10.0194,0.0000,0.0000,0.0000,0.0000,0.0000
01/02/2010,11.4299,10.7601,10.4019,9.3796,10.0224,0.0000,0.0000,0.0000,0.0000,0.0000
02/02/2010,11.2712,10.7433,10.3731,9.2875,10.0224,0.0000,0.0000,0.0000,0.0000,0.0000
03/02/2010,11.5034,10.7523,10.3805,9.4042,10.0224,0.0000,0.0000,0.0000,0.0000,0.0000
04/02/2010,11.3062,10.7970,10.3802,9.3625,10.0332,0.0000,0.0000,0.0000,0.0000,0.0000
05/02/2010,11.0176,10.7965,10.3918,9.1079,10.0284,0.0000,0.0000,0.0000,0.0000,0.0000
08/02/2010,11.1121,10.8323,10.3925,9.1122,10.0537,10.0000,0.0000,0.0000,0.0000,0.0000
09/02/2010,11.1909,10.8347,10.3876,9.1596,10.0561,10.0100,0.0000,0.0000,0.0000,0.0000
10/02/2010,11.1116,10.8611,10.3603,9.1448,10.0691,10.0110,0.0000,0.0000,0.0000,0.0000
11/02/2010,11.2692,10.8507,10.3380,9.2271,10.0601,10.0119,0.0000,0.0000,0.0000,0.0000
15/02/2010,11.2118,10.8480,10.3331,9.2201,10.0526,10.0157,0.0000,0.0000,0.0000,0.0000
16/02/2010,11.3379,10.8360,10.3361,9.2742,10.0479,10.0161,0.0000,0.0000,0.0000,0.0000
17/02/2010,11.4694,10.8235,10.3320,9.2940,10.0437,10.0142,0.0000,0.0000,0.0000,0.0000
18/02/2010,11.4104,10.8217,10.3414,9.3721,10.0443,10.0194,0.0000,0.0000,0.0000,0.0000
19/02/2010,11.3108,10.8099,10.3347,9.3178,10.0410,10.0210,0.0000,0.0000,0.0000,0.0000
22/02/2010,11.3377,10.8165,10.3568,9.2581,10.0447,10.0265,0.0000,0.0000,0.0000,0.0000
23/02/2010,11.3683,10.8270,10.3701,9.2767,10.0506,10.0305,0.0000,0.0000,0.0000,0.0000
24/02/2010,11.3418,10.8406,10.3688,9.2977,10.0561,10.0307,0.0000,0.0000,0.0000,0.0000
25/02/2010,11.3442,10.8511,10.3669,9.2769,10.0578,10.0322,0.0000,0.0000,0.0000,0.0000
26/02/2010,11.4892,10.8511,10.3599,9.2974,10.0572,10.0266,0.0000,0.0000,0.0000,0.0000
02/03/2010,11.7102,10.8381,10.3562,9.4251,10.0589,10.0416,0.0000,0.0000,0.0000,0.0000
03/03/2010,11.8742,10.8418,10.3600,9.5953,10.0627,10.0438,0.0000,0.0000,0.0000,0.0000
04/03/2010,11.8564,10.8511,10.3602,9.7058,10.0680,10.0439,0.0000,0.0000,0.0000,0.0000
05/03/2010,11.8757,10.8534,10.3572,9.6955,10.0685,10.0415,0.0000,0.0000,0.0000,0.0000
08/03/2010,11.9574,10.8605,10.3606,9.7185,10.0700,10.0469,0.0000,0.0000,0.0000,0.0000
09/03/2010,11.9057,10.8628,10.3778,9.7656,10.0779,10.0486,0.0000,0.0000,0.0000,0.0000
10/03/2010,11.9395,10.8596,10.3717,9.7357,10.0874,10.0473,0.0000,0.0000,0.0000,0.0000
11/03/2010,11.9811,10.8631,10.3713,9.7576,10.0958,10.0486,0.0000,0.0000,0.0000,0.0000
12/03/2010,11.9892,10.8725,10.3706,9.7868,10.1168,10.0475,0.0000,0.0000,0.0000,0.0000
15/03/2010,11.9708,10.8793,10.3786,9.7917,10.1212,10.0542,0.0000,0.0000,0.0000,0.0000
17/03/2010,12.2099,10.8840,10.3917,9.8761,10.1234,10.0614,0.0000,0.0000,0.0000,0.0000
18/03/2010,12.2443,10.8910,10.4002,9.9740,10.1373,10.0656,0.0000,0.0000,0.0000,0.0000
19/03/2010,12.2836,10.9060,10.4086,10.0004,10.1289,10.0684,0.0000,0.0000,0.0000,0.0000
22/03/2010,12.1504,10.8970,10.4127,10.0323,10.1213,10.0742,0.0000,0.0000,0.0000,0.0000
23/03/2010,12.1952,10.9016,10.4174,9.9261,10.1238,10.0754,0.0000,0.0000,0.0000,0.0000
25/03/2010,12.2768,10.9040,10.4213,9.9632,10.1226,10.0798,0.0000,0.0000,0.0000,0.0000
26/03/2010,12.3273,10.9162,10.4358,10.0291,10.1272,10.0974,0.0000,0.0000,0.0000,0.0000
29/03/2010,12.3755,10.9263,10.4576,10.0696,10.1341,10.1108,0.0000,0.0000,0.0000,0.0000
30/03/2010,12.2802,10.9518,10.4573,10.1079,10.1359,10.1098,0.0000,0.0000,0.0000,0.0000
31/03/2010,12.2495,11.0037,10.4509,10.0313,10.1427,10.1071,0.0000,0.0000,0.0000,0.0000
05/04/2010,12.5251,11.0201,10.4646,10.0813,10.1542,10.1168,0.0000,0.0000,0.0000,0.0000
06/04/2010,12.5193,11.0236,10.4681,10.2201,10.1516,10.1192,0.0000,0.0000,0.0000,0.0000
07/04/2010,12.5392,11.0276,10.4732,10.2269,10.1507,10.1224,0.0000,0.0000,0.0000,0.0000
08/04/2010,12.3757,11.0334,10.4682,10.2404,10.1507,10.1200,0.0000,0.0000,0.0000,0.0000
09/04/2010,12.5062,11.0244,10.4619,10.1126,10.1482,10.1166,0.0000,0.0000,0.0000,0.0000
12/04/2010,12.4555,11.0205,10.4455,10.2184,10.1518,10.1116,0.0000,0.0000,0.0000,0.0000
13/04/2010,12.4232,11.0228,10.4419,10.1761,10.1535,10.1105,0.0000,0.0000,0.0000,0.0000
15/04/2010,12.3099,11.0262,10.4452,10.1490,10.1574,10.1133,0.0000,0.0000,0.0000,0.0000
16/04/2010,12.2844,11.0317,10.4282,10.0547,10.1563,10.1073,0.0000,0.0000,0.0000,0.0000
19/04/2010,12.1481,11.0418,10.4351,10.0337,10.1613,10.1126,0.0000,0.0000,0.0000,0.0000
20/04/2010,12.2064,11.0640,10.4488,9.9440,10.1707,10.1199,0.0000,0.0000,0.0000,0.0000
21/04/2010,12.2405,11.0851,10.4486,9.9941,10.1808,10.1204,0.0000,0.0000,0.0000,0.0000
22/04/2010,12.2969,11.0989,10.4569,10.0219,10.1962,10.1248,0.0000,0.0000,0.0000,0.0000
23/04/2010,12.3766,11.1120,10.4571,10.0677,10.2063,10.1254,0.0000,0.0000,0.0000,0.0000
26/04/2010,12.4214,11.1220,10.4656,10.1334,10.2102,10.1305,0.0000,0.0000,0.0000,0.0000
27/04/2010,12.3886,11.1254,10.4732,10.1674,10.2117,10.1346,0.0000,0.0000,0.0000,0.0000
28/04/2010,12.1727,11.1470,10.4842,10.1409,10.2217,10.1398,0.0000,0.0000,0.0000,0.0000
29/04/2010,12.2614,11.1462,10.5030,9.9652,10.2217,10.1460,0.0000,0.0000,0.0000,0.0000
30/04/2010,12.3169,11.1463,10.5144,10.0382,10.2230,10.1512,0.0000,0.0000,0.0000,0.0000
03/05/2010,12.1891,11.1530,10.5218,10.0826,10.2236,10.1559,0.0000,0.0000,0.0000,0.0000
04/05/2010,12.0179,11.1609,10.5344,9.9780,10.2266,10.1639,0.0000,0.0000,0.0000,0.0000
05/05/2010,11.9633,11.1753,10.5788,9.8362,10.2336,10.1838,0.0000,0.0000,0.0000,0.0000
06/05/2010,11.8842,11.1672,10.5847,9.7911,10.2310,10.1885,0.0000,0.0000,0.0000,0.0000
07/05/2010,11.7151,11.1734,10.5973,9.7265,10.2320,10.1965,0.0000,0.0000,0.0000,0.0000
10/05/2010,12.1301,11.1552,10.6030,9.6029,10.2331,10.2018,0.0000,0.0000,0.0000,0.0000
11/05/2010,11.9968,11.1591,10.6150,9.9354,10.2322,10.2096,0.0000,0.0000,0.0000,0.0000
12/05/2010,12.0440,11.1590,10.6208,9.8254,10.2299,10.2133,0.0000,0.0000,0.0000,0.0000
13/05/2010,12.0949,11.1585,10.6166,9.8613,10.2279,10.2143,0.0000,0.0000,0.0000,0.0000
