Date (DD-MM-YYYY),NAV
10-08-2021,10.4807
09-08-2021,10.4797
06-08-2021,10.4764
05-08-2021,10.4963
04-08-2021,10.4918
03-08-2021,10.4803
02-08-2021,10.4687
30-07-2021,10.4494
29-07-2021,10.4517
28-07-2021,10.45
27-07-2021,10.4538
26-07-2021,10.46
23-07-2021,10.464
22-07-2021,10.4582
20-07-2021,10.451
19-07-2021,10.4523
16-07-2021,10.4543
15-07-2021,10.4606
14-07-2021,10.4482
13-07-2021,10.446
12-07-2021,10.4434
09-07-2021,10.4511
08-07-2021,10.4541
07-07-2021,10.4442
06-07-2021,10.4365
05-07-2021,10.4679
02-07-2021,10.4596
01-07-2021,10.4667
30-06-2021,10.4598
29-06-2021,10.4619
29-06-2021,10.4619
28-06-2021,10.4699
25-06-2021,10.4847
24-06-2021,10.4836
23-06-2021,10.4726
22-06-2021,10.4778
21-06-2021,10.4732
18-06-2021,10.4639
17-06-2021,10.459
16-06-2021,10.4617
15-06-2021,10.4722
14-06-2021,10.4878
11-06-2021,10.4823
10-06-2021,10.4721
09-06-2021,10.4606
08-06-2021,10.4542
07-06-2021,10.4494
04-06-2021,10.4421
03-06-2021,10.4471
02-06-2021,10.4408
01-06-2021,10.4335
31-05-2021,10.4358
28-05-2021,10.4384
27-05-2021,10.4378
25-05-2021,10.4339
24-05-2021,10.4287
21-05-2021,10.4303
20-05-2021,10.4208
19-05-2021,10.4176
18-05-2021,10.421
17-05-2021,10.4128
12-05-2021,10.4019
11-05-2021,10.4089
10-05-2021,10.4086
07-05-2021,10.3997
06-05-2021,10.3976
05-05-2021,10.3857
04-05-2021,10.3788
03-05-2021,10.3843
30-04-2021,10.3744
29-04-2021,10.3832
28-04-2021,10.3797
27-04-2021,10.3771
26-04-2021,10.3694
23-04-2021,10.3587
22-04-2021,10.3445
20-04-2021,10.3293
19-04-2021,10.3288
19-04-2021,10.3288
19-04-2021,10.3288
16-04-2021,10.3438
15-04-2021,10.3351
09-04-2021,10.3425
08-04-2021,10.3391
07-04-2021,10.3216
06-04-2021,10.2499
05-04-2021,10.2386
31-03-2021,10.2264
30-03-2021,10.2305
26-03-2021,10.2109
25-03-2021,10.1915
24-03-2021,10.1883
23-03-2021,10.1764
22-03-2021,10.1574
19-03-2021,10.1254
18-03-2021,10.1123
17-03-2021,10.1196
16-03-2021,10.1229
15-03-2021,10.1173
12-03-2021,10.118
10-03-2021,10.1246
09-03-2021,10.1142
08-03-2021,10.1052
05-03-2021,10.1032
04-03-2021,10.1033
03-03-2021,10.1089
02-03-2021,10.0949
01-03-2021,10.0882
26-02-2021,10.0751
25-02-2021,10.0863
24-02-2021,10.089
23-02-2021,10.0917
22-02-2021,10.1021
18-02-2021,10.1079
17-02-2021,10.1069
16-02-2021,10.1102
15-02-2021,10.1034
12-02-2021,10.1084
11-02-2021,10.1073
10-02-2021,10.0815
09-02-2021,10.0708
08-02-2021,10.1105
05-02-2021,10.0795
04-02-2021,10.0878
03-02-2021,10.0633
02-02-2021,10.0451
01-02-2021,10.0755
29-01-2021,10.1091
28-01-2021,10.1068
27-01-2021,10.1003
25-01-2021,10.0991
22-01-2021,10.1043
21-01-2021,10.0863
20-01-2021,10.0855
19-01-2021,10.0847
18-01-2021,10.092
15-01-2021,10.0896
14-01-2021,10.0888
13-01-2021,10.0849
12-01-2021,10.084
11-01-2021,10.0804
08-01-2021,10.0776
07-01-2021,10.0767
06-01-2021,10.0757
05-01-2021,10.0741
04-01-2021,10.0732
01-01-2021,10.0709
31-12-2020,10.0699
30-12-2020,10.0689
29-12-2020,10.068
28-12-2020,10.0669
24-12-2020,10.0634
23-12-2020,10.0639
22-12-2020,10.0637
21-12-2020,10.0635
18-12-2020,10.0627
17-12-2020,10.0625
16-12-2020,10.0622
15-12-2020,10.0619
14-12-2020,10.0615
11-12-2020,10.0603
10-12-2020,10.0596
09-12-2020,10.0593
08-12-2020,10.059
07-12-2020,10.0585
04-12-2020,10.0568
03-12-2020,10.0563
02-12-2020,10.0562
01-12-2020,10.056
27-11-2020,10.0538
26-11-2020,10.053
25-11-2020,10.0522
25-11-2020,10.0522
24-11-2020,10.0517
24-11-2020,10.0517
23-11-2020,10.0512
20-11-2020,10.0494
19-11-2020,10.0484
18-11-2020,10.0472
17-11-2020,10.0464
13-11-2020,10.0437
12-11-2020,10.0425
11-11-2020,10.0415
10-11-2020,10.0408
09-11-2020,10.0401
06-11-2020,10.0376
05-11-2020,10.0367
03-11-2020,10.0348
02-11-2020,10.0341
29-10-2020,10.0309
28-10-2020,10.03
27-10-2020,10.0294
26-10-2020,10.0286
23-10-2020,10.0263
22-10-2020,10.0254
21-10-2020,10.0244
20-10-2020,10.0233
19-10-2020,10.0224
16-10-2020,10.0197
15-10-2020,10.0187
14-10-2020,10.0177
13-10-2020,10.0166
12-10-2020,10.0157
09-10-2020,10.0131
08-10-2020,10.0125
07-10-2020,10.0116
06-10-2020,10.0118
05-10-2020,10.0116
01-10-2020,10.0103
30-09-2020,10.01
29-09-2020,10.0095
28-09-2020,10.0091
25-09-2020,10.0077
24-09-2020,10.0072
23-09-2020,10.0068
22-09-2020,10.0063
21-09-2020,10.0059
18-09-2020,10.004
17-09-2020,10.0034
16-09-2020,10.0027
