Date (DD-MM-YYYY),NAV
10-08-2021,23.3137
09-08-2021,23.3169
06-08-2021,23.2903
05-08-2021,23.3781
04-08-2021,23.3742
03-08-2021,23.3676
02-08-2021,23.3564
30-07-2021,23.3175
29-07-2021,23.3243
28-07-2021,23.3572
27-07-2021,23.3606
26-07-2021,23.3665
23-07-2021,23.3309
22-07-2021,23.3415
20-07-2021,23.3705
19-07-2021,23.3281
16-07-2021,23.295
15-07-2021,23.3307
14-07-2021,23.3241
13-07-2021,23.3301
12-07-2021,23.3195
09-07-2021,23.346
08-07-2021,23.3548
07-07-2021,23.2811
06-07-2021,23.2598
05-07-2021,23.3726
02-07-2021,23.346
01-07-2021,23.385
30-06-2021,23.379
29-06-2021,23.3617
29-06-2021,23.3617
28-06-2021,23.3754
25-06-2021,23.4288
24-06-2021,23.4704
23-06-2021,23.4634
22-06-2021,23.4752
21-06-2021,23.4782
18-06-2021,23.464
17-06-2021,23.4634
16-06-2021,23.4685
15-06-2021,23.5016
14-06-2021,23.5687
11-06-2021,23.5704
10-06-2021,23.5367
09-06-2021,23.5166
08-06-2021,23.5062
07-06-2021,23.4645
04-06-2021,23.425
03-06-2021,23.4404
02-06-2021,23.4279
01-06-2021,23.4128
31-05-2021,23.4271
28-05-2021,23.4808
27-05-2021,23.5059
25-05-2021,23.5235
24-05-2021,23.4973
21-05-2021,23.4877
20-05-2021,23.4468
19-05-2021,23.4208
18-05-2021,23.4276
17-05-2021,23.4393
12-05-2021,23.4099
11-05-2021,23.4098
10-05-2021,23.4003
07-05-2021,23.3866
06-05-2021,23.389
05-05-2021,23.3553
04-05-2021,23.3309
03-05-2021,23.3315
30-04-2021,23.3235
29-04-2021,23.3015
28-04-2021,23.2897
27-04-2021,23.2875
26-04-2021,23.2692
23-04-2021,23.207
22-04-2021,23.227
20-04-2021,23.1627
19-04-2021,23.1736
19-04-2021,23.1736
19-04-2021,23.1736
16-04-2021,23.1724
15-04-2021,23.1657
09-04-2021,23.2575
08-04-2021,23.2762
07-04-2021,23.2232
06-04-2021,23.114
05-04-2021,23.0716
31-03-2021,23.0377
30-03-2021,23.0548
26-03-2021,23.0379
25-03-2021,23.0094
24-03-2021,23.0271
23-03-2021,22.9704
22-03-2021,22.8819
19-03-2021,22.7803
18-03-2021,22.6721
17-03-2021,22.6925
16-03-2021,22.6886
15-03-2021,22.6563
12-03-2021,22.6731
10-03-2021,22.6836
09-03-2021,22.6845
08-03-2021,22.7136
05-03-2021,22.7184
04-03-2021,22.7576
03-03-2021,22.7352
02-03-2021,22.7497
01-03-2021,22.6974
26-02-2021,22.632
25-02-2021,22.7483
24-02-2021,22.7568
23-02-2021,22.7381
22-02-2021,22.7598
18-02-2021,22.8346
