Date (DD-MM-YYYY),NAV
10-08-2021,27.0952
09-08-2021,27.0838
06-08-2021,27.0605
05-08-2021,27.1681
04-08-2021,27.117
03-08-2021,26.9517
02-08-2021,26.5655
30-07-2021,26.3794
29-07-2021,26.4164
28-07-2021,26.2631
27-07-2021,26.3084
26-07-2021,26.42
23-07-2021,26.4521
22-07-2021,26.3802
20-07-2021,26.0632
19-07-2021,26.2657
16-07-2021,26.5089
15-07-2021,26.5149
14-07-2021,26.3742
13-07-2021,26.2694
12-07-2021,26.0962
09-07-2021,26.0821
08-07-2021,26.1266
07-07-2021,26.3623
06-07-2021,26.2516
05-07-2021,26.2761
02-07-2021,26.0849
01-07-2021,26.0348
30-06-2021,26.0727
29-06-2021,26.1157
29-06-2021,26.1157
28-06-2021,26.2232
25-06-2021,26.2668
24-06-2021,26.1023
23-06-2021,25.9257
22-06-2021,26.0415
21-06-2021,25.9871
18-06-2021,25.9027
17-06-2021,25.9544
16-06-2021,26.0621
15-06-2021,26.2258
14-06-2021,26.1301
11-06-2021,26.0791
10-06-2021,25.9779
09-06-2021,25.772
08-06-2021,25.9417
07-06-2021,25.9583
04-06-2021,25.8288
03-06-2021,25.8676
02-06-2021,25.6766
01-06-2021,25.6602
31-05-2021,25.6952
28-05-2021,25.4257
27-05-2021,25.3068
25-05-2021,25.0743
24-05-2021,25.0532
21-05-2021,24.9891
20-05-2021,24.5901
19-05-2021,24.7625
18-05-2021,24.8442
17-05-2021,24.5845
12-05-2021,24.2832
11-05-2021,24.4841
10-05-2021,24.579
07-05-2021,24.3682
06-05-2021,24.224
05-05-2021,24.0512
04-05-2021,23.8193
03-05-2021,24.0145
30-04-2021,23.9969
29-04-2021,24.349
28-04-2021,24.3035
27-04-2021,24.0132
26-04-2021,23.7557
23-04-2021,23.5451
22-04-2021,23.6569
20-04-2021,23.5061
19-04-2021,23.5821
19-04-2021,23.5821
19-04-2021,23.5821
16-04-2021,23.957
15-04-2021,23.8897
09-04-2021,24.3084
08-04-2021,24.3636
07-04-2021,24.2678
06-04-2021,24.0392
05-04-2021,24.0033
31-03-2021,24.0674
30-03-2021,24.2363
26-03-2021,23.7248
25-03-2021,23.4481
24-03-2021,23.7884
23-03-2021,24.1968
22-03-2021,24.0692
19-03-2021,24.0372
18-03-2021,23.7582
17-03-2021,24.0367
16-03-2021,24.3543
15-03-2021,24.374
12-03-2021,24.5141
10-03-2021,24.7493
09-03-2021,24.6112
08-03-2021,24.4548
05-03-2021,24.3873
04-03-2021,24.636
03-03-2021,24.8591
02-03-2021,24.3725
01-03-2021,24.1019
26-02-2021,23.7491
25-02-2021,24.6031
24-02-2021,24.4082
23-02-2021,23.9985
22-02-2021,23.9111
18-02-2021,24.6408
17-02-2021,24.7249
16-02-2021,24.8282
15-02-2021,24.8356
12-02-2021,24.604
11-02-2021,24.635
10-02-2021,24.5442
09-02-2021,24.5522
08-02-2021,24.5593
05-02-2021,24.2452
04-02-2021,24.208
03-02-2021,24.0038
02-02-2021,23.7867
01-02-2021,23.223
29-01-2021,22.1963
28-01-2021,22.5011
27-01-2021,22.7102
25-01-2021,23.1137
22-01-2021,23.2585
21-01-2021,23.5669
20-01-2021,23.7184
19-01-2021,23.5278
18-01-2021,23.1704
15-01-2021,23.4442
14-01-2021,23.7251
13-01-2021,23.6644
12-01-2021,23.6052
11-01-2021,23.4623
08-01-2021,23.2624
07-01-2021,22.9177
06-01-2021,22.8832
05-01-2021,22.9312
04-01-2021,22.8421
01-01-2021,22.5931
31-12-2020,22.5039
30-12-2020,22.5194
29-12-2020,22.4465
28-12-2020,22.3679
24-12-2020,22.1797
23-12-2020,21.9696
22-12-2020,21.7127
21-12-2020,21.4622
18-12-2020,22.2051
17-12-2020,22.1455
16-12-2020,22.1084
15-12-2020,21.957
14-12-2020,21.9767
11-12-2020,21.8668
10-12-2020,21.806
09-12-2020,21.8745
08-12-2020,21.6903
07-12-2020,21.618
04-12-2020,21.4621
03-12-2020,21.2582
02-12-2020,21.172
01-12-2020,21.1326
27-11-2020,20.8848
26-11-2020,20.9143
25-11-2020,20.7117
25-11-2020,20.7117
24-11-2020,21.0062
24-11-2020,21.0062
23-11-2020,20.8082
20-11-2020,20.6814
19-11-2020,20.5486
18-11-2020,20.7764
17-11-2020,20.6595
13-11-2020,20.4392
12-11-2020,20.3817
11-11-2020,20.4614
10-11-2020,20.2298
09-11-2020,20.0278
06-11-2020,19.7332
05-11-2020,19.5609
