Date (DD-MM-YYYY),NAV
10-08-2021,31.1691
09-08-2021,31.1791
06-08-2021,31.1596
05-08-2021,31.2618
04-08-2021,31.2519
03-08-2021,31.2195
02-08-2021,31.1386
30-07-2021,31.0673
29-07-2021,31.0774
28-07-2021,31.07
27-07-2021,31.0771
26-07-2021,31.0838
23-07-2021,31.0581
22-07-2021,31.0485
20-07-2021,31.0096
19-07-2021,31.0149
16-07-2021,31.0165
15-07-2021,31.0252
14-07-2021,30.985
13-07-2021,30.9692
12-07-2021,30.9187
09-07-2021,30.9388
08-07-2021,30.9485
07-07-2021,30.9333
06-07-2021,30.9093
05-07-2021,30.9922
02-07-2021,30.9447
01-07-2021,30.9541
30-06-2021,30.9536
29-06-2021,30.9643
29-06-2021,30.9643
28-06-2021,30.9939
25-06-2021,31.0519
24-06-2021,31.0484
23-06-2021,31.0253
22-06-2021,31.0489
21-06-2021,31.0454
18-06-2021,31.0085
17-06-2021,31.0283
16-06-2021,31.0518
15-06-2021,31.1344
14-06-2021,31.1814
11-06-2021,31.1692
10-06-2021,31.1296
09-06-2021,31.0885
08-06-2021,31.0847
07-06-2021,31.0575
04-06-2021,30.9958
03-06-2021,30.9951
02-06-2021,30.9611
01-06-2021,30.9393
31-05-2021,30.951
28-05-2021,30.9402
27-05-2021,30.9526
25-05-2021,30.9118
24-05-2021,30.8862
21-05-2021,30.8634
20-05-2021,30.7751
19-05-2021,30.7912
18-05-2021,30.7891
17-05-2021,30.7403
12-05-2021,30.6729
11-05-2021,30.7059
10-05-2021,30.7008
07-05-2021,30.6502
06-05-2021,30.6224
05-05-2021,30.5611
04-05-2021,30.4847
03-05-2021,30.5155
30-04-2021,30.4939
29-04-2021,30.5313
28-04-2021,30.5035
27-04-2021,30.449
26-04-2021,30.3902
23-04-2021,30.2925
22-04-2021,30.3295
20-04-2021,30.2723
19-04-2021,30.2867
19-04-2021,30.2867
19-04-2021,30.2867
16-04-2021,30.344
15-04-2021,30.3334
09-04-2021,30.4722
08-04-2021,30.484
07-04-2021,30.4211
06-04-2021,30.3233
05-04-2021,30.2747
31-03-2021,30.2459
30-03-2021,30.2676
26-03-2021,30.1567
25-03-2021,30.086
24-03-2021,30.1559
23-03-2021,30.1644
