Date (DD-MM-YYYY),NAV
10-08-2021,17.8611
09-08-2021,17.8649
06-08-2021,17.8519
05-08-2021,17.9111
04-08-2021,17.9042
03-08-2021,17.8844
02-08-2021,17.8391
30-07-2021,17.7982
29-07-2021,17.8028
28-07-2021,17.8007
27-07-2021,17.8062
26-07-2021,17.8138
23-07-2021,17.7984
22-07-2021,17.7902
20-07-2021,17.7682
19-07-2021,17.7701
16-07-2021,17.7744
15-07-2021,17.7788
14-07-2021,17.7586
13-07-2021,17.7504
12-07-2021,17.7214
09-07-2021,17.7363
08-07-2021,17.7414
07-07-2021,17.7311
06-07-2021,17.7162
05-07-2021,17.7635
02-07-2021,17.7344
01-07-2021,17.7408
30-06-2021,17.7366
29-06-2021,17.7417
29-06-2021,17.7417
28-06-2021,17.759
25-06-2021,17.7926
24-06-2021,17.7897
23-06-2021,17.774
22-06-2021,17.7879
21-06-2021,17.7835
18-06-2021,17.7649
17-06-2021,17.7739
16-06-2021,17.7899
15-06-2021,17.8383
14-06-2021,17.8601
11-06-2021,17.8514
10-06-2021,17.826
09-06-2021,17.7966
08-06-2021,17.801
07-06-2021,17.7856
04-06-2021,17.7507
03-06-2021,17.7549
02-06-2021,17.7334
01-06-2021,17.723
31-05-2021,17.7313
28-05-2021,17.719
27-05-2021,17.725
25-05-2021,17.7023
24-05-2021,17.6903
21-05-2021,17.6766
20-05-2021,17.6259
19-05-2021,17.6367
18-05-2021,17.6328
17-05-2021,17.6047
12-05-2021,17.5652
11-05-2021,17.5858
10-05-2021,17.5794
07-05-2021,17.5523
06-05-2021,17.5364
05-05-2021,17.504
04-05-2021,17.4625
03-05-2021,17.4829
30-04-2021,17.4695
29-04-2021,17.4881
28-04-2021,17.4731
27-04-2021,17.4414
26-04-2021,17.4041
23-04-2021,17.3506
22-04-2021,17.3692
20-04-2021,17.3363
19-04-2021,17.3441
19-04-2021,17.3441
19-04-2021,17.3441
16-04-2021,17.3765
15-04-2021,17.371
09-04-2021,17.4537
08-04-2021,17.4612
07-04-2021,17.4245
06-04-2021,17.3635
05-04-2021,17.3388
31-03-2021,17.3213
30-03-2021,17.3323
26-03-2021,17.2706
25-03-2021,17.2293
24-03-2021,17.269
23-03-2021,17.2678
22-03-2021,17.1914
19-03-2021,17.1416
18-03-2021,17.0628
17-03-2021,17.0903
16-03-2021,17.1279
15-03-2021,17.1178
12-03-2021,17.1456
10-03-2021,17.1856
09-03-2021,17.1681
08-03-2021,17.1666
05-03-2021,17.1581
04-03-2021,17.1974
03-03-2021,17.2115
02-03-2021,17.1676
01-03-2021,17.1156
26-02-2021,17.0549
25-02-2021,17.1934
24-02-2021,17.1747
23-02-2021,17.1268
22-02-2021,17.1159
18-02-2021,17.26
17-02-2021,17.2868
16-02-2021,17.3124
15-02-2021,17.3166
12-02-2021,17.3068
11-02-2021,17.3145
10-02-2021,17.2811
09-02-2021,17.2642
08-02-2021,17.311
05-02-2021,17.2574
04-02-2021,17.3212
03-02-2021,17.2763
02-02-2021,17.2284
01-02-2021,17.2319
29-01-2021,17.2668
28-01-2021,17.3015
27-01-2021,17.3105
25-01-2021,17.3446
22-01-2021,17.3516
21-01-2021,17.3777
20-01-2021,17.3871
19-01-2021,17.3662
18-01-2021,17.3258
15-01-2021,17.3558
14-01-2021,17.4138
13-01-2021,17.412
12-01-2021,17.4075
11-01-2021,17.4027
08-01-2021,17.4061
07-01-2021,17.3582
06-01-2021,17.3507
05-01-2021,17.3583
04-01-2021,17.3269
01-01-2021,17.2771
31-12-2020,17.2668
30-12-2020,17.2589
29-12-2020,17.2462
28-12-2020,17.236
24-12-2020,17.1906
23-12-2020,17.1612
22-12-2020,17.1244
21-12-2020,17.0945
18-12-2020,17.1821
17-12-2020,17.1838
