Date (DD-MM-YYYY),NAV
10-08-2021,22.9875
09-08-2021,22.999
06-08-2021,22.9726
05-08-2021,23.0611
04-08-2021,23.0626
03-08-2021,23.0532
02-08-2021,23.0412
30-07-2021,22.9974
29-07-2021,23.0002
28-07-2021,23.0281
27-07-2021,23.0363
26-07-2021,23.0368
23-07-2021,23.004
22-07-2021,23.0086
20-07-2021,23.0389
19-07-2021,22.9927
16-07-2021,22.9622
15-07-2021,23.0026
14-07-2021,22.991
13-07-2021,22.9974
12-07-2021,22.9812
09-07-2021,23.0097
08-07-2021,23.0211
07-07-2021,22.9373
06-07-2021,22.9169
05-07-2021,23.0346
02-07-2021,23.0109
01-07-2021,23.0459
30-06-2021,23.0374
29-06-2021,23.0302
29-06-2021,23.0302
28-06-2021,23.0311
25-06-2021,23.0838
24-06-2021,23.1283
23-06-2021,23.1226
22-06-2021,23.1288
21-06-2021,23.1396
18-06-2021,23.124
17-06-2021,23.122
16-06-2021,23.1289
15-06-2021,23.1618
14-06-2021,23.2331
11-06-2021,23.2349
10-06-2021,23.2032
09-06-2021,23.1824
08-06-2021,23.174
07-06-2021,23.1334
04-06-2021,23.0947
03-06-2021,23.1105
02-06-2021,23.1079
01-06-2021,23.0925
31-05-2021,23.1031
28-05-2021,23.1622
27-05-2021,23.1904
25-05-2021,23.2079
24-05-2021,23.1945
21-05-2021,23.186
20-05-2021,23.15
19-05-2021,23.1249
18-05-2021,23.1216
17-05-2021,23.1355
12-05-2021,23.1174
11-05-2021,23.1101
10-05-2021,23.1038
07-05-2021,23.0961
06-05-2021,23.0968
05-05-2021,23.0542
04-05-2021,23.0233
03-05-2021,23.0256
30-04-2021,23.0146
29-04-2021,22.9919
28-04-2021,22.9771
27-04-2021,22.9828
26-04-2021,22.9623
23-04-2021,22.9017
22-04-2021,22.9165
20-04-2021,22.8611
19-04-2021,22.8729
19-04-2021,22.8729
19-04-2021,22.8729
16-04-2021,22.863
15-04-2021,22.8502
09-04-2021,22.9509
08-04-2021,22.9725
07-04-2021,22.9218
06-04-2021,22.8228
05-04-2021,22.788
31-03-2021,22.7484
30-03-2021,22.754
26-03-2021,22.739
25-03-2021,22.7127
24-03-2021,22.7343
23-03-2021,22.6857
22-03-2021,22.5987
19-03-2021,22.5014
18-03-2021,22.4015
17-03-2021,22.4092
16-03-2021,22.4144
15-03-2021,22.382
12-03-2021,22.3889
10-03-2021,22.4112
09-03-2021,22.412
08-03-2021,22.4409
05-03-2021,22.4414
04-03-2021,22.472
03-03-2021,22.4492
02-03-2021,22.4695
01-03-2021,22.4226
26-02-2021,22.3593
25-02-2021,22.4748
24-02-2021,22.4842
23-02-2021,22.4613
22-02-2021,22.4773
18-02-2021,22.5559
17-02-2021,22.6155
16-02-2021,22.6488
15-02-2021,22.6589
12-02-2021,22.7029
11-02-2021,22.7114
10-02-2021,22.6588
09-02-2021,22.6297
08-02-2021,22.7208
05-02-2021,22.6742
04-02-2021,22.7935
03-02-2021,22.7578
02-02-2021,22.699
01-02-2021,22.8019
29-01-2021,23.0881
28-01-2021,23.0999
27-01-2021,23.0832
25-01-2021,23.0754
22-01-2021,23.0652
21-01-2021,23.0481
20-01-2021,23.0492
19-01-2021,23.0456
18-01-2021,23.0325
15-01-2021,23.0194
14-01-2021,23.0897
13-01-2021,23.0844
12-01-2021,23.0912
11-01-2021,23.0965
08-01-2021,23.1346
07-01-2021,23.1182
06-01-2021,23.1208
05-01-2021,23.146
04-01-2021,23.118
01-01-2021,23.0752
31-12-2020,23.0719
30-12-2020,23.0488
29-12-2020,23.0363
28-12-2020,23.0246
24-12-2020,22.9732
23-12-2020,22.9664
22-12-2020,22.9565
21-12-2020,22.9642
18-12-2020,22.9538
17-12-2020,22.9832
16-12-2020,22.9833
15-12-2020,22.9833
14-12-2020,22.9642
11-12-2020,22.9436
10-12-2020,22.9604
09-12-2020,22.9534
08-12-2020,22.9304
07-12-2020,22.9468
04-12-2020,22.9517
03-12-2020,22.9018
02-12-2020,22.8993
01-12-2020,22.8937
27-11-2020,22.8876
26-11-2020,22.903
25-11-2020,22.8627
25-11-2020,22.8627
24-11-2020,22.8376
24-11-2020,22.8376
23-11-2020,22.8191
20-11-2020,22.818
19-11-2020,22.8106
18-11-2020,22.7984
17-11-2020,22.7752
13-11-2020,22.7543
12-11-2020,22.7276
11-11-2020,22.7231
10-11-2020,22.7121
09-11-2020,22.755
06-11-2020,22.7448
05-11-2020,22.7232
03-11-2020,22.6712
02-11-2020,22.7045
29-10-2020,22.698
28-10-2020,22.7262
27-10-2020,22.7403
26-10-2020,22.7366
23-10-2020,22.6363
22-10-2020,22.5759
21-10-2020,22.565
20-10-2020,22.5441
19-10-2020,22.5353
16-10-2020,22.5308
15-10-2020,22.5506
14-10-2020,22.5464
13-10-2020,22.5469
12-10-2020,22.5381
09-10-2020,22.4664
08-10-2020,22.2712
07-10-2020,22.2574
06-10-2020,22.2469
05-10-2020,22.2888
01-10-2020,22.2634
30-09-2020,22.2422
29-09-2020,22.2037
28-09-2020,22.2333
25-09-2020,22.2438
24-09-2020,22.2859
23-09-2020,22.283
22-09-2020,22.288
21-09-2020,22.3019
18-09-2020,22.2867
17-09-2020,22.2909
16-09-2020,22.325
15-09-2020,22.304
15-09-2020,22.304
14-09-2020,22.3024
11-09-2020,22.2801
10-09-2020,22.2932
09-09-2020,22.3288
08-09-2020,22.2868
07-09-2020,22.412
04-09-2020,22.4522
03-09-2020,22.4997
02-09-2020,22.4604
01-09-2020,22.4436
31-08-2020,22.0789
28-08-2020,22.0295
27-08-2020,22.0497
26-08-2020,22.04
25-08-2020,22.0587
24-08-2020,22.0286
21-08-2020,22.1489
20-08-2020,22.3766
19-08-2020,22.3795
18-08-2020,22.3916
17-08-2020,22.3928
14-08-2020,22.3989
12-08-2020,22.4417
11-08-2020,22.4177
10-08-2020,22.4185
07-08-2020,22.4268
06-08-2020,22.4675
05-08-2020,22.5263
04-08-2020,22.5126
03-08-2020,22.4861
31-07-2020,22.4761
30-07-2020,22.4996
29-07-2020,22.4964
28-07-2020,22.4755
27-07-2020,22.4781
24-07-2020,22.4996
21-07-2020,22.4544
20-07-2020,22.4619
17-07-2020,22.4636
16-07-2020,22.4505
15-07-2020,22.4298
14-07-2020,22.4035
13-07-2020,22.4161
10-07-2020,22.3886
09-07-2020,22.3276
08-07-2020,22.3122
07-07-2020,22.2712
06-07-2020,22.228
03-07-2020,22.2013
02-07-2020,22.2013
01-07-2020,22.187
30-06-2020,22.1302
29-06-2020,22.088
26-06-2020,22.0642
25-06-2020,22.0608
24-06-2020,22.0447
23-06-2020,22.0601
22-06-2020,22.0663
18-06-2020,22.0318
17-06-2020,21.9923
15-06-2020,22.0319
12-06-2020,22.0089
11-06-2020,22.0391
10-06-2020,22.0351
09-06-2020,22.0278
08-06-2020,22.0167
05-06-2020,21.9835
04-06-2020,21.9848
03-06-2020,21.9655
02-06-2020,21.9635
01-06-2020,21.9615
29-05-2020,22.0038
28-05-2020,22.009
27-05-2020,22.0012
26-05-2020,21.9943
22-05-2020,21.9694
21-05-2020,21.8223
20-05-2020,21.8061
19-05-2020,21.8133
18-05-2020,21.7779
16-05-2020,22.4505
15-05-2020,21.7461
14-05-2020,21.7565
13-05-2020,21.6856
12-05-2020,21.6011
11-05-2020,21.5854
08-05-2020,21.7766
06-05-2020,21.7107
05-05-2020,21.6323
04-05-2020,21.5561
30-04-2020,21.4926
29-04-2020,21.4734
28-04-2020,21.4758
27-04-2020,21.4853
24-04-2020,21.4494
23-04-2020,21.5836
22-04-2020,21.3355
21-04-2020,21.3505
20-04-2020,21.3239
17-04-2020,20.9882
16-04-2020,20.95
15-04-2020,20.8947
13-04-2020,20.7965
09-04-2020,20.7782
08-04-2020,20.7709
07-04-2020,20.8643
03-04-2020,21.0293
31-03-2020,21.1813
30-03-2020,21.1372
