Date (DD-MM-YYYY),NAV
10-08-2021,29.1193
09-08-2021,29.1209
06-08-2021,29.0971
05-08-2021,29.1805
04-08-2021,29.1661
03-08-2021,29.1305
02-08-2021,29.0541
30-07-2021,29.987
29-07-2021,28.9934
28-07-2021,28.9822
27-07-2021,28.9897
26-07-2021,29.0085
23-07-2021,28.9842
22-07-2021,28.9634
20-07-2021,28.927
19-07-2021,28.9401
16-07-2021,28.9426
15-07-2021,28.9503
14-07-2021,28.9045
13-07-2021,28.8796
12-07-2021,28.8352
09-07-2021,28.8505
08-07-2021,28.8667
07-07-2021,28.8615
06-07-2021,28.8399
05-07-2021,28.9127
02-07-2021,28.8708
01-07-2021,28.8763
30-06-2021,28.8756
29-06-2021,28.8826
29-06-2021,28.8826
28-06-2021,28.9096
25-06-2021,28.9623
24-06-2021,28.9537
23-06-2021,28.9232
22-06-2021,28.9482
21-06-2021,28.9482
18-06-2021,28.9183
17-06-2021,28.934
16-06-2021,28.9503
15-06-2021,29.0211
14-06-2021,29.0602
11-06-2021,29.0436
10-06-2021,29.0107
09-06-2021,28.96
08-06-2021,28.973
07-06-2021,28.9476
04-06-2021,28.8888
03-06-2021,28.9042
02-06-2021,28.876
01-06-2021,28.8637
31-05-2021,28.8755
28-05-2021,28.8602
27-05-2021,28.8658
25-05-2021,28.822
24-05-2021,28.7983
21-05-2021,28.7779
20-05-2021,28.6901
19-05-2021,28.7038
18-05-2021,28.6963
17-05-2021,28.6532
12-05-2021,28.5794
11-05-2021,28.6171
10-05-2021,28.6201
07-05-2021,28.5783
06-05-2021,28.5491
05-05-2021,28.4966
04-05-2021,28.4309
03-05-2021,28.4691
30-04-2021,28.4476
29-04-2021,28.4935
28-04-2021,28.4672
27-04-2021,28.4161
26-04-2021,28.3592
23-04-2021,28.2656
22-04-2021,28.2999
20-04-2021,28.2427
19-04-2021,28.2583
19-04-2021,28.2583
19-04-2021,28.2583
16-04-2021,28.3108
15-04-2021,28.3064
09-04-2021,28.4181
08-04-2021,28.4281
07-04-2021,28.3842
06-04-2021,28.2989
05-04-2021,28.2532
31-03-2021,28.2196
30-03-2021,28.2402
26-03-2021,28.1348
25-03-2021,28.0764
24-03-2021,28.1393
23-03-2021,28.1663
22-03-2021,28.0533
19-03-2021,27.9731
18-03-2021,27.8584
17-03-2021,27.9044
16-03-2021,27.9634
15-03-2021,27.9425
12-03-2021,27.9851
10-03-2021,28.0469
09-03-2021,28.0139
08-03-2021,28.0012
05-03-2021,27.9798
04-03-2021,28.0473
03-03-2021,28.0767
02-03-2021,27.9965
01-03-2021,27.9155
26-02-2021,27.8189
25-02-2021,28.0316
24-02-2021,27.9958
23-02-2021,27.9179
22-02-2021,27.9057
18-02-2021,28.125
17-02-2021,28.1719
16-02-2021,28.2124
15-02-2021,28.2244
