Date (DD-MM-YYYY),NAV
10-08-2021,14.4576
09-08-2021,14.4526
06-08-2021,14.4788
05-08-2021,14.4723
04-08-2021,14.4349
03-08-2021,14.4512
02-08-2021,14.4402
30-07-2021,14.4302
29-07-2021,14.441
28-07-2021,14.3806
27-07-2021,14.3867
26-07-2021,14.3895
23-07-2021,14.3295
22-07-2021,14.4057
20-07-2021,14.4022
19-07-2021,14.4125
16-07-2021,14.383
15-07-2021,14.3623
14-07-2021,14.3693
13-07-2021,14.4105
12-07-2021,14.3889
09-07-2021,14.3454
08-07-2021,14.3383
07-07-2021,14.3764
06-07-2021,14.3489
05-07-2021,14.3657
02-07-2021,14.2995
01-07-2021,14.341
30-06-2021,14.3046
29-06-2021,14.3566
29-06-2021,14.3566
28-06-2021,14.3705
25-06-2021,14.3537
24-06-2021,14.3406
23-06-2021,14.3481
22-06-2021,14.3374
21-06-2021,14.3238
18-06-2021,14.3159
17-06-2021,14.3187
16-06-2021,14.2507
15-06-2021,14.3321
14-06-2021,14.335
11-06-2021,14.3184
10-06-2021,14.3583
09-06-2021,14.3384
08-06-2021,14.3211
07-06-2021,14.3065
04-06-2021,14.2796
03-06-2021,14.2747
02-06-2021,14.3113
01-06-2021,14.2984
31-05-2021,14.26
28-05-2021,14.239
27-05-2021,14.2697
25-05-2021,14.2582
24-05-2021,14.1914
21-05-2021,14.2093
20-05-2021,14.2116
19-05-2021,14.1807
18-05-2021,14.1814
17-05-2021,14.1419
12-05-2021,14.1475
11-05-2021,14.1621
10-05-2021,14.1626
07-05-2021,14.136
06-05-2021,14.1201
05-05-2021,14.1259
04-05-2021,14.1386
03-05-2021,14.1515
30-04-2021,14.0957
29-04-2021,14.0921
28-04-2021,14.1245
27-04-2021,14.1292
26-04-2021,14.1213
23-04-2021,14.0967
22-04-2021,14.1188
20-04-2021,14.1122
19-04-2021,14.0995
19-04-2021,14.0995
19-04-2021,14.0995
16-04-2021,14.1004
15-04-2021,14.1052
09-04-2021,14.0445
08-04-2021,14.0179
07-04-2021,13.9831
06-04-2021,13.966
05-04-2021,13.9673
31-03-2021,13.9748
30-03-2021,13.9504
26-03-2021,13.9627
25-03-2021,13.9417
24-03-2021,13.9275
23-03-2021,13.8936
22-03-2021,13.8747
19-03-2021,13.9175
18-03-2021,13.8865
17-03-2021,13.8796
16-03-2021,13.8585
15-03-2021,13.9315
12-03-2021,14.057
10-03-2021,14.1332
09-03-2021,14.1374
08-03-2021,14.1307
05-03-2021,14.0978
04-03-2021,14.1263
03-03-2021,14.1371
02-03-2021,14.1337
01-03-2021,14.1219
26-02-2021,14.1089
25-02-2021,14.1089
24-02-2021,14.1215
23-02-2021,14.1117
22-02-2021,14.0657
18-02-2021,14.051
17-02-2021,14.0571
16-02-2021,14.0601
15-02-2021,14.0565
12-02-2021,14.0576
11-02-2021,14.0544
10-02-2021,14.027
09-02-2021,14.0279
08-02-2021,14.0128
05-02-2021,14.0116
04-02-2021,14.0118
03-02-2021,14.0197
02-02-2021,14.028
01-02-2021,14.0411
29-01-2021,14.0818
28-01-2021,14.0787
27-01-2021,14.035
25-01-2021,14.0303
22-01-2021,14.0327
21-01-2021,14.0235
20-01-2021,14.0124
19-01-2021,14.0062
18-01-2021,14.0094
15-01-2021,14.0248
14-01-2021,14.0241
13-01-2021,14.0351
12-01-2021,14.0384
11-01-2021,14.0222
08-01-2021,14.0476
07-01-2021,14.0433
06-01-2021,14.0353
05-01-2021,14.001
04-01-2021,13.9384
01-01-2021,13.9311
31-12-2020,13.923
30-12-2020,13.9085
29-12-2020,13.8962
28-12-2020,13.8927
24-12-2020,13.8847
23-12-2020,13.8784
22-12-2020,13.8758
21-12-2020,13.8729
18-12-2020,13.8471
17-12-2020,13.836
16-12-2020,13.8319
15-12-2020,13.8171
14-12-2020,13.8129
11-12-2020,13.7986
10-12-2020,13.7975
09-12-2020,13.7962
08-12-2020,13.7952
07-12-2020,13.7884
04-12-2020,13.7807
03-12-2020,13.7638
02-12-2020,13.7232
01-12-2020,13.7063
27-11-2020,13.6914
26-11-2020,13.6655
25-11-2020,13.697
25-11-2020,13.697
24-11-2020,13.6679
24-11-2020,13.6679
