Date (DD/MM/YYYY),NAV
19/07/2010,10.2910
20/07/2010,10.2910
21/07/2010,10.2898
22/07/2010,10.2943
23/07/2010,10.2960
26/07/2010,10.3010
27/07/2010,10.2984
28/07/2010,10.2947
29/07/2010,10.2916
30/07/2010,10.2908
02/08/2010,10.2941
03/08/2010,10.2958
04/08/2010,10.2975
05/08/2010,10.2980
06/08/2010,10.3002
09/08/2010,10.3062
10/08/2010,10.3069
11/08/2010,10.3086
12/08/2010,10.3102
13/08/2010,10.3105
16/08/2010,10.3156
17/08/2010,10.3172
18/08/2010,10.3189
20/08/2010,10.3213
23/08/2010,10.3241
24/08/2010,10.3268
25/08/2010,10.3293
26/08/2010,10.3309
27/08/2010,10.3307
30/08/2010,10.3357
31/08/2010,10.3373
01/09/2010,10.3390
02/09/2010,10.3398
03/09/2010,10.3414
06/09/2010,10.3463
07/09/2010,10.3479
08/09/2010,10.6048
09/09/2010,10.6070
13/09/2010,10.6120
14/09/2010,10.6130
15/09/2010,10.6154
16/09/2010,10.6152
17/09/2010,10.6175
20/09/2010,10.6269
21/09/2010,10.6265
22/09/2010,10.7787
23/09/2010,10.7811
24/09/2010,10.7895
27/09/2010,10.7885
28/09/2010,10.7911
29/09/2010,10.7936
01/10/2010,10.7963
04/10/2010,10.8014
05/10/2010,10.8037
06/10/2010,10.8016
07/10/2010,10.8040
08/10/2010,10.8042
11/10/2010,10.8115
12/10/2010,10.8068
13/10/2010,10.8038
14/10/2010,10.8021
15/10/2010,10.7976
18/10/2010,10.7997
19/10/2010,10.7930
20/10/2010,10.7934
21/10/2010,10.7942
22/10/2010,10.8027
25/10/2010,10.8098
26/10/2010,10.8131
27/10/2010,10.8122
28/10/2010,10.8146
29/10/2010,10.8152
01/11/2010,10.8224
02/11/2010,10.8322
03/11/2010,10.8426
04/11/2010,10.8450
08/11/2010,10.8529
09/11/2010,10.8521
10/11/2010,10.8482
11/11/2010,10.8465
12/11/2010,10.8473
15/11/2010,10.8558
16/11/2010,10.8557
18/11/2010,10.8590
19/11/2010,10.8662
22/11/2010,10.8724
23/11/2010,10.8719
24/11/2010,10.8741
25/11/2010,10.8750
26/11/2010,10.8758
29/11/2010,10.8806
30/11/2010,10.8807
01/12/2010,10.8768
02/12/2010,10.8762
03/12/2010,10.8741
06/12/2010,10.8720
07/12/2010,10.8559
08/12/2010,10.8427
09/12/2010,10.8406
10/12/2010,10.8430
13/12/2010,10.8500
14/12/2010,10.8561
15/12/2010,10.8584
16/12/2010,10.8702
20/12/2010,10.8779
21/12/2010,10.8779
22/12/2010,10.8756
23/12/2010,10.8780
24/12/2010,10.8805
27/12/2010,10.8879
28/12/2010,10.8904
29/12/2010,10.8887
30/12/2010,10.8912
31/12/2010,11.0271
03/01/2011,11.0335
04/01/2011,11.0361
05/01/2011,11.0398
06/01/2011,11.0423
07/01/2011,11.0449
10/01/2011,11.0481
11/01/2011,11.0495
12/01/2011,11.0503
13/01/2011,11.0260
14/01/2011,11.0202
17/01/2011,11.0192
18/01/2011,11.0218
19/01/2011,11.0091
20/01/2011,11.0031
21/01/2011,11.0041
24/01/2011,11.0078
25/01/2011,11.0089
27/01/2011,11.0142
28/01/2011,11.0167
31/01/2011,11.0187
01/02/2011,11.0124
02/02/2011,11.0100
03/02/2011,11.0124
04/02/2011,11.0150
07/02/2011,11.0112
08/02/2011,11.0152
09/02/2011,11.0178
10/02/2011,11.0205
11/02/2011,11.0588
14/02/2011,11.0670
15/02/2011,11.0697
17/02/2011,11.0750
18/02/2011,11.0777
21/02/2011,11.0862
22/02/2011,11.0885
23/02/2011,11.0912
24/02/2011,11.0934
25/02/2011,11.0961
28/02/2011,11.1046
01/03/2011,11.1087
03/03/2011,11.1141
04/03/2011,11.1176
07/03/2011,11.1268
08/03/2011,11.1295
09/03/2011,11.1388
10/03/2011,11.1416
11/03/2011,11.1442
14/03/2011,11.1771
15/03/2011,11.1798
16/03/2011,11.1822
17/03/2011,11.1948
18/03/2011,11.1977
21/03/2011,11.2060
22/03/2011,11.2088
23/03/2011,11.2115
24/03/2011,11.2139
25/03/2011,11.2167
28/03/2011,11.2255
29/03/2011,11.2282
30/03/2011,11.2310
31/03/2011,11.2318
05/04/2011,11.2031
06/04/2011,11.2703
07/04/2011,11.2772
08/04/2011,11.2828
11/04/2011,11.2916
13/04/2011,11.2971
15/04/2011,11.3013
18/04/2011,11.3009
19/04/2011,11.3036
20/04/2011,11.3549
21/04/2011,11.3491
25/04/2011,11.3599
26/04/2011,11.3084
27/04/2011,11.3611
28/04/2011,11.3636
29/04/2011,11.3484
02/05/2011,11.3740
03/05/2011,11.3588
04/05/2011,11.3610
05/05/2011,11.3414
06/05/2011,11.3443
09/05/2011,11.3058
10/05/2011,11.3305
11/05/2011,11.3212
12/05/2011,11.3246
13/05/2011,11.3269
16/05/2011,11.3345
18/05/2011,11.3386
19/05/2011,11.3408
20/05/2011,11.3343
23/05/2011,11.3231
24/05/2011,11.3367
25/05/2011,11.3306
26/05/2011,11.3326
27/05/2011,11.3040
30/05/2011,11.3003
31/05/2011,11.2872
01/06/2011,11.2891
02/06/2011,11.3011
03/06/2011,11.3043
06/06/2011,11.3148
07/06/2011,11.3221
08/06/2011,11.3247
09/06/2011,11.3358
10/06/2011,11.3451
13/06/2011,11.3584
14/06/2011,11.3524
15/06/2011,11.3520
16/06/2011,11.4006
17/06/2011,11.4164
20/06/2011,11.4299
21/06/2011,11.4341
22/06/2011,11.4312
23/06/2011,11.4312
24/06/2011,11.4387
27/06/2011,11.4508
28/06/2011,11.4542
29/06/2011,11.5530
30/06/2011,11.4541
04/07/2011,11.4660
05/07/2011,11.4988
06/07/2011,11.4992
07/07/2011,11.5122
08/07/2011,11.5109
11/07/2011,11.5329
12/07/2011,11.5576
13/07/2011,11.5558
14/07/2011,11.5763
15/07/2011,11.5964
18/07/2011,11.6013
19/07/2011,11.6142
20/07/2011,11.5174
21/07/2011,11.6133
22/07/2011,11.6160
25/07/2011,11.6330
26/07/2011,11.5881
27/07/2011,11.5756
28/07/2011,11.6007
29/07/2011,11.5966
01/08/2011,11.6074
02/08/2011,11.6060
03/08/2011,11.6117
04/08/2011,11.6095
05/08/2011,11.6305
08/08/2011,11.8255
09/08/2011,11.8498
10/08/2011,11.8532
11/08/2011,11.8562
12/08/2011,11.8419
16/08/2011,11.8369
17/08/2011,11.8358
18/08/2011,11.8387
22/08/2011,11.8639
23/08/2011,11.8689
24/08/2011,11.8668
25/08/2011,11.8732
26/08/2011,11.8717
29/08/2011,11.8808
30/08/2011,11.8794
02/09/2011,11.8835
05/09/2011,11.8977
06/09/2011,11.8998
07/09/2011,11.8953
08/09/2011,11.8954
09/09/2011,11.8994
12/09/2011,11.9090
13/09/2011,11.9087
14/09/2011,11.9030
15/09/2011,11.8931
16/09/2011,11.8877
19/09/2011,11.8960
20/09/2011,11.9065
21/09/2011,11.9081
22/09/2011,11.9102
23/09/2011,11.9140
26/09/2011,11.9205
27/09/2011,11.9224
28/09/2011,11.9156
29/09/2011,11.9187
30/09/2011,11.9187
01/10/2011,11.9187
02/10/2011,11.9187
03/10/2011,11.9306
04/10/2011,11.8990
05/10/2011,11.9008
07/10/2011,11.8840
10/10/2011,11.8462
11/10/2011,11.8462
12/10/2011,11.8627
13/10/2011,11.8662
14/10/2011,11.8636
17/10/2011,11.8672
18/10/2011,11.8793
19/10/2011,11.8861
20/10/2011,11.8882
21/10/2011,11.8862
24/10/2011,11.8928
25/10/2011,11.9527
28/10/2011,11.9303
31/10/2011,11.9299
01/11/2011,11.9253
02/11/2011,11.9301
03/11/2011,11.9451
04/11/2011,11.9469
08/11/2011,11.9583
09/11/2011,11.9280
11/11/2011,11.9341
14/11/2011,11.9367
15/11/2011,11.9462
16/11/2011,11.9512
17/11/2011,11.9795
18/11/2011,11.9836
21/11/2011,11.9932
22/11/2011,11.9944
23/11/2011,11.9986
24/11/2011,12.0174
25/11/2011,12.0178
28/11/2011,12.0294
29/11/2011,12.0312
30/11/2011,12.0505
01/12/2011,12.0625
02/12/2011,12.0798
05/12/2011,12.1306
07/12/2011,12.1451
08/12/2011,12.2121
09/12/2011,12.2256
12/12/2011,12.2472
13/12/2011,12.2638
14/12/2011,12.2645
15/12/2011,12.2670
16/12/2011,12.3019
19/12/2011,12.3334
20/12/2011,12.3184
21/12/2011,12.3012
22/12/2011,12.2800
23/12/2011,12.2779
26/12/2011,12.2756
27/12/2011,12.2522
28/12/2011,12.2685
29/12/2011,12.2614
30/12/2011,12.2643
02/01/2012,12.3099
03/01/2012,12.3283
04/01/2012,12.3283
05/01/2012,12.3421
06/01/2012,12.3579
09/01/2012,12.3989
10/01/2012,12.3899
11/01/2012,12.3795
12/01/2012,12.3778
13/01/2012,12.3787
16/01/2012,12.3837
17/01/2012,12.3916
18/01/2012,12.4061
19/01/2012,12.4176
20/01/2012,12.4275
23/01/2012,12.4308
24/01/2012,12.4048
25/01/2012,12.4104
27/01/2012,12.4163
30/01/2012,12.4299
31/01/2012,12.4350
01/02/2012,12.4737
02/02/2012,12.4775
03/02/2012,12.4812
06/02/2012,12.4920
07/02/2012,12.4909
08/02/2012,12.4950
09/02/2012,12.4999
10/02/2012,12.5022
13/02/2012,12.5122
14/02/2012,12.5484
15/02/2012,12.5511
17/02/2012,12.5522
21/02/2012,12.5616
22/02/2012,12.5618
23/02/2012,12.5633
24/02/2012,12.5671
27/02/2012,12.5758
28/02/2012,12.5710
29/02/2012,12.5709
01/03/2012,12.5558
02/03/2012,12.5519
05/03/2012,12.5615
06/03/2012,12.5640
07/03/2012,12.5353
09/03/2012,12.5181
12/03/2012,12.5259
13/03/2012,12.5277
14/03/2012,12.5320
15/03/2012,12.5151
16/03/2012,12.5066
19/03/2012,12.4784
20/03/2012,12.5320
21/03/2012,12.3689
22/03/2012,12.5335
26/03/2012,12.3974
27/03/2012,12.6359
28/03/2012,12.5312
29/03/2012,12.5312
30/03/2012,12.6098
03/04/2012,12.5941
04/04/2012,12.5989
09/04/2012,12.6273
10/04/2012,12.6466
11/04/2012,12.6644
12/04/2012,12.4636
13/04/2012,12.7131
16/04/2012,12.4705
17/04/2012,12.7636
18/04/2012,12.7853
19/04/2012,12.7782
20/04/2012,12.7752
23/04/2012,12.7744
24/04/2012,12.7601
25/04/2012,12.7424
26/04/2012,12.7363
27/04/2012,12.7450
30/04/2012,12.7539
02/05/2012,12.7574
03/05/2012,12.7746
04/05/2012,12.7780
07/05/2012,12.7888
08/05/2012,12.8016
09/05/2012,12.8080
10/05/2012,12.6288
11/05/2012,12.6263
14/05/2012,12.8078
15/05/2012,12.8138
16/05/2012,12.8144
17/05/2012,12.8201
18/05/2012,12.8246
21/05/2012,12.8335
22/05/2012,12.6554
23/05/2012,12.8237
24/05/2012,12.8252
25/05/2012,12.6551
28/05/2012,12.8323
29/05/2012,12.8351
30/05/2012,12.8018
31/05/2012,12.8579
01/06/2012,12.8708
04/06/2012,12.8833
05/06/2012,12.8866
06/06/2012,12.9105
07/06/2012,12.9117
08/06/2012,12.7741
11/06/2012,12.9599
12/06/2012,12.9716
13/06/2012,12.9892
14/06/2012,12.7825
15/06/2012,12.9634
18/06/2012,12.9430
19/06/2012,12.9389
20/06/2012,12.9398
21/06/2012,12.9616
22/06/2012,12.7734
25/06/2012,12.9773
26/06/2012,12.9718
27/06/2012,12.9676
28/06/2012,12.9728
29/06/2012,12.9755
02/07/2012,12.9841
03/07/2012,12.9895
04/07/2012,12.9946
05/07/2012,12.9985
06/07/2012,13.0062
09/07/2012,13.0159
10/07/2012,12.9879
11/07/2012,13.0449
12/07/2012,13.0529
13/07/2012,13.0589
16/07/2012,13.0911
17/07/2012,13.0907
18/07/2012,13.1149
19/07/2012,13.1120
20/07/2012,13.1256
23/07/2012,13.1420
24/07/2012,13.1493
25/07/2012,13.1530
26/07/2012,13.2110
27/07/2012,13.2100
30/07/2012,13.1608
31/07/2012,13.1968
01/08/2012,13.2004
02/08/2012,13.2212
03/08/2012,13.2226
06/08/2012,13.2265
07/08/2012,13.2540
08/08/2012,13.2549
09/08/2012,13.2608
10/08/2012,13.2555
13/08/2012,13.2609
14/08/2012,13.2644
16/08/2012,13.2657
17/08/2012,13.2736
21/08/2012,13.2899
24/08/2012,13.2992
27/08/2012,13.3077
28/08/2012,13.3205
29/08/2012,13.3198
30/08/2012,13.3255
31/08/2012,13.3269
03/09/2012,13.3395
04/09/2012,13.3488
05/09/2012,13.2283
06/09/2012,13.3670
07/09/2012,13.3681
10/09/2012,13.3827
11/09/2012,13.3943
12/09/2012,13.2548
13/09/2012,13.4081
14/09/2012,13.4245
17/09/2012,13.4476
18/09/2012,13.4647
20/09/2012,13.5137
21/09/2012,13.5344
24/09/2012,13.5662
25/09/2012,13.5862
26/09/2012,13.5977
27/09/2012,13.5939
28/09/2012,13.6297
01/10/2012,13.6483
03/10/2012,13.6661
04/10/2012,13.6717
05/10/2012,13.6653
08/10/2012,13.6665
09/10/2012,13.6772
10/10/2012,13.6808
11/10/2012,13.6927
12/10/2012,13.6965
15/10/2012,13.7182
16/10/2012,13.7251
17/10/2012,13.7362
18/10/2012,13.7502
19/10/2012,13.7544
22/10/2012,13.7539
23/10/2012,13.7362
25/10/2012,13.7373
29/10/2012,13.7468
30/10/2012,13.7432
31/10/2012,13.7072
01/11/2012,13.7094
02/11/2012,13.7074
05/11/2012,13.7154
06/11/2012,13.7209
07/11/2012,13.7237
08/11/2012,13.7328
09/11/2012,13.7322
12/11/2012,13.7442
15/11/2012,13.7539
16/11/2012,13.7567
19/11/2012,13.7702
20/11/2012,13.7228
21/11/2012,13.7742
22/11/2012,13.7747
23/11/2012,13.7668
26/11/2012,13.7851
27/11/2012,13.7917
29/11/2012,13.8034
30/11/2012,13.8170
03/12/2012,13.8309
04/12/2012,13.8393
05/12/2012,13.8662
06/12/2012,13.8655
07/12/2012,13.8708
10/12/2012,13.8805
11/12/2012,13.8797
12/12/2012,13.8794
13/12/2012,13.8854
14/12/2012,13.8939
17/12/2012,13.9094
18/12/2012,13.9109
19/12/2012,13.9051
20/12/2012,13.9104
21/12/2012,13.9160
24/12/2012,13.9256
26/12/2012,13.9354
27/12/2012,13.9445
28/12/2012,13.9537
31/12/2012,13.9770
01/01/2013,14.0158
02/01/2013,14.0417
03/01/2013,14.0672
04/01/2013,14.0827
07/01/2013,14.1045
08/01/2013,14.1117
09/01/2013,14.1174
10/01/2013,14.0755
11/01/2013,14.0920
14/01/2013,14.2041
15/01/2013,14.1919
16/01/2013,14.1726
17/01/2013,14.0921
18/01/2013,14.1871
21/01/2013,14.1816
22/01/2013,14.1891
23/01/2013,14.1804
24/01/2013,14.1928
28/01/2013,14.1996
29/01/2013,14.2104
30/01/2013,14.1912
31/01/2013,14.1538
01/02/2013,14.1457
04/02/2013,14.1465
05/02/2013,14.1497
06/02/2013,14.1584
07/02/2013,14.1988
08/02/2013,14.2039
11/02/2013,14.2100
12/02/2013,14.2153
13/02/2013,14.2188
14/02/2013,14.2155
15/02/2013,14.2101
18/02/2013,14.2064
22/02/2013,14.2139
25/02/2013,14.2123
26/02/2013,14.2138
27/02/2013,14.2091
28/02/2013,14.1946
01/03/2013,14.2054
04/03/2013,14.2045
05/03/2013,14.2109
06/03/2013,14.2370
07/03/2013,14.2474
08/03/2013,14.2547
11/03/2013,14.2603
12/03/2013,14.2768
13/03/2013,14.2634
14/03/2013,14.3128
15/03/2013,14.3321
18/03/2013,14.3281
19/03/2013,14.3058
20/03/2013,14.2994
21/03/2013,14.3074
22/03/2013,14.2921
25/03/2013,14.3029
26/03/2013,14.3091
28/03/2013,14.3250
02/04/2013,14.3518
03/04/2013,14.3652
04/04/2013,14.3937
05/04/2013,14.3999
08/04/2013,14.4278
09/04/2013,14.4367
10/04/2013,14.4436
12/04/2013,14.4591
15/04/2013,14.3988
16/04/2013,14.5101
17/04/2013,14.4564
18/04/2013,14.4923
22/04/2013,14.5874
23/04/2013,14.5967
25/04/2013,14.6070
26/04/2013,14.6107
29/04/2013,14.6209
30/04/2013,14.6584
02/05/2013,14.6833
03/05/2013,14.6552
06/05/2013,14.7087
07/05/2013,14.7232
08/05/2013,14.7656
09/05/2013,14.7385
10/05/2013,14.8303
13/05/2013,14.8442
14/05/2013,14.9627
15/05/2013,15.0308
16/05/2013,15.0439
17/05/2013,15.0539
20/05/2013,15.0514
21/05/2013,15.0608
22/05/2013,15.0556
23/05/2013,15.0289
24/05/2013,15.0667
27/05/2013,15.0669
28/05/2013,15.0668
29/05/2013,15.0277
30/05/2013,15.0425
31/05/2013,14.9982
03/06/2013,15.0294
04/06/2013,15.0335
05/06/2013,15.0428
06/06/2013,15.0358
07/06/2013,15.0091
10/06/2013,14.9891
11/06/2013,14.9397
12/06/2013,14.9181
13/06/2013,14.9237
14/06/2013,14.9358
17/06/2013,14.9997
18/06/2013,15.0003
19/06/2013,14.9997
20/06/2013,14.8856
21/06/2013,14.8631
24/06/2013,14.7986
25/06/2013,14.7990
26/06/2013,14.7389
27/06/2013,14.7149
28/06/2013,14.8361
01/07/2013,14.8491
02/07/2013,14.8435
03/07/2013,14.7737
04/07/2013,14.8106
05/07/2013,14.7998
08/07/2013,14.7379
09/07/2013,14.7475
10/07/2013,14.7431
11/07/2013,14.7696
12/07/2013,14.7637
15/07/2013,14.7399
16/07/2013,14.2910
17/07/2013,14.2689
18/07/2013,14.3800
19/07/2013,14.4998
22/07/2013,14.4179
23/07/2013,14.3912
24/07/2013,14.2379
25/07/2013,14.3370
26/07/2013,14.4512
29/07/2013,14.4427
30/07/2013,14.4086
31/07/2013,14.3357
01/08/2013,14.4062
02/08/2013,14.3708
05/08/2013,14.4170
06/08/2013,14.3783
07/08/2013,14.4231
08/08/2013,14.4540
12/08/2013,14.3983
13/08/2013,14.3065
14/08/2013,14.2185
16/08/2013,14.0911
19/08/2013,13.8559
20/08/2013,14.0211
21/08/2013,14.3384
22/08/2013,14.3748
23/08/2013,14.3746
26/08/2013,14.4093
27/08/2013,14.2183
28/08/2013,14.1184
29/08/2013,14.1301
30/08/2013,14.2201
02/09/2013,14.2839
03/09/2013,14.2849
04/09/2013,14.3670
05/09/2013,14.4278
06/09/2013,14.3851
10/09/2013,14.4081
11/09/2013,14.4301
12/09/2013,14.4120
13/09/2013,14.4189
16/09/2013,14.4738
17/09/2013,14.5055
18/09/2013,14.5174
19/09/2013,14.6455
20/09/2013,14.4938
23/09/2013,14.3578
24/09/2013,14.3341
25/09/2013,14.3434
26/09/2013,14.4035
27/09/2013,14.4028
30/09/2013,14.4487
01/10/2013,14.4469
03/10/2013,14.4774
04/10/2013,14.5338
07/10/2013,14.5649
08/10/2013,14.6774
09/10/2013,14.6736
10/10/2013,14.6836
11/10/2013,14.6827
14/10/2013,14.6444
15/10/2013,14.6076
17/10/2013,14.6469
18/10/2013,14.6862
21/10/2013,14.6829
22/10/2013,14.6775
23/10/2013,14.6802
24/10/2013,14.6802
25/10/2013,14.6819
28/10/2013,14.6912
29/10/2013,14.7032
30/10/2013,14.7140
31/10/2013,14.7153
01/11/2013,14.6990
05/11/2013,14.6897
06/11/2013,14.6570
07/11/2013,14.6478
08/11/2013,14.6251
11/11/2013,14.5814
12/11/2013,14.5572
13/11/2013,14.6091
14/11/2013,14.5783
18/11/2013,14.5931
19/11/2013,14.6176
20/11/2013,14.6197
21/11/2013,14.6177
22/11/2013,14.6295
25/11/2013,14.6749
26/11/2013,14.7054
27/11/2013,14.7208
28/11/2013,14.7307
29/11/2013,14.7378
02/12/2013,14.7710
03/12/2013,14.7711
04/12/2013,14.7706
05/12/2013,14.7475
06/12/2013,14.7690
09/12/2013,14.7426
10/12/2013,14.7501
11/12/2013,14.7634
12/12/2013,14.7748
13/12/2013,14.7370
16/12/2013,14.7562
17/12/2013,14.7518
18/12/2013,14.7850
19/12/2013,14.7894
20/12/2013,14.7429
23/12/2013,14.7622
24/12/2013,14.8097
26/12/2013,14.7745
27/12/2013,14.7820
30/12/2013,14.8177
31/12/2013,14.8343
01/01/2014,14.8433
02/01/2014,14.8710
03/01/2014,14.8585
06/01/2014,14.8773
07/01/2014,14.9003
08/01/2014,14.8930
09/01/2014,14.8907
10/01/2014,14.9044
13/01/2014,14.9285
15/01/2014,14.9681
16/01/2014,14.9814
17/01/2014,14.9642
20/01/2014,15.0264
21/01/2014,15.0546
22/01/2014,15.0194
23/01/2014,15.0312
24/01/2014,15.0088
27/01/2014,15.0045
28/01/2014,14.9694
29/01/2014,14.9680
30/01/2014,14.9470
31/01/2014,14.9343
03/02/2014,14.9464
04/02/2014,14.9662
05/02/2014,14.9960
06/02/2014,14.9913
07/02/2014,14.9953
10/02/2014,14.9939
11/02/2014,14.9847
12/02/2014,14.9788
13/02/2014,14.9530
14/02/2014,14.9550
17/02/2014,14.9645
18/02/2014,14.9804
20/02/2014,14.9699
21/02/2014,14.9646
24/02/2014,14.9083
25/02/2014,14.9486
