Date,SM001004,SM002004,SM003006,SM004002,SM005002,SM006002,SM007002,SM008002,SM009002,SM010002,SM011002,SM012002,SM013002,SM014002
05/01/2009,,,,10.0,,,,,,,,,,
05/05/2009,,,,10.0,,,,,,,,,,
05/06/2009,,,,10.0,,,,,,,,,,
05/07/2009,,,,10.0,,,,,,,,,,
05/08/2009,,,,10.0,,,,,,,,,,
05/11/2009,,,,10.0,,,,,,,,,,
05/12/2009,,,,10.0,,,,,,,,,,
05/13/2009,,,,10.0,,,,,,,,,,
05/14/2009,,,,10.0,,,,,,,,,,
05/15/2009,10.0,,,10.0,10.0,,,,,,,,,
05/16/2009,10.0,,,,10.0,,,,,,,,,
05/17/2009,10.0,,,,10.0,,,,,,,,,
05/18/2009,10.0,,,10.0,10.0,,10.0,,,,,,,
05/19/2009,10.0,,,10.0,10.0,,10.0,,,,,,,
05/20/2009,10.0,,,10.0,10.0,,10.0,,,,,,,
05/21/2009,10.0,10.0,,10.0,10.0,,10.0,,,,,,,
05/22/2009,10.0,10.0,,10.0,10.0,,10.0,,,,,,,
05/23/2009,10.0,10.0,,,10.0,,,,,,,,,
05/24/2009,10.0,,,,10.0,,,,,,,,,
05/25/2009,10.0,10.0,,10.0,10.0,,10.0,,,,,,,
05/26/2009,10.0,10.0,,10.0,10.0,,10.0,,,,,,,
05/27/2009,10.0,10.0,,10.0,10.0,,10.0,,,,,,,
05/28/2009,10.0,10.0,,10.0,10.0,,10.0,,,,,,,
05/29/2009,10.0,10.0,,10.0015,10.0,,10.0,,,,,,,
05/30/2009,10.0,10.0,,,10.0,,,,,,,,,
05/31/2009,10.0,,,,10.0,,,,,,,,,
06/01/2009,10.0,10.0,,10.005,10.0,,10.0,,,,,,,
06/02/2009,10.0,9.9986,,10.0065,10.0,,10.0,,,,,,,
06/03/2009,10.0,10.0,,10.0076,10.0,,10.0,,,,,,,
06/04/2009,10.0012,10.0013,,10.0091,10.0,,10.0,,,,,,,
06/05/2009,10.0039,10.0024,,10.0106,10.0,,10.0,,,,,,,
06/06/2009,10.0084,10.0035,,,10.0,,,,,,,,,
06/07/2009,10.0137,,,,10.0,,,,,,,,,
06/08/2009,10.0208,10.0058,,10.0115,10.0,,10.0,,,,,,,
06/09/2009,10.0216,10.0072,,10.0127,10.0,,10.0,,,,,,,
06/10/2009,10.0237,10.0085,,10.0142,10.0012,,10.0,,,,,,,
06/11/2009,10.0259,10.01,,10.0157,10.0023,,10.0,,,,,,,
06/12/2009,10.0291,10.0114,,10.0171,10.0035,,10.0012,,,,,,,
06/13/2009,10.0335,10.0126,,,10.0046,,,,,,,,,
06/14/2009,10.0384,,,,10.0057,,,,,,,,,
06/15/2009,10.0443,10.015,,10.0216,10.0069,,10.0035,,,,,,,
06/16/2009,10.0513,10.0164,,10.023,10.008,,10.0045,,,,,,,
06/17/2009,10.0594,10.0178,,10.0245,10.009,,10.0052,,,,,,,
06/18/2009,10.0686,10.0191,,10.026,10.0101,,10.0069,,,,,,,
06/19/2009,10.0789,10.0206,,10.0274,10.0112,,10.0079,,,,,,,
06/20/2009,10.1035,10.0219,,,10.0123,,10.0079,,,,,,,
06/21/2009,10.1047,,,,10.0134,,10.0079,,,,,,,
06/22/2009,10.107,10.0247,,10.0317,10.0145,,10.0109,,,,,,,
06/23/2009,10.1088,10.026,,10.0325,10.0156,,10.0128,,,,,,,
06/24/2009,10.1174,10.0274,,10.034,10.0166,,10.0139,,,,,,,
06/25/2009,10.1191,10.0288,,10.0355,10.0176,,10.0151,,,,,,,
06/26/2009,10.1208,10.0302,,10.0358,10.0186,,10.0163,,,,,,,
06/27/2009,10.1226,10.0314,,,10.0198,,,,,,,,,
06/28/2009,10.1237,,,,10.021,,,,,,,,,
06/29/2009,10.126,10.034,,10.0402,10.0222,,10.0201,,,,,,,
06/30/2009,10.1277,10.0358,,10.0417,10.0232,,10.021,,,,,,,
07/01/2009,10.1295,10.0374,,10.0432,10.0241,,10.022,,,,,,,
07/02/2009,10.1314,10.0386,,10.0446,10.025,,10.023,,,,,,,
07/03/2009,10.1329,10.04,,10.0462,10.0259,,10.0237,,,,,,,
07/04/2009,10.1345,10.0411,,,10.027,,,,,,,,,
07/05/2009,10.1355,,,,10.0281,,,,,,,,,
07/06/2009,10.1376,10.0437,,10.0505,10.0291,,10.0258,,,,,,,
07/07/2009,10.1391,10.045,,10.052,10.03,,10.0265,,,,,,,
07/08/2009,10.1405,10.0464,,10.0535,10.031,,10.0271,,,,,,,
07/09/2009,10.1419,10.0478,,10.0549,10.032,,10.0318,,,,,,,
07/10/2009,10.1434,10.0492,,10.0562,10.0331,,10.0399,,,,,,,
07/11/2009,10.1449,10.0506,,,10.0343,,,,,,,,,
07/12/2009,10.1458,,,,10.0354,,,,,,,,,
07/13/2009,10.1476,10.0535,,10.0606,10.0364,,10.0469,,,,,,,
07/14/2009,10.1485,10.0549,,10.0621,10.0375,,10.0492,,,,,,,
07/15/2009,10.1651,10.0563,,10.0634,10.0386,,10.0515,,,,,,,
07/16/2009,10.1664,10.0576,,10.0648,10.0396,,10.0538,,,,,,,
07/17/2009,10.1676,10.059,,10.0663,10.0407,,10.0561,,,,,,,
07/18/2009,10.1689,10.0604,,,10.0418,,,,,,,,,
07/19/2009,10.1698,,,,10.0428,,,,,,,,,
07/20/2009,10.1716,10.0631,,10.0708,10.0451,,10.0634,,,,,,,
07/21/2009,10.1724,10.0645,,10.0723,10.0463,,10.0654,,,,,,,
07/22/2009,10.1913,10.0659,,10.0736,10.0476,,10.0677,,,,,,,
07/23/2009,10.1926,10.0672,,10.0749,10.0488,,10.0701,,,,,,,
07/24/2009,10.1938,10.0685,,10.0763,10.0501,,10.0724,,,,,,,
07/25/2009,10.1951,10.0698,,,10.0513,,,,,,,,,
07/26/2009,10.1959,,,,10.0526,,,,,,,,,
07/27/2009,10.1975,10.0724,,10.0803,10.0538,,10.079,,,,,,,
07/28/2009,10.1987,10.0738,,10.0816,10.0542,,10.0812,,,,,,,
07/29/2009,10.1999,10.0752,,10.083,10.0555,,10.0833,,,,,,,
07/30/2009,10.201,10.0765,,10.0843,10.0567,,10.0854,,,,,,,
07/31/2009,10.2022,10.0779,,10.0855,10.0579,,10.0874,,,,,,,
08/01/2009,10.2034,10.0793,,,10.0592,,,,,,,,,
08/02/2009,10.2042,,,,10.0604,,,,,,,,,
08/03/2009,10.2057,10.0819,,10.0893,10.0618,,10.0932,,,,,,,
08/04/2009,10.2068,10.0831,,10.0904,10.0631,,10.0949,,,,,,,
08/05/2009,10.208,10.0844,,10.0917,10.0643,,10.0976,,,,,,,
08/06/2009,10.2091,,,10.093,10.0656,,10.0998,,,,,,,
08/07/2009,10.2102,,,10.0943,10.0669,,10.1021,,,,,,,
08/08/2009,10.2114,10.088,,,10.0682,,,,,,,,,
08/09/2009,10.2122,,,,10.0694,,,,,,,,,
08/10/2009,10.2137,10.0906,,10.0981,10.0708,,10.1088,,,,,,,
08/11/2009,10.2148,10.0919,,10.099,10.0721,,10.1109,,,,,,,
08/12/2009,10.2159,10.0932,,10.1003,10.0733,,10.113,,,,,,,
08/13/2009,10.2177,10.0945,,10.1015,10.0746,,10.115,,,,,,,
08/14/2009,10.2196,10.0957,,10.1027,10.0758,,10.117,,,,,,,
08/15/2009,10.2213,10.0969,,,10.0771,,,,,,,,,
08/16/2009,10.2228,,,,10.0784,,,,,,,,,
08/17/2009,10.2249,10.0997,,10.106,10.0796,,10.1229,,,,,,,
08/18/2009,10.2267,10.101,,10.1073,10.0808,,10.1253,,,,,,,
08/19/2009,10.2285,,,,10.0821,,,,,,,,,
08/20/2009,10.2343,10.1037,,10.1096,10.0833,,10.1294,,,,,,,
08/21/2009,10.236,10.105,,10.1108,10.0846,,10.1314,,,,,,,
08/22/2009,10.2376,10.1064,,,10.0858,,,,,,,,,
08/23/2009,10.239,,,,10.087,,,,,,,,,
08/24/2009,10.2409,10.109,,10.1143,10.0882,,10.1375,,,,,,,
08/25/2009,10.2423,10.1103,,10.1156,10.0895,,10.1395,,,,,,,
08/26/2009,10.24,10.1115,,10.1168,10.0907,,10.1416,,,,,,,
08/27/2009,10.2413,10.1126,,10.118,10.0919,,10.1436,,,,,,,
08/28/2009,10.2388,10.1137,,10.1192,10.0931,,10.1453,,,,,,,
08/29/2009,10.2401,10.1148,,,10.0944,,,,,,,,,
08/30/2009,10.2414,,,,10.0957,,,,,,,,,
08/31/2009,10.236,10.1171,,10.1193,10.0969,,10.1504,,,,,,,
09/01/2009,10.229,10.1183,,10.1204,10.0984,,10.1519,,,,,,,
09/02/2009,10.2391,10.1195,,10.1216,10.0997,,10.1534,,,,,,,
09/03/2009,10.2372,10.1206,,10.1228,10.101,,10.1547,,,,,,,
09/04/2009,10.2341,10.1217,,10.124,10.1022,,10.1574,,,,,,,
09/05/2009,10.2353,10.1228,,,10.1035,,,,,,,,,
09/06/2009,10.2365,,,,10.1048,,,,,,,,,
09/07/2009,10.2484,10.125,,10.1262,10.106,,10.2499,,,,,,,
09/08/2009,10.2386,10.125,,10.1273,10.1586,,10.2496,,,,,,,
09/09/2009,10.2401,10.126,,10.261,10.1577,,10.2573,,,,,,,
09/10/2009,10.2417,10.1282,,10.2634,10.1629,,10.2563,,,,,,,
09/11/2009,10.2388,10.1291,,10.2657,10.1676,,10.2533,,,,,,,
09/12/2009,10.24,10.13,,,10.1701,,,,,,,,,
09/13/2009,10.2411,,,,10.1727,,,,,,,,,
09/14/2009,10.2463,10.132,,10.251,10.1609,,10.2639,,,,,,,
09/15/2009,10.2478,10.1331,,10.2533,10.1655,,10.2696,,,,,,,
09/16/2009,10.2696,10.134,,10.2766,10.1882,,10.2792,,,,,,,
09/17/2009,10.2679,10.134,,10.2685,10.1862,,10.274,,,,,,,
09/18/2009,10.2795,10.1361,,10.2812,10.2027,,10.2834,,,,,,,
09/19/2009,10.2805,10.137,,,10.2049,,,,,,,,,
09/20/2009,10.2816,,,,10.2072,,,,,,,,,
09/21/2009,10.2826,,,,10.2094,,,,,,,,,
09/22/2009,10.2845,10.1389,,10.2903,10.217,,10.2869,,,,,,,
09/23/2009,10.2855,10.1403,,10.2988,10.2112,,10.2915,,,,,,,
09/24/2009,10.2864,10.1414,,10.3005,10.2121,,10.2935,,,,,,,
09/25/2009,10.2874,10.1426,,10.3024,10.2201,,10.2954,,,,,,,
09/26/2009,10.2884,10.1452,,,10.2229,,,,,,,,,
09/27/2009,10.2894,,,,10.2257,,,,,,,,,
09/28/2009,10.2904,,,,10.2285,,,,,,,,,
09/29/2009,10.2995,10.1477,,10.3248,10.2759,,10.3004,,,,,,,
09/30/2009,10.3005,,,10.3265,10.2784,,10.3019,,,,,,,
10/01/2009,10.3052,10.1498,,10.3275,10.2547,,10.3749,,,,,,,
10/02/2009,10.3062,,,,10.2574,,,,,,,,,
10/03/2009,10.3071,10.1521,,10.3315,10.2597,,10.3795,,,,,,,
10/04/2009,10.3081,,,,10.2625,,,,,,,,,
10/05/2009,10.309,10.1528,,10.3348,10.2649,,10.3841,,,,,,,
10/06/2009,10.3109,10.1544,,10.3358,10.2808,,10.3804,,,,,,,
10/07/2009,10.3134,10.1543,,10.4007,10.2834,,10.3799,,,,,,,
10/08/2009,10.1246,10.1561,,10.4049,10.2913,,10.3779,,,,,,,
10/09/2009,10.1187,10.157,,10.4014,10.2887,,10.38,,,,,,,
10/10/2009,10.1205,10.1595,,,10.2915,,,,,,,,,
10/11/2009,10.1223,,,,10.2943,,,,,,,,,
10/12/2009,10.1231,10.1607,,10.4007,10.2915,,10.3824,,,,,,,
10/13/2009,10.1249,,,,10.2942,,,,,,,,,
10/14/2009,10.1277,10.1629,,10.4089,10.301,,10.4,,,,,,,
10/15/2009,10.1437,10.164,,10.413,10.3035,,10.4,,,,,,,
10/16/2009,10.1468,10.1652,,10.4171,10.3108,,10.3899,,,,,,,
10/17/2009,10.149,10.1661,,,10.3134,,,,,,,,,
10/18/2009,10.1512,,,,10.3161,,,,,,,,,
10/19/2009,10.1534,,,,10.3188,,,,,,,,,
10/20/2009,10.1759,10.1692,,10.4455,10.3395,,10.3976,,,,,,,
10/21/2009,10.1804,10.1704,,10.4619,10.3646,,10.4036,,,,,,,
10/22/2009,10.1827,10.1715,,10.477,10.3792,,10.4176,,,,,,,
10/23/2009,10.1851,10.1724,,10.4811,10.3845,,10.4196,,,,,,,
10/24/2009,10.1871,10.1731,,,10.387,,,,,,,,,
10/25/2009,10.1892,,,,10.3896,,,,,,,,,
10/26/2009,10.1941,10.1733,,10.4938,10.3988,,10.4274,,,,,,,
10/27/2009,10.1964,10.1761,,10.4976,10.4011,,10.4293,,,,,,,
10/28/2009,10.1982,10.1771,,10.5013,10.4129,,10.4312,,,,,,,
10/29/2009,10.2158,10.1782,,10.5188,10.4415,,10.369,,,,,,,
10/30/2009,10.2182,10.1793,,10.5226,10.4471,,10.4455,,,,,,,
10/31/2009,10.2201,10.1803,,,10.45,,,,,,,,,
11/01/2009,10.2221,,,,10.453,,,,,,,,,
11/02/2009,10.2241,,,,10.4559,,,,,,,,,
11/03/2009,10.2273,10.1816,,10.5377,10.4605,,10.4529,,,,,,,
11/04/2009,10.2439,10.1842,,10.5527,10.4771,,10.4607,,,,,,,
11/05/2009,10.2587,10.1852,,10.561,10.4852,,10.4643,,,,,,,
11/06/2009,10.2639,10.1863,,10.5729,10.5018,,10.4671,,,,,,,
11/07/2009,10.2658,10.1865,,,10.5047,,,,,,,,,
11/08/2009,10.2677,,,,10.5075,,,,,,,,,
11/09/2009,10.4399,10.1867,,10.6086,10.5515,,10.4819,,,,,,,
11/10/2009,10.4603,10.19,,10.638,10.596,,10.4873,,,,,,,
11/11/2009,10.4708,10.1911,,10.6495,10.6125,,10.49,,,,,,,
11/12/2009,10.47,10.1921,,10.6808,10.5876,,10.4872,,,,,,,
11/13/2009,10.4769,10.1931,,10.6924,10.5982,,10.4917,,,,,,,
11/14/2009,10.4779,10.1933,,,10.601,,,,,,,,,
11/15/2009,10.479,,,,10.6038,,,,,,,,,
11/16/2009,10.4893,10.1946,,10.7076,10.6345,,10.4864,,,,,,,
11/17/2009,10.4939,10.1971,,10.71,10.6357,,10.7415,,,,,,,
11/18/2009,10.4984,10.1981,,10.7123,10.6368,,10.4874,,,,,,,
11/19/2009,10.5083,10.1992,,10.7147,10.638,,10.5094,,,,,,,
11/20/2009,10.5146,10.2002,,10.717,10.736,,10.5238,,,,,,,
11/21/2009,10.5156,10.2004,,,10.739,,,,,,,,,
11/22/2009,10.5166,,,,10.742,,,,,,,,,
11/23/2009,10.5039,10.2017,,10.6984,10.7438,,10.5147,,,,,,,
11/24/2009,10.5101,10.2039,,10.7008,10.7178,,10.5286,,,,,,,
11/25/2009,10.5162,10.2049,,10.7032,10.7204,,10.5424,,,,,,,
11/26/2009,10.7058,10.2058,,10.7186,10.7514,,10.5524,,,,,,,
11/27/2009,10.6995,10.2068,,10.7209,10.7398,,10.543,,,,,,,
11/28/2009,10.7015,10.2071,,,10.7427,,,,,,,,,
11/29/2009,10.7036,,,,10.7456,,,,,,,,,
11/30/2009,10.6869,10.2086,,10.7279,10.7475,,10.5456,,,,,,,
12/01/2009,10.6659,10.2115,,10.7225,10.7417,,10.5172,,,,,,,
12/02/2009,10.6518,10.2124,,10.7119,10.7303,,10.5081,,,,,,,
12/03/2009,10.6554,10.2133,,10.7143,10.7444,,10.5103,,,,,,,
12/04/2009,10.6487,10.2142,,10.7166,10.7471,,10.505,,,,,,,
12/05/2009,10.6507,10.2145,,,10.7501,,,,,,,,,
12/06/2009,10.6526,,,,10.7531,,,,,,,,,
12/07/2009,10.6237,10.2156,,10.7058,10.7349,,10.5078,,,,,,,
12/08/2009,10.6438,10.2177,,10.7081,10.7376,,10.5317,,,,,,,
12/09/2009,10.6549,10.2187,,10.7207,10.7518,,10.5411,,,,,,,
12/10/2009,10.7031,10.2196,,10.7231,10.7544,,10.5434,,,,,,,
12/11/2009,10.7053,10.2206,,10.7255,10.7571,,10.5455,,,,,,,
12/12/2009,10.7076,10.2209,,,10.7601,,,,,,,,,
12/13/2009,10.7098,,,,10.7631,,,,,,,,,
12/14/2009,10.7217,10.222,,10.7401,10.7736,,10.5859,,,,,,,
12/15/2009,10.7101,10.224,,10.6854,10.7818,,10.5779,,,,,,,
12/16/2009,10.7046,10.2249,,10.6816,10.7788,,10.6259,,,,,,,
12/17/2009,10.7056,10.2259,,10.684,10.7814,,10.6283,,,,,,,
12/18/2009,10.7073,10.2269,,10.6861,10.784,,10.6269,,,,,,,
12/19/2009,10.683,10.2273,,,10.7869,,,,,,,,,
12/20/2009,10.6851,,,,10.7899,,,,,,,,,
12/21/2009,10.6871,10.2287,,10.6801,10.7751,,10.6328,,,,,,,
12/22/2009,10.6891,10.2307,,10.6824,10.7776,,10.6348,,,,,,,
12/23/2009,10.6928,10.2316,,10.6941,10.7979,,10.6367,,,,,,,
12/24/2009,10.7337,10.2326,,10.7095,10.8206,,10.6389,,,,,,,
12/25/2009,10.7357,,,,10.8236,,,,,,,,,
12/26/2009,10.7378,10.2335,,,10.8266,,,,,,,,,
12/27/2009,10.7398,,,,10.8295,,,,,,,,,
12/28/2009,10.7419,,,,10.8325,,,,,,,,,
12/29/2009,10.7391,10.2337,,10.7194,10.831,,10.6489,,,,,,,
12/30/2009,10.7429,10.2386,,10.7223,10.8364,,10.6508,,,,,,,
12/31/2009,10.7445,10.2399,,10.7247,10.839,,10.6528,,,,,,,
01/01/2010,10.7497,10.2413,,,10.8418,,,,,,,,,
01/02/2010,10.752,10.2418,,,10.8447,,,,,,,,,
01/03/2010,10.7543,,,,10.8476,,,,,,,,,
01/04/2010,10.7562,10.2432,,10.7354,10.8519,,10.6606,,,,,,,
01/05/2010,10.7577,10.2451,,10.7503,10.8704,,10.6627,,,,,,,
01/06/2010,10.7624,10.246,,10.7527,10.8729,,10.668,,,,,,,
01/07/2010,10.7668,10.2465,,10.7578,10.8891,,10.67,,,,,,,
01/08/2010,10.7689,10.2475,,10.7547,10.8834,,10.672,,,,,,,
01/09/2010,10.771,10.2478,,,10.8863,,,,,,,,,
01/10/2010,10.7732,,,,10.8892,,,,,,,,,
01/11/2010,10.7737,10.25,,10.7644,10.8966,,10.6748,,,,,,,
01/12/2010,10.7757,10.2522,,10.7666,10.8992,,10.6767,,,,,,,
01/13/2010,10.7675,10.2533,,10.7737,10.907,,10.6758,,,,,,,
01/14/2010,10.7661,10.2537,,10.7709,10.9042,,10.718,,,,,,,
01/15/2010,10.8026,10.2549,,10.773,10.9067,,10.7199,,,,,,,
01/16/2010,10.805,10.2554,,,10.9095,,,,,,,,,
01/17/2010,10.8075,,,,10.9122,,,,,,,,,
01/18/2010,10.8106,10.2569,,10.7787,10.9141,,10.7253,,,,,,,
01/19/2010,10.8147,10.259,,10.7848,10.9218,,10.7271,,,,,,,
01/20/2010,10.817,10.2601,,10.7873,10.9242,,10.7289,,,,,,,
01/21/2010,10.8257,10.2611,,10.7977,10.9368,,10.7334,,,,,,,
01/22/2010,10.8361,10.2622,,10.8053,10.9441,,10.7414,,,,,,,
01/23/2010,10.8384,10.2627,,,10.9467,,,,,,,,,
01/24/2010,10.8408,,,,10.9493,,,,,,,,,
01/25/2010,10.845,10.2642,,10.8211,10.9194,,10.7443,,,,,,,
01/26/2010,10.8474,,,,10.922,,,,,,,,,
01/27/2010,10.8505,10.2667,,10.8312,10.9324,,10.7507,,,,,,,
01/28/2010,10.8678,10.2683,,10.8338,10.935,,10.7525,,,,,,,
01/29/2010,10.8686,10.2694,,10.8318,10.9311,,10.7544,,,,,,,
01/30/2010,10.871,10.2699,,,10.934,,,,,,,,,
01/31/2010,10.8735,,,,10.9369,,,,,,,,,
02/01/2010,10.8774,10.2717,,10.8397,10.9396,,10.7601,,,,,,,
02/02/2010,10.8508,10.2739,,10.8383,10.9375,,10.7433,,,,,,,
02/03/2010,10.8478,10.2749,,10.8409,10.9393,,10.7523,,,,,,,
02/04/2010,10.8463,10.2759,,10.8434,10.9419,,10.797,,,,,,,
02/05/2010,10.8472,10.2769,,10.8318,10.9293,,10.7965,,,,,,,
02/06/2010,10.8497,10.2775,,,10.9322,,,,,,,,,
02/07/2010,10.8522,,,,10.9351,,,,,,,,,
02/08/2010,10.854,10.2792,,10.8485,10.9492,,10.8323,,,,,,,
02/09/2010,10.8563,10.2812,,10.8529,10.9542,,10.8347,,,,,,,
02/10/2010,10.8572,10.2823,,10.8494,10.9481,,10.8611,,,,,,,
02/11/2010,10.8472,10.2833,,10.8462,10.9436,,10.8507,,,,,,,
02/12/2010,10.8497,,,,10.9465,,,,,,,,,
02/13/2010,10.8521,10.2843,,,10.9494,,,,,,,,,
02/14/2010,10.8546,,,,10.9523,,,,,,,,,
02/15/2010,10.8417,10.2858,,10.8439,10.9375,,10.848,,,,,,,
02/16/2010,10.8282,10.2881,,10.8458,10.9407,,10.836,,,,,,,
02/17/2010,10.8143,10.2891,,10.8412,10.9055,,10.8235,,,,,,,
02/18/2010,10.8123,10.2902,,10.8394,10.9005,,10.8217,,,,,,,
02/19/2010,10.8101,10.2912,,10.8391,10.9011,,10.8099,,,,,,,
02/20/2010,10.8123,10.2918,,,10.904,,,,,,,,,
02/21/2010,10.8144,,,,10.907,,,,,,,,,
02/22/2010,10.8233,10.2934,,10.8467,10.9105,,10.8165,,,,,,,
02/23/2010,10.8359,10.2953,,10.8487,10.9132,,10.827,,,,,,,
02/24/2010,10.8489,10.2963,,10.8536,10.9192,,10.8406,,,,,,,
02/25/2010,10.8625,10.2973,,10.857,10.9219,,10.8511,,,,,,,
02/26/2010,10.8571,10.2984,,10.8524,10.9163,,10.8511,,,,,,,
02/27/2010,10.8594,10.299,,,10.9192,,,,,,,,,
02/28/2010,10.8617,,,,10.9221,,,,,,,,,
03/01/2010,10.8641,,,,10.925,,,,,,,,,
03/02/2010,10.8423,10.3014,,10.8606,10.9249,,10.8381,,,,,,,
03/03/2010,10.8451,10.3039,,10.8715,10.9377,,10.8418,,,,,,,
03/04/2010,10.8516,10.3049,,10.8716,10.9254,,10.8511,,,,,,,
03/05/2010,10.8537,10.306,,10.8778,10.9343,,10.8534,,,,,,,
03/06/2010,10.856,10.3067,,,10.9372,,,,,,,,,
03/07/2010,10.8583,,,,10.9401,,,,,,,,,
03/08/2010,10.8651,10.3084,,10.8859,10.9423,,10.8605,,,,,,,
03/09/2010,10.8692,10.3104,,10.8897,10.9339,,10.8628,,,,,,,
03/10/2010,10.8603,10.3115,,10.8929,10.9367,,10.8596,,,,,,,
03/11/2010,10.8627,10.3126,,10.8955,10.9394,,10.8631,,,,,,,
03/12/2010,10.8693,10.3136,,10.8995,10.9421,,10.8725,,,,,,,
03/13/2010,10.8717,10.3143,,,10.9449,,,,,,,,,
03/14/2010,10.8741,,,,10.9478,,,,,,,,,
03/15/2010,10.8762,10.3161,,10.9073,10.95,,10.8793,,,,,,,
03/16/2010,10.8786,,,,10.9529,,,,,,,,,
03/17/2010,10.8851,10.319,,10.9113,10.9473,,10.884,,,,,,,
03/18/2010,10.896,10.3201,,10.9337,10.9724,,10.891,,,,,,,
03/19/2010,10.927,10.3212,,10.9448,10.988,,10.906,,,,,,,
03/20/2010,10.9295,10.3219,,,10.9908,,,,,,,,,
03/21/2010,10.9321,,,,10.9935,,,,,,,,,
03/22/2010,10.9134,10.3238,,10.9397,10.9488,,10.897,,,,,,,
03/23/2010,10.9195,10.3258,,10.9498,10.9618,,10.9016,,,,,,,
03/24/2010,10.922,,,,10.9644,,,,,,,,,
03/25/2010,10.9234,10.3278,,10.9548,10.9575,,10.904,,,,,,,
03/26/2010,10.932,10.3294,,10.9574,10.9598,,10.9162,,,,,,,
03/27/2010,10.9345,10.3302,,,10.9624,,,,,,,,,
03/28/2010,10.937,,,,10.9649,,,,,,,,,
03/29/2010,10.9418,10.3323,,10.9668,10.9708,,10.9263,,,,,,,
03/30/2010,10.9694,10.3949,,10.9799,10.9885,,10.9518,,,,,,,
03/31/2010,10.9944,10.4018,,10.9862,11.0013,,11.0037,,,,,,,
04/01/2010,10.9969,,,,11.0041,,,,,,,,,
04/02/2010,10.9993,,,,11.007,,,,,,,,,
04/03/2010,11.0018,10.4067,,,11.0099,,,,,,,,,
04/04/2010,11.0042,,,,11.0128,,,,,,,,,
04/05/2010,11.012,10.4138,,10.9798,10.9991,,11.0201,,,,,,,
04/06/2010,11.0161,10.4185,,10.9859,11.0069,,11.0236,,,,,,,
04/07/2010,11.0206,10.4263,,10.9901,11.0401,,11.0276,,,,,,,
04/08/2010,11.0253,10.4326,,10.9925,11.041,,11.0334,,,,,,,
04/09/2010,11.0175,10.4276,,10.9948,11.0418,,11.0244,,,,,,,
04/10/2010,11.0197,10.4291,,,11.0448,,,,,,,,,
04/11/2010,11.022,,,,11.0477,,,,,,,,,
04/12/2010,11.0036,10.4289,,11.0015,11.0444,,11.0205,,,,,,,
04/13/2010,11.0058,10.4313,,11.0038,11.0359,,11.0228,,,,,,,
04/14/2010,11.0079,,,,11.0389,,,,,,,,,
04/15/2010,11.0088,10.4306,,11.0055,11.0389,,11.0262,,,,,,,
04/16/2010,11.0118,10.4401,,11.0078,11.0316,,11.0317,,,,,,,
04/17/2010,11.0139,10.4417,,,11.0346,,,,,,,,,
04/18/2010,11.016,,,,11.0376,,,,,,,,,
04/19/2010,11.0208,10.446,,11.0134,11.0357,,11.0418,,,,,,,
04/20/2010,11.0497,10.4595,,11.0211,11.0468,,11.064,,,,,,,
04/21/2010,11.0723,10.4726,,11.0309,11.0554,,11.0851,,,,,,,
04/22/2010,11.1021,10.4851,,11.0497,11.0872,,11.0989,,,,,,,
04/23/2010,11.1089,10.4963,,11.0593,11.0942,,11.112,,,,,,,
04/24/2010,11.1109,10.4978,,,11.0972,,,,,,,,,
04/25/2010,11.1129,,,,11.1002,,,,,,,,,
04/26/2010,11.1154,10.4972,,11.0676,11.1001,,11.122,,,,,,,
04/27/2010,11.1177,10.5001,,11.07,11.101,,11.1254,,,,,,,
04/28/2010,11.1338,10.5177,,11.0868,11.1306,,11.147,,,,,,,
04/29/2010,11.2011,10.5155,,11.089,11.1288,,11.1462,,,,,,,
04/30/2010,11.2021,10.5127,,11.0912,11.1324,,11.1463,,,,,,,
05/01/2010,11.2045,10.5142,,,11.1353,,,,,,,,,
05/02/2010,11.207,,,,11.1382,,,,,,,,,
05/03/2010,11.2093,10.5156,,11.0978,11.1297,,11.153,,,,,,,
05/04/2010,11.2134,10.526,,11.1,11.1295,,11.1609,,,,,,,
05/05/2010,11.2405,10.532,,11.1022,11.1276,,11.1753,,,,,,,
05/06/2010,11.2289,10.5273,,11.1074,11.136,,11.1672,,,,,,,
05/07/2010,11.2393,10.5277,,11.1096,11.137,,11.1734,,,,,,,
05/08/2010,11.2417,10.5292,,,11.14,,,,,,,,,
05/09/2010,11.2441,,,,11.143,,,,,,,,,
05/10/2010,11.244,10.5287,,11.1125,11.1356,,11.1552,,,,,,,
05/11/2010,11.2525,10.531,,11.1111,11.2557,,11.1591,,,,,,,
05/12/2010,11.2617,10.5344,,11.1062,11.3251,,11.159,,,,,,,
05/13/2010,11.2641,10.5369,,11.1051,11.3234,,11.1585,,,,,,,
05/14/2010,11.2766,10.5435,,11.1073,11.3315,,11.1679,,,,,,,
05/15/2010,11.2789,10.545,,,11.3343,,,,,,,,,
05/16/2010,11.2813,,,,11.3371,,,,,,,,,
05/17/2010,11.3374,10.5546,,11.1167,11.3593,,11.1853,,,,,,,
05/18/2010,11.3386,10.5558,,11.1179,11.3534,,11.1841,,,,,,,
05/19/2010,11.3652,10.5625,,11.1184,11.3758,,11.198,,,,,,,
05/20/2010,11.344,10.5594,,11.1108,11.3351,,11.1845,,,,,,,
05/21/2010,11.3646,10.5616,,11.1126,11.3361,,11.1948,,,,,,,
