Date,SM001006,SM002006,SM003008,SM004004,SM005004,SM006004,SM007004,SM008004,SM009004,SM010005,SM011005,SM012005,SM013005,SM014005
11/30/2009,,,,10.0,,,,,,,,,,
12/01/2009,,,,10.0,,,,,,,,,,
12/02/2009,,,,10.0,,,,,,,,,,
12/03/2009,,,,10.0,,,,,,,,,,
12/04/2009,,,,10.0,,,,,,,,,,
12/07/2009,,,,10.0,,,,,,,,,,
12/08/2009,,,,10.0,,,,,,,,,,
12/09/2009,,,,10.0,,,,,,,,,,
12/10/2009,,,,10.0,,,,,,,,,,
12/11/2009,,,,10.0,,,,,,,,,,
12/14/2009,10.0,10.0,,10.0,10.0,,,,,,,,,
12/15/2009,10.0,10.0,,10.0,10.0,,,,,,,,,
12/16/2009,10.0,10.0,,10.0,10.0,,,,,,,,,
12/17/2009,10.0,10.0,,10.0,10.0,,,,,,,,,
12/18/2009,10.0,10.0,,10.0,10.0,,,,,,,,,
12/19/2009,10.0,10.0,,,10.0,,,,,,,,,
12/20/2009,10.0,,,,10.0,,,,,,,,,
12/21/2009,10.0,10.0,,10.0,10.0,,,,,,,,,
12/22/2009,10.0,10.0,,10.0,10.0,,,,,,,,,
12/23/2009,10.0,10.0,,10.0,10.0,,,,,,,,,
12/24/2009,10.0,10.0,,10.0,10.0,,,,,,,,,
12/25/2009,10.0,,,,10.0,,,,,,,,,
12/26/2009,10.0,10.0,,,10.0,,,,,,,,,
12/27/2009,10.0,,,,10.0,,,,,,,,,
12/28/2009,10.0,,,,10.0,,,,,,,,,
12/29/2009,10.0,10.0,,10.0,10.0,,,,,,,,,
12/30/2009,10.0,10.0,,10.0,10.0,,,,,,,,,
12/31/2009,10.0,10.0005,,10.0,10.0,,,,,,,,,
01/01/2010,10.0,10.0009,,,10.0,,,,,,,,,
01/02/2010,10.0,10.0018,,,10.0,,,,,,,,,
01/03/2010,10.0,,,,10.0,,,,,,,,,
01/04/2010,10.0,10.0034,,10.0,10.0,,,,,,,,,
01/05/2010,10.0,10.0041,,10.0,10.0,,,,,,,,,
01/06/2010,10.0,10.0853,,10.0,10.0,,,,,,,,,
01/07/2010,10.0,10.0922,,10.0,10.0,,,,,,,,,
01/08/2010,10.0,10.0575,,10.0,10.0,,,,,,,,,
01/09/2010,10.0,10.0575,,,10.0,,,,,,,,,
01/10/2010,10.0,,,,10.0,,,,,,,,,
01/11/2010,10.0,10.0237,,9.9673,10.0,,10.0,,,,,,,
01/12/2010,10.0,10.0286,,9.9748,10.0,,9.9426,,,,,,,
01/13/2010,10.0,9.9788,,9.9057,10.0,,10.0188,,,,,,,
01/14/2010,10.0,10.0231,,9.9471,9.8778,,10.0192,,,,,,,
01/15/2010,10.0,10.0658,,9.9808,10.0439,,10.0412,,,,,,,
01/16/2010,10.0,10.0634,,,10.0439,,,,,,,,,
01/17/2010,10.0,,,,10.0439,,,,,,,,,
01/18/2010,10.0,10.0502,,9.9667,9.7725,,10.0437,,,,,,,
01/19/2010,10.0072,10.0911,,10.0053,9.729,,9.9591,,,,,,,
01/20/2010,10.011,10.0049,,9.9176,9.8595,,9.9557,,,,,,,
01/21/2010,9.9223,9.9978,,9.9107,9.6248,,9.6953,,,,,,,
01/22/2010,9.7819,9.7599,,9.6843,9.4386,,9.6023,,,,,,,
01/23/2010,9.7819,9.7599,,,9.4386,,,,,,,,,
01/24/2010,9.7819,,,,9.4386,,,,,,,,,
01/25/2010,9.6302,9.6535,,9.5924,9.379,,9.5521,,,,,,,
01/26/2010,9.6302,,,,9.379,,,,,,,,,
01/27/2010,9.4415,9.6044,,9.5421,9.171,,9.2843,,,,,,,
01/28/2010,9.4984,9.3349,,9.2813,9.1649,,9.2794,,,,,,,
01/29/2010,9.6278,9.3608,,9.3046,9.2,,9.3486,,,,,,,
01/30/2010,9.6278,9.3608,,,9.2,,,,,,,,,
01/31/2010,9.6278,,,,9.2,,,,,,,,,
02/01/2010,9.5299,9.387,,9.3232,9.1243,,9.3796,,,,,,,
02/02/2010,9.4406,9.4178,,9.3569,9.1316,,9.2875,,,,,,,
02/03/2010,9.5679,9.2849,,9.2245,9.2482,,9.4042,,,,,,,
02/04/2010,9.4666,9.4779,,9.4167,9.2452,,9.3625,,,,,,,
02/05/2010,9.2381,9.3135,,9.2531,8.9712,,9.1079,,,,,,,
02/06/2010,9.4428,9.3135,,,8.9712,,,,,,,,,
02/07/2010,9.4428,,,,8.9712,,,,,,,,,
02/08/2010,9.2771,9.0735,,9.0149,9.2076,,9.1122,,,,,,,
02/09/2010,9.3801,9.1525,,9.0935,9.1752,,9.1596,,,,,,,
02/10/2010,9.2498,9.2146,,9.1549,9.4995,,9.1448,,,,,,,
02/11/2010,9.3989,9.1466,,9.0872,9.4028,,9.2271,,,,,,,
02/12/2010,9.3989,,,,9.4028,,,,,,,,,
02/13/2010,9.3989,9.1466,,,9.4028,,,,,,,,,
02/14/2010,9.3989,,,,9.4028,,,,,,,,,
02/15/2010,9.3892,9.2789,,9.2192,9.4465,,9.2201,,,,,,,
02/16/2010,9.4295,9.2486,,9.1817,9.4087,,9.2742,,,,,,,
02/17/2010,9.4636,9.3046,,9.283,9.6087,,9.294,,,,,,,
02/18/2010,9.4496,9.3954,,9.3899,9.4691,,9.3721,,,,,,,
02/19/2010,9.4201,9.349,,9.352,9.4506,,9.3178,,,,,,,
02/20/2010,9.3924,9.349,,,9.4506,,,,,,,,,
02/21/2010,9.3924,,,,9.4506,,,,,,,,,
02/22/2010,9.3914,9.2756,,9.2704,9.2787,,9.2581,,,,,,,
02/23/2010,9.4044,9.2939,,9.2901,9.5214,,9.2767,,,,,,,
02/24/2010,9.4201,9.3186,,9.3158,9.3936,,9.2977,,,,,,,
02/25/2010,9.3971,9.2946,,9.2937,9.4984,,9.2769,,,,,,,
02/26/2010,9.4588,9.2962,,9.2956,9.5015,,9.2974,,,,,,,
02/27/2010,9.5196,9.2962,,,9.5015,,,,,,,,,
02/28/2010,9.5196,,,,9.5015,,,,,,,,,
03/01/2010,9.5196,,,,9.5015,,,,,,,,,
03/02/2010,9.5851,9.4149,,9.4135,9.7213,,9.4251,,,,,,,
03/03/2010,9.7239,9.584,,9.5846,9.8571,,9.5953,,,,,,,
03/04/2010,9.7858,9.7118,,9.7124,9.8576,,9.7058,,,,,,,
03/05/2010,9.7838,9.6964,,9.6972,9.9657,,9.6955,,,,,,,
03/06/2010,9.7912,9.6964,,,9.9657,,,,,,,,,
03/07/2010,9.7912,,,,9.9657,,,,,,,,,
03/08/2010,9.8111,9.7059,,9.7129,9.9075,,9.7185,,,,,,,
03/09/2010,9.8293,9.7442,,9.7695,9.8349,,9.7656,,,,,,,
03/10/2010,9.8296,9.7036,,9.7267,9.8762,,9.7357,,,,,,,
03/11/2010,9.8478,9.7312,,9.7526,9.9114,,9.7576,,,,,,,
03/12/2010,9.8654,9.7633,,9.783,9.9047,,9.7868,,,,,,,
03/13/2010,9.8681,9.7633,,,9.9047,,,,,,,,,
03/14/2010,9.8681,,,,9.9047,,,,,,,,,
03/15/2010,9.8662,9.7694,,9.7878,9.9047,,9.7917,,,,,,,
03/16/2010,9.8662,,,,9.9047,,,,,,,,,
03/17/2010,9.9622,9.8843,,9.901,9.9782,,9.8761,,,,,,,
03/18/2010,9.9865,9.9475,,9.9641,9.9888,,9.974,,,,,,,
03/19/2010,10.0209,9.9739,,9.9909,10.0428,,10.0004,,,,,,,
03/20/2010,10.0331,9.9739,,,10.0428,,,,,,,,,
03/21/2010,10.0331,,,,10.0428,,,,,,,,,
03/22/2010,10.0049,10.0042,,10.0214,10.0434,,10.0323,,,,,,,
03/23/2010,9.9654,9.9158,,9.9187,10.0177,,9.9261,,,,,,,
03/24/2010,9.9794,,,,10.0177,,,,,,,,,
03/25/2010,9.9985,9.9476,,9.956,10.1053,,9.9632,,,,,,,
03/26/2010,10.0353,10.0132,,10.0191,10.0431,,10.0291,,,,,,,
03/27/2010,10.0499,10.0132,,,10.0431,,,,,,,,,
03/28/2010,10.0499,,,,10.0431,,,,,,,,,
03/29/2010,10.0517,10.0536,,10.0579,10.2101,,10.0696,,,,,,,
03/30/2010,10.0519,10.0915,,10.0944,10.1537,,10.1079,,,,,,,
03/31/2010,10.0195,10.0297,,10.0228,10.1262,,10.0313,,,,,,,
04/01/2010,10.0306,,,,10.1262,,,,,,,,,
04/02/2010,10.0306,,,,10.1262,,,,,,,,,
04/03/2010,10.0306,10.0297,,,10.1262,,,,,,,,,
04/04/2010,10.0306,,,,10.1262,,,,,,,,,
04/05/2010,10.1195,10.0049,,10.077,10.3547,,10.0813,,,,,,,
04/06/2010,10.1957,10.22,,10.2159,10.3467,,10.2201,,,,,,,
04/07/2010,10.2054,10.2154,,10.2113,10.3064,,10.2269,,,,,,,
04/08/2010,10.1774,10.2242,,10.2243,10.2136,,10.2404,,,,,,,
04/09/2010,10.1338,10.0912,,10.0985,10.3202,,10.1126,,,,,,,
04/10/2010,10.2079,10.0912,,,10.3202,,,,,,,,,
04/11/2010,10.2079,,,,10.3202,,,,,,,,,
04/12/2010,10.1944,10.199,,10.2002,10.3196,,10.2184,,,,,,,
04/13/2010,10.1566,10.1579,,10.164,10.2366,,10.1761,,,,,,,
04/14/2010,10.1397,,,,10.2366,,,,,,,,,
04/15/2010,10.1279,10.1328,,10.1374,10.2366,,10.149,,,,,,,
04/16/2010,10.0505,10.0424,,10.0459,10.153,,10.0547,,,,,,,
04/17/2010,10.034,10.0424,,,10.153,,,,,,,,,
04/18/2010,10.034,,,,10.1529,,,,,,,,,
04/19/2010,10.0134,10.0209,,10.0256,10.0957,,10.0337,,,,,,,
04/20/2010,9.9303,9.9107,,9.9175,10.1232,,9.944,,,,,,,
04/21/2010,9.9769,9.959,,9.9639,10.0693,,9.9941,,,,,,,
04/22/2010,10.0035,9.9865,,9.9889,10.0879,,10.0219,,,,,,,
04/23/2010,10.0586,10.0318,,10.0317,10.1518,,10.0677,,,,,,,
04/24/2010,10.1097,10.0319,,,10.1518,,,,,,,,,
04/25/2010,10.1097,,,,10.1518,,,,,,,,,
04/26/2010,10.1118,10.096,,10.0931,10.2335,,10.1334,,,,,,,
04/27/2010,10.1299,10.129,,10.1247,10.2557,,10.1674,,,,,,,
04/28/2010,10.0706,10.1025,,10.0995,10.0535,,10.1409,,,,,,,
04/29/2010,9.9533,9.9287,,9.9349,10.0622,,9.9652,,,,,,,
04/30/2010,10.0176,10.001,,10.003,10.2394,,10.0382,,,,,,,
05/01/2010,10.0518,10.001,,,10.2394,,,,,,,,,
05/02/2010,10.0518,,,,10.2394,,,,,,,,,
05/03/2010,10.0383,10.0457,,10.0441,10.0093,,10.0826,,,,,,,
05/04/2010,9.9364,9.9406,,9.9457,10.0341,,9.978,,,,,,,
05/05/2010,9.8227,9.8,,9.8133,9.9247,,9.8362,,,,,,,
05/06/2010,9.7776,9.7547,,9.771,9.8113,,9.7911,,,,,,,
05/07/2010,9.6967,9.6905,,9.711,9.792,,9.7265,,,,,,,
05/08/2010,9.588,9.6905,,,9.792,,,,,,,,,
05/09/2010,9.588,,,,9.792,,,,,,,,,
05/10/2010,9.6477,9.5518,,9.5859,9.919,,9.6029,,,,,,,
05/11/2010,9.8915,9.8923,,9.8882,9.9806,,9.9354,,,,,,,
05/12/2010,9.8043,9.7808,,9.787,9.9391,,9.8254,,,,,,,
05/13/2010,9.8497,9.8177,,9.8195,9.9815,,9.8613,,,,,,,
05/14/2010,9.8433,9.8532,,9.858,9.953,,9.9024,,,,,,,
05/15/2010,9.7243,9.8534,,,9.953,,,,,,,,,
05/16/2010,9.7243,,,,9.953,,,,,,,,,
05/17/2010,9.727,9.71,,9.7064,9.7346,,9.7436,,,,,,,
05/18/2010,9.6753,9.6455,,9.6523,9.7549,,9.6831,,,,,,,
05/19/2010,9.6205,9.6569,,9.6661,9.8248,,9.6978,,,,,,,
05/20/2010,9.4524,9.3806,,9.405,9.5305,,9.4223,,,,,,,
05/21/2010,9.4735,9.434,,9.4568,9.6979,,9.4769,,,,,,,
05/22/2010,9.453,9.434,,,9.6979,,,,,,,,,
05/23/2010,9.453,,,,9.6979,,,,,,,,,
05/24/2010,9.4601,9.4026,,9.4282,9.7555,,9.446,,,,,,,
05/25/2010,9.3934,9.4253,,9.451,9.432,,9.4708,,,,,,,
05/26/2010,9.2714,9.2092,,9.2076,9.4459,,9.2371,,,,,,,
05/27/2010,9.4427,,,,9.4459,,,,,,,,,
05/28/2010,9.5746,9.5482,,9.5405,9.7734,,9.5915,,,,,,,
05/29/2010,9.6474,9.5482,,,9.7734,,,,,,,,,
05/30/2010,9.6474,,,,9.7734,,,,,,,,,
05/31/2010,9.666,9.6661,,9.653,9.7598,,9.7077,,,,,,,
06/01/2010,9.6515,9.7018,,9.6876,9.8693,,9.7386,,,,,,,
06/02/2010,9.529,9.4833,,9.479,9.6518,,9.556,,,,,,,
06/03/2010,9.6457,9.5764,,9.5715,9.8393,,9.6528,,,,,,,
06/04/2010,9.7781,9.7474,,9.7295,9.7554,,9.8022,,,,,,,
06/05/2010,9.806,9.7474,,,9.7554,,,,,,,,,
06/06/2010,9.806,,,,9.7554,,,,,,,,,
06/07/2010,9.7391,9.7942,,9.7741,9.7026,,9.8496,,,,,,,
06/08/2010,9.5984,9.7941,,9.6044,9.7622,,9.6577,,,,,,,
06/09/2010,9.5631,9.5292,,9.5183,9.8692,,9.5695,,,,,,,
06/10/2010,9.6448,9.5742,,9.5625,9.6506,,9.6138,,,,,,,
06/11/2010,9.736,9.7337,,9.7152,9.7923,,9.7747,,,,,,,
06/12/2010,9.7765,9.7337,,,9.7923,,,,,,,,,
06/13/2010,9.7765,,,,9.7923,,,,,,,,,
06/14/2010,9.8375,9.8108,,9.7872,10.0319,,9.8513,,,,,,,
06/15/2010,9.9313,9.9563,,9.9272,10.0938,,10.0,,,,,,,
06/16/2010,9.9531,10.0077,,9.9485,10.0977,,10.0533,,,,,,,
06/17/2010,9.9872,10.0289,,9.9571,10.1006,,10.0732,,,,,,,
06/18/2010,10.0192,10.1053,,9.9912,10.1145,,10.1259,,,,,,,
06/19/2010,10.0076,10.1053,,,10.1145,,,,,,,,,
06/20/2010,10.0076,,,,10.1145,,,,,,,,,
06/21/2010,10.0512,10.0831,,9.9814,10.2673,,10.1022,,,,,,,
06/22/2010,10.1254,10.2477,,10.0528,10.2161,,10.2743,,,,,,,
06/23/2010,10.0956,10.178,,9.9883,10.1795,,10.2052,,,,,,,
06/24/2010,10.0877,10.1901,,9.9985,10.1547,,10.216,,,,,,,
06/25/2010,10.0881,10.1846,,9.9955,10.1547,,10.2132,,,,,,,
06/26/2010,10.0485,10.1846,,,10.1547,,,,,,,,,
06/27/2010,10.0485,,,,10.1547,,,,,,,,,
06/28/2010,10.0507,10.0863,,9.8974,10.2666,,10.1159,,,,,,,
06/29/2010,10.0897,10.2039,,10.0134,10.1604,,10.2366,,,,,,,
06/30/2010,10.0464,10.0681,,9.8815,10.2749,,10.0957,,,,,,,
07/01/2010,10.0719,,,,10.2749,,,,,,,,,
07/02/2010,10.0104,10.0564,,9.8673,10.2197,,10.0865,,,,,,,
07/03/2010,10.0063,10.0564,,,10.2197,,,,,,,,,
07/04/2010,10.0063,,,,10.2197,,,,,,,,,
07/05/2010,10.0098,,,9.8673,10.0539,,,,,,,,,
07/06/2010,10.0287,10.0254,,9.8353,10.2147,,10.0563,,,,,,,
07/07/2010,10.0426,10.1257,,9.9302,10.2171,,10.1538,,,,,,,
07/08/2010,10.036,10.0349,,9.8555,10.1618,,10.0631,,,,,,,
07/09/2010,10.0861,10.1433,,9.9615,10.3296,,10.1752,,,,,,,
07/10/2010,10.1264,10.1433,,,10.3296,,,,,,,,,
07/11/2010,10.1264,,,,10.3296,,,,,,,,,
07/12/2010,10.1291,10.2508,,10.0657,10.2997,,10.2835,,,,,,,
07/13/2010,10.1613,10.3102,,10.1224,10.3312,,10.3459,,,,,,,
07/14/2010,10.1783,10.3424,,10.1499,10.3904,,10.3679,,,,,,,
07/15/2010,10.1676,10.3176,,10.1238,10.4053,,10.3436,,,,,,,
07/16/2010,10.156,10.3031,,10.1097,10.3311,,10.3293,,,,,,,
07/17/2010,10.1654,10.3031,,,10.3311,,,,,,,,,
07/18/2010,10.1654,,,,10.3311,,,,,,,,,
07/19/2010,10.1685,10.3311,,10.1364,10.3311,,10.356,,,,,,,
07/20/2010,10.1457,10.3163,,10.1242,10.2787,,10.342,,,,,,,
07/21/2010,10.1532,10.282,,10.0918,10.3882,,10.3078,,,,,,,
07/22/2010,10.1897,10.3404,,10.1473,10.5356,,10.3671,,,,,,,
07/23/2010,10.2158,10.4206,,10.2226,10.4817,,10.4474,,,,,,,
07/24/2010,10.2203,10.4206,,,10.4817,,,,,,,,,
07/25/2010,10.2203,,,,10.4817,,,,,,,,,
07/26/2010,10.2173,10.4346,,10.2379,10.3893,,10.4646,,,,,,,
07/27/2010,10.2062,10.381,,10.1823,10.4453,,10.4052,,,,,,,
07/28/2010,10.1983,10.4013,,10.2027,10.3322,,10.4251,,,,,,,
07/29/2010,10.1784,10.3393,,10.1544,10.3378,,10.3625,,,,,,,
07/30/2010,10.1829,10.3611,,10.1749,10.3378,,10.3829,,,,,,,
07/31/2010,10.1623,10.3612,,,10.3378,,,,,,,,,
08/01/2010,10.1623,,,,10.3378,,,,,,,,,
08/02/2010,10.1796,10.2844,,10.1017,10.3886,,10.305,,,,,,,
08/03/2010,10.2149,10.4005,,10.2148,10.3892,,10.4277,,,,,,,
08/04/2010,10.2166,10.4145,,10.2293,10.3892,,10.4419,,,,,,,
08/05/2010,10.2406,10.4667,,10.2806,10.4926,,10.4971,,,,,,,
08/06/2010,10.2212,10.4291,,10.2426,10.4937,,10.4561,,,,,,,
08/07/2010,10.2166,10.4291,,,10.4937,,,,,,,,,
08/08/2010,10.2166,,,,10.4937,,,,,,,,,
08/09/2010,10.2238,10.4174,,10.228,10.4457,,10.4405,,,,,,,
08/10/2010,10.2458,10.4857,,10.3157,10.4624,,10.5264,,,,,,,
08/11/2010,10.2225,10.4484,,10.2729,10.3895,,10.4802,,,,,,,
08/12/2010,10.199,10.3856,,10.2017,10.3727,,10.4028,,,,,,,
08/13/2010,10.2031,10.3783,,10.1947,10.2773,,10.3951,,,,,,,
08/14/2010,10.2348,10.3784,,,10.2773,,,,,,,,,
08/15/2010,10.2348,,,,10.2773,,,,,,,,,
08/16/2010,10.2188,10.4444,,10.2585,10.5146,,10.4618,,,,,,,
08/17/2010,10.1997,10.3825,,10.2001,10.5017,,10.3977,,,,,,,
08/18/2010,10.2091,10.3884,,10.1968,10.5063,,10.3931,,,,,,,
08/19/2010,10.2906,,,,10.5063,,,,,,,,,
08/20/2010,10.3471,10.6284,,10.4231,10.4216,,10.633,,,,,,,
08/21/2010,10.3392,10.6284,,,10.4216,,,,,,,,,
08/22/2010,10.3392,,,,10.4216,,,,,,,,,
08/23/2010,10.3643,10.6097,,10.4051,10.4498,,10.6175,,,,,,,
08/24/2010,10.3549,10.6326,,10.4274,10.5623,,10.6416,,,,,,,
08/25/2010,10.2947,10.5621,,10.357,10.3929,,10.5675,,,,,,,
08/26/2010,10.2562,10.4804,,10.2773,10.4491,,10.4895,,,,,,,
08/27/2010,10.2494,10.5095,,10.3063,10.421,,10.5181,,,,,,,
08/28/2010,10.1739,10.5095,,,10.421,,,,,,,,,
08/29/2010,10.1739,,,,10.421,,,,,,,,,
08/30/2010,10.176,10.3787,,10.1806,10.365,,10.3858,,,,,,,
08/31/2010,10.1804,10.3918,,10.1949,10.3355,,10.4007,,,,,,,
09/01/2010,10.1842,10.3668,,10.1716,10.4261,,10.3752,,,,,,,
09/02/2010,10.29,10.4993,,10.2954,10.4261,,10.5089,,,,,,,
09/03/2010,10.3102,10.5278,,10.3221,10.4813,,10.5375,,,,,,,
09/04/2010,10.3007,10.5278,,,10.4813,,,,,,,,,
09/05/2010,10.3007,,,,10.4813,,,,,,,,,
09/06/2010,10.3308,10.5214,,10.3106,10.6193,,10.5241,,,,,,,
09/07/2010,10.472,10.7067,,10.4821,10.6193,,10.7058,,,,,,,
09/08/2010,10.51,10.7582,,10.531,10.617,,10.76,,,,,,,
09/09/2010,10.5319,10.7671,,10.5388,10.673,,10.7696,,,,,,,
09/10/2010,10.5788,,,,10.673,,,,,,,,,
09/11/2010,10.5788,10.7671,,,10.673,,,,,,,,,
09/12/2010,10.5788,,,,10.673,,,,,,,,,
09/13/2010,10.6198,10.8309,,10.6001,10.9142,,10.8346,,,,,,,
09/14/2010,10.7913,11.053,,10.7915,11.0461,,11.0503,,,,,,,
09/15/2010,10.8602,11.1192,,10.8543,11.1523,,11.1207,,,,,,,
09/16/2010,10.9358,11.2424,,10.9684,11.0717,,11.2546,,,,,,,
09/17/2010,10.9144,11.1807,,10.911,11.1491,,11.1849,,,,,,,
09/18/2010,10.9973,11.1807,,,11.1491,,,,,,,,,
09/19/2010,10.9973,,,,11.1491,,,,,,,,,
09/20/2010,11.0259,11.2885,,11.0123,11.3695,,11.2955,,,,,,,
09/21/2010,11.162,11.4637,,11.1806,11.4489,,11.4749,,,,,,,
09/22/2010,11.1987,11.5161,,11.2323,11.3675,,11.5288,,,,,,,
09/23/2010,11.1695,11.4803,,11.2323,11.3393,,11.4931,,,,,,,
09/24/2010,11.1355,11.4204,,11.1436,11.3112,,11.4342,,,,,,,
09/25/2010,11.22,11.4205,,,11.3112,,,,,,,,,
09/26/2010,11.22,,,,11.3112,,,,,,,,,
09/27/2010,11.2365,11.5311,,11.2456,11.477,,11.5486,,,,,,,
09/28/2010,11.2534,11.5624,,11.2754,11.3725,,11.5803,,,,,,,
09/29/2010,11.2414,11.5504,,11.2631,11.3177,,11.5689,,,,,,,
09/30/2010,11.1796,,,,11.3177,,,,,,,,,
10/01/2010,11.2846,11.5457,,11.4674,11.5173,,11.567,,,,,,,
10/02/2010,11.4427,11.5458,,,11.5173,,,,,,,,,
10/03/2010,11.4427,,,,11.5173,,,,,,,,,
10/04/2010,11.456,11.7579,,11.4674,11.7771,,11.7564,,,,,,,
10/05/2010,11.4779,11.787,,11.4946,11.7566,,11.7809,,,,,,,
10/06/2010,11.46,11.7607,,11.4702,11.6654,,11.7554,,,,,,,
10/07/2010,11.5012,11.835,,11.5346,11.5255,,11.8283,,,,,,,
10/08/2010,11.3916,11.712,,11.4185,11.4706,,11.7092,,,,,,,
10/09/2010,11.369,11.712,,,11.4706,,,,,,,,,
10/10/2010,11.369,,,,11.4706,,,,,,,,,
10/11/2010,11.3938,11.6791,,11.3883,11.6921,,11.6772,,,,,,,
10/12/2010,11.4182,11.7396,,11.4453,11.4739,,11.7361,,,,,,,
10/13/2010,11.4051,11.6558,,11.3643,11.7418,,11.6529,,,,,,,
10/14/2010,11.5864,11.9226,,11.6239,11.7197,,11.9223,,,,,,,
10/15/2010,11.4365,11.8278,,11.5204,11.5267,,11.8151,,,,,,,
10/16/2010,11.279,11.828,,,11.5267,,,,,,,,,
10/17/2010,11.279,,,,11.5267,,,,,,,,,
10/18/2010,11.2961,11.6403,,11.3194,11.4716,,11.5992,,,,,,,
10/19/2010,11.2934,11.6632,,11.3451,11.554,,11.6209,,,,,,,
10/20/2010,11.2079,11.571,,11.257,11.5009,,11.5284,,,,,,,
10/21/2010,11.1962,11.4841,,11.176,11.417,,11.4423,,,,,,,
10/22/2010,11.3538,11.7233,,11.3993,11.5793,,11.6798,,,,,,,
10/23/2010,11.3022,11.7233,,,11.5793,,,,,,,,,
10/24/2010,11.3022,,,,11.5793,,,,,,,,,
10/25/2010,11.3317,11.6557,,11.3352,11.6043,,11.6132,,,,,,,
10/26/2010,11.3818,11.7299,,11.4081,11.471,,11.6869,,,,,,,
10/27/2010,11.3192,11.6843,,11.3648,11.3611,,11.6419,,,,,,,
10/28/2010,11.224,11.5516,,11.2377,11.5506,,11.5121,,,,,,,
10/29/2010,11.1821,11.5034,,11.1933,11.3064,,11.4647,,,,,,,
10/30/2010,11.2171,11.5034,,,11.3064,,,,,,,,,
10/31/2010,11.2171,,,,11.3064,,,,,,,,,
11/01/2010,11.2609,11.56,,11.246,11.5258,,11.5205,,,,,,,
11/02/2010,11.4086,11.7518,,11.4271,11.5428,,11.7077,,,,,,,
11/03/2010,11.4204,11.7529,,11.4297,11.6259,,11.71,,,,,,,
11/04/2010,11.5051,11.8288,,11.5045,11.8073,,11.7885,,,,,,,
11/05/2010,11.6925,,,,11.8073,,,,,,,,,
11/06/2010,11.6925,11.8288,,,11.8073,,,,,,,,,
11/07/2010,11.6925,,,,11.8073,,,,,,,,,
11/08/2010,11.6915,12.0629,,11.726,11.8943,,12.0186,,,,,,,
11/09/2010,11.6934,12.0446,,11.7093,11.8519,,12.0012,,,,,,,
11/10/2010,11.719,12.0968,,11.757,11.8725,,12.0539,,,,,,,
11/11/2010,11.6604,12.0478,,11.7282,11.7901,,12.0059,,,,,,,
11/12/2010,11.494,11.8938,,11.5776,11.7846,,11.8512,,,,,,,
11/13/2010,11.3193,11.8938,,,11.7846,,,,,,,,,
11/14/2010,11.3193,,,,11.7846,,,,,,,,,
11/15/2010,11.3451,11.6589,,11.3489,11.8393,,11.6213,,,,,,,
11/16/2010,11.3673,11.752,,11.4417,11.7971,,11.703,,,,,,,
11/17/2010,11.1703,,,,11.7971,,,,,,,,,
11/18/2010,11.1689,11.5003,,11.2008,11.3891,,11.451,,,,,,,
11/19/2010,11.1447,11.5181,,11.2257,11.409,,11.4695,,,,,,,
11/20/2010,10.986,11.5181,,,11.409,,,,,,,,,
11/21/2010,10.986,,,,11.409,,,,,,,,,
11/22/2010,11.0359,11.3122,,11.0218,11.582,,11.2646,,,,,,,
11/23/2010,11.1757,11.5351,,11.1993,11.2033,,11.4901,,,,,,,
11/24/2010,11.0436,11.3927,,11.0586,11.2351,,11.3471,,,,,,,
11/25/2010,10.9173,11.2605,,10.9317,11.2366,,11.2158,,,,,,,
11/26/2010,10.7993,11.1346,,10.8158,11.1973,,11.0914,,,,,,,
11/27/2010,10.7301,11.1346,,,11.1973,,,,,,,,,
11/28/2010,10.7301,,,,11.1973,,,,,,,,,
11/29/2010,10.7689,11.0434,,10.7229,11.1138,,11.0015,,,,,,,
11/30/2010,10.887,11.1888,,10.8632,11.1825,,11.1428,,,,,,,
12/01/2010,10.9466,11.2497,,10.9238,11.4057,,11.2067,,,,,,,
12/02/2010,11.1216,11.4371,,11.0997,11.35,,11.3908,,,,,,,
12/03/2010,11.1881,11.5318,,11.1919,11.4183,,11.4841,,,,,,,
12/04/2010,11.1617,11.5318,,,11.4183,,,,,,,,,
12/05/2010,11.1617,,,,11.4183,,,,,,,,,
12/06/2010,11.1508,11.4947,,11.158,11.4674,,11.4484,,,,,,,
12/07/2010,11.1562,11.4924,,11.1534,11.3781,,11.4465,,,,,,,
12/08/2010,11.096,11.4623,,11.1303,11.4617,,11.4171,,,,,,,
12/09/2010,10.9429,11.3233,,10.991,11.1807,,11.2802,,,,,,,
12/10/2010,10.7862,11.0615,,10.7388,11.0879,,11.0197,,,,,,,
12/11/2010,10.9162,11.0615,,,11.0879,,,,,,,,,
12/12/2010,10.9162,,,,11.0879,,,,,,,,,
12/13/2010,10.9402,11.235,,10.9021,11.0907,,11.1912,,,,,,,
12/14/2010,11.0266,11.3276,,10.9928,11.2546,,11.2839,,,,,,,
12/15/2010,11.0481,11.396,,11.057,11.2825,,11.3512,,,,,,,
12/16/2010,10.9956,11.2963,,10.9592,11.1987,,11.2524,,,,,,,
12/17/2010,11.0778,,,,11.1987,,,,,,,,,
12/18/2010,11.0778,11.2963,,,11.1987,,,,,,,,,
12/19/2010,11.0778,,,,11.1987,,,,,,,,,
12/20/2010,11.0784,11.4036,,11.0678,11.5338,,11.3586,,,,,,,
