Date,SM001003,SM002003,SM003005,SM004001,SM005001,SM006001,SM007001,SM008001,SM009001,SM010001,SM011001,SM012001,SM013001,SM014001
05/01/2009,,,,10.0,,,,,,,,,,
05/05/2009,,,,10.0,,,,,,,,,,
05/06/2009,,,,10.0,,,,,,,,,,
05/07/2009,,,,10.0,,,,,,,,,,
05/08/2009,,,,10.0,,,,,,,,,,
05/11/2009,,,,10.0,,,,,,,,,,
05/12/2009,,,,10.0,,,,,,,,,,
05/13/2009,,,,10.0,,,,,,,,,,
05/14/2009,,,,10.0,,,,,,,,,,
05/15/2009,10.0,,,10.0,10.0,,,,,,,,,
05/16/2009,10.0,,,,10.0,,,,,,,,,
05/17/2009,10.0,,,,10.0,,,,,,,,,
05/18/2009,10.0,,,10.0,10.0,,10.0,,,,,,,
05/19/2009,10.0,,,10.0,10.0,,10.0,,,,,,,
05/20/2009,10.0,,,10.0,10.0,,10.0,,,,,,,
05/21/2009,10.0,10.0,,10.0,10.0,,10.0,,,,,,,
05/22/2009,10.0,10.0,,10.0,10.0,,10.0,,,,,,,
05/23/2009,10.0,10.0,,,10.0,,,,,,,,,
05/24/2009,10.0,,,,10.0,,,,,,,,,
05/25/2009,10.0,10.0,,10.0,10.0,,10.0,,,,,,,
05/26/2009,10.0,10.0,,10.0,10.0,,10.0,,,,,,,
05/27/2009,10.0,10.0,,10.0,10.0,,10.0,,,,,,,
05/28/2009,10.0,10.1387,,10.0,10.0,,10.0,,,,,,,
05/29/2009,10.0,10.3937,,10.1419,10.0,,10.0,,,,,,,
05/30/2009,10.0,10.3937,,,10.0,,,,,,,,,
05/31/2009,10.0,,,,10.0,,,,,,,,,
06/01/2009,10.0,10.5777,,10.3073,10.0,,10.0,,,,,,,
06/02/2009,10.0,10.5665,,10.4903,10.0,,10.0,,,,,,,
06/03/2009,10.0,10.5774,,10.4818,10.0,,10.0,,,,,,,
06/04/2009,10.0,10.6794,,10.493,10.0,,10.0,,,,,,,
06/05/2009,10.0,10.7048,,10.5924,10.0,,10.0,,,,,,,
06/06/2009,10.0,10.7048,,,10.0,,,,,,,,,
06/07/2009,10.0,,,,10.0,,,,,,,,,
06/08/2009,10.0,10.4177,,10.6044,10.0,,10.0,,,,,,,
06/09/2009,10.0,10.633,,10.3743,10.0,,10.0,,,,,,,
06/10/2009,10.0,10.8204,,10.6458,10.0,,10.0,,,,,,,
06/11/2009,10.0,10.7938,,10.8859,10.0,,10.0,,,,,,,
06/12/2009,10.0,10.7011,,10.8549,9.8477,,10.0,,,,,,,
06/13/2009,10.0,10.7014,,,9.8477,,,,,,,,,
06/14/2009,10.0,,,,9.8477,,,,,,,,,
06/15/2009,10.0,10.5489,,10.7314,9.6685,,10.0,,,,,,,
06/16/2009,10.0,10.5966,,10.5038,9.6265,,10.0,,,,,,,
06/17/2009,10.0,10.401,,10.5668,9.6646,,10.0,,,,,,,
06/18/2009,10.0,10.1708,,10.2817,9.2531,,10.0,,,,,,,
06/19/2009,9.2021,10.2977,,10.0923,9.3031,,10.0,,,,,,,
06/20/2009,9.2758,10.2977,,,9.3031,,10.0,,,,,,,
06/21/2009,9.2758,,,,9.3031,,10.0,,,,,,,
06/22/2009,9.2758,10.1104,,10.2044,9.3968,,10.0,,,,,,,
06/23/2009,9.1981,10.1376,,10.108,9.2623,,10.0,,,,,,,
06/24/2009,9.2087,10.2358,,10.1317,9.2623,,10.0,,,,,,,
06/25/2009,9.2538,10.112,,10.2243,9.2973,,10.0,,,,,,,
06/26/2009,9.2064,10.3975,,10.1031,9.4051,,10.0,,,,,,,
06/27/2009,9.3173,10.3975,,,9.4051,,,,,,,,,
06/28/2009,9.3173,,,,9.4051,,,,,,,,,
06/29/2009,9.3173,10.4273,,10.3916,9.4886,,10.0,,,,,,,
06/30/2009,9.3279,10.2179,,10.428,9.41,,10.0,,,,,,,
07/01/2009,9.2654,10.3237,,10.428,9.3829,,10.0,,,,,,,
07/02/2009,9.291,10.3411,,10.3212,9.413,,10.0,,,,,,,
07/03/2009,9.2967,10.5197,,10.3406,9.4647,,10.0,,,,,,,
07/04/2009,9.3453,10.5197,,,9.4647,,,,,,,,,
07/05/2009,9.3453,,,,9.4647,,,,,,,,,
07/06/2009,9.3453,10.0784,,10.5124,10.1761,,10.0,,,,,,,
07/07/2009,9.192,10.1609,,9.938,9.2646,,9.9592,,,,,,,
07/08/2009,9.2125,9.8703,,10.0192,9.1354,,9.6842,,,,,,,
07/09/2009,9.1422,9.8767,,9.7427,9.1852,,9.6879,,,,,,,
07/10/2009,9.1443,9.7212,,9.7498,8.9985,,9.533,,,,,,,
07/11/2009,9.1031,9.7212,,,8.9985,,,,,,,,,
07/12/2009,9.1031,,,,8.9985,,,,,,,,,
07/13/2009,9.1031,9.6564,,9.5761,8.8613,,9.4811,,,,,,,
07/14/2009,9.0681,9.9575,,9.5171,8.9551,,9.7393,,,,,,,
07/15/2009,9.2446,10.2493,,9.8218,9.3427,,9.9605,,,,,,,
07/16/2009,9.3984,10.2435,,10.0926,9.2605,,9.9561,,,,,,,
07/17/2009,9.3921,10.5904,,10.087,9.6015,,10.2328,,,,,,,
07/18/2009,9.5722,10.5904,,,9.6015,,,,,,,,,
07/19/2009,9.5722,,,,9.6015,,,,,,,,,
07/20/2009,9.5721,10.8951,,10.4266,9.8405,,10.4664,,,,,,,
07/21/2009,9.7243,10.8148,,10.7268,9.6724,,10.409,,,,,,,
07/22/2009,9.6836,10.6514,,10.649,9.6287,,10.2599,,,,,,,
07/23/2009,9.6018,10.9528,,10.487,9.9827,,10.52,,,,,,,
07/24/2009,9.7456,11.0618,,10.7707,9.9177,,10.6249,,,,,,,
07/25/2009,9.7956,11.0618,,,9.9177,,,,,,,,,
07/26/2009,9.7956,,,,9.9177,,,,,,,,,
07/27/2009,9.7955,11.0703,,10.8795,9.9177,,10.6367,,,,,,,
07/28/2009,9.7988,11.0505,,10.8883,10.0424,,10.618,,,,,,,
07/29/2009,9.7886,10.9313,,10.8666,9.9169,,10.5122,,,,,,,
07/30/2009,9.7352,11.0684,,10.7484,10.4739,,10.6396,,,,,,,
07/31/2009,9.7946,11.2068,,10.8831,10.2407,,10.7733,,,,,,,
08/01/2009,9.8645,11.2068,,,10.2407,,,,,,,,,
08/02/2009,9.8645,,,,10.2407,,,,,,,,,
08/03/2009,9.8645,11.3851,,11.0367,10.1796,,10.9242,,,,,,,
08/04/2009,9.9406,11.3152,,11.1703,10.1425,,10.8654,,,,,,,
08/05/2009,9.9091,11.3474,,11.0987,10.2555,,10.889,,,,,,,
08/06/2009,9.9254,,,11.1305,10.0596,,10.6903,,,,,,,
08/07/2009,9.813,,,10.8742,9.9273,,10.4964,,,,,,,
08/08/2009,9.7101,10.8397,,,9.9273,,,,,,,,,
08/09/2009,9.7101,,,,9.9273,,,,,,,,,
08/10/2009,9.71,10.733,,10.6276,9.9372,,10.4009,,,,,,,
08/11/2009,9.6673,10.8095,,10.5493,9.8631,,10.4788,,,,,,,
08/12/2009,9.6984,10.7774,,10.6278,9.7676,,10.4654,,,,,,,
08/13/2009,9.6878,11.1178,,10.6002,9.9056,,10.7867,,,,,,,
08/14/2009,9.8188,11.0574,,10.9432,10.0444,,10.7305,,,,,,,
08/15/2009,9.7966,11.0574,,,10.0444,,,,,,,,,
08/16/2009,9.7966,,,,10.0444,,,,,,,,,
08/17/2009,9.7966,10.5987,,10.8938,9.6168,,10.3065,,,,,,,
08/18/2009,9.6296,10.7748,,10.438,9.8867,,10.4743,,,,,,,
08/19/2009,9.6859,,,,9.7246,,,,,,,,,
08/20/2009,9.6365,10.7621,,10.4581,9.8517,,10.4665,,,,,,,
08/21/2009,9.6821,10.9432,,10.5991,9.8517,,10.6444,,,,,,,
08/22/2009,9.735,10.9432,,,9.8517,,,,,,,,,
08/23/2009,9.735,,,,9.8517,,,,,,,,,
08/24/2009,9.735,11.216,,10.771,9.9819,,10.9076,,,,,,,
08/25/2009,9.8119,11.2551,,11.0415,10.1349,,10.9485,,,,,,,
08/26/2009,9.8219,11.2549,,11.0797,10.0384,,10.9983,,,,,,,
08/27/2009,9.8357,11.324,,11.1302,10.1642,,11.0158,,,,,,,
08/28/2009,9.8404,11.4304,,11.1482,10.2906,,11.1207,,,,,,,
08/29/2009,9.8681,11.4304,,,10.2906,,,,,,,,,
08/30/2009,9.8681,,,,10.2906,,,,,,,,,
08/31/2009,9.8681,11.2628,,11.2544,10.1065,,10.9635,,,,,,,
09/01/2009,9.8264,11.1754,,11.1119,10.0375,,10.8815,,,,,,,
09/02/2009,9.8095,11.1384,,11.0265,10.0154,,10.843,,,,,,,
09/03/2009,9.7949,11.103,,10.9859,9.9449,,10.8109,,,,,,,
09/04/2009,9.809,11.3028,,10.9511,10.225,,10.9952,,,,,,,
09/05/2009,9.8593,11.3028,,,10.225,,,,,,,,,
09/06/2009,9.8593,,,,10.225,,,,,,,,,
09/07/2009,9.8752,11.5391,,11.0722,10.3523,,11.2123,,,,,,,
09/08/2009,9.9334,11.5921,,11.3111,10.3523,,11.2606,,,,,,,
09/09/2009,9.9463,11.6128,,11.363,10.3467,,11.2815,,,,,,,
09/10/2009,9.9502,11.6255,,11.3838,10.2814,,11.2938,,,,,,,
09/11/2009,9.9559,11.6536,,11.3972,10.4645,,11.3216,,,,,,,
09/12/2009,9.9628,11.6536,,,10.4645,,,,,,,,,
09/13/2009,9.9628,,,,10.4645,,,,,,,,,
09/14/2009,9.9608,11.6033,,11.4245,10.3369,,11.2759,,,,,,,
09/15/2009,9.9601,11.7647,,11.3763,10.6191,,11.4553,,,,,,,
09/16/2009,10.0098,11.919,,11.5727,10.6879,,11.6082,,,,,,,
09/17/2009,10.0389,11.919,,11.727,10.7084,,11.6227,,,,,,,
09/18/2009,10.0467,11.9607,,11.744,10.8815,,11.6476,,,,,,,
09/19/2009,10.0503,11.9607,,,10.8815,,,,,,,,,
09/20/2009,10.0503,,,,10.8815,,,,,,,,,
09/21/2009,10.0503,,,,10.8814,,,,,,,,,
09/22/2009,10.0525,12.0652,,11.7686,10.7696,,11.7485,,,,,,,
09/23/2009,10.0645,12.1693,,11.8706,10.7696,,11.6329,,,,,,,
09/24/2009,10.046,12.0511,,11.8227,10.769,,11.6696,,,,,,,
09/25/2009,10.049,12.0897,,11.8624,10.8639,,11.6086,,,,,,,
09/26/2009,10.037,12.0246,,,10.8639,,,,,,,,,
09/27/2009,10.037,,,,10.8639,,,,,,,,,
09/28/2009,10.037,,,,10.8639,,,,,,,,,
09/29/2009,10.0369,12.0246,,11.7982,10.8633,,11.7043,,,,,,,
09/30/2009,10.0663,,,11.909,10.8329,,11.8802,,,,,,,
10/01/2009,10.0952,12.3111,,12.089,10.9788,,11.8791,,,,,,,
10/02/2009,10.0947,,,,10.9788,,,,,,,,,
10/03/2009,10.0947,12.3095,,12.0874,10.9788,,11.8791,,,,,,,
10/04/2009,10.0947,,,,10.9788,,,,,,,,,
10/05/2009,10.092,12.3094,,12.0874,11.0161,,11.697,,,,,,,
10/06/2009,10.0706,12.1139,,11.8983,11.0161,,11.7531,,,,,,,
10/07/2009,10.0646,12.113,,11.951,10.6422,,11.6484,,,,,,,
10/08/2009,10.0456,12.0742,,11.853,10.7608,,11.6844,,,,,,,
10/09/2009,10.0429,12.1138,,11.8907,10.7138,,11.551,,,,,,,
10/10/2009,10.0212,11.9751,,,10.7138,,,,,,,,,
10/11/2009,10.0212,,,,10.7138,,,,,,,,,
10/12/2009,10.4808,11.9751,,11.7565,10.9467,,11.8025,,,,,,,
10/13/2009,10.4808,,,,10.9467,,,,,,,,,
10/14/2009,10.1136,12.1516,,12.0121,10.9893,,11.9238,,,,,,,
10/15/2009,10.1368,12.3027,,12.1616,11.0659,,11.9238,,,,,,,
10/16/2009,10.1377,12.2827,,12.1438,11.0658,,12.0047,,,,,,,
10/17/2009,10.1525,12.3711,,,11.0658,,,,,,,,,
10/18/2009,10.1525,,,,11.0658,,,,,,,,,
10/19/2009,10.1525,,,,11.0658,,,,,,,,,
10/20/2009,10.1468,12.3711,,12.2285,11.16,,11.9379,,,,,,,
10/21/2009,10.1287,12.3028,,12.1625,11.0629,,11.8209,,,,,,,
10/22/2009,10.0986,12.1764,,12.0433,10.9216,,11.6572,,,,,,,
10/23/2009,10.0828,12.0124,,11.8723,11.1727,,11.6754,,,,,,,
10/24/2009,10.0857,12.0124,,,11.1727,,,,,,,,,
10/25/2009,10.0857,,,,11.1727,,,,,,,,,
10/26/2009,10.0729,12.0303,,11.8917,10.8462,,11.6166,,,,,,,
10/27/2009,9.9938,11.9665,,11.8334,10.6271,,11.3254,,,,,,,
10/28/2009,9.9225,11.6728,,11.5407,10.673,,11.2775,,,,,,,
10/29/2009,9.8602,11.6238,,11.4927,10.6223,,11.1024,,,,,,,
10/30/2009,9.7871,11.4505,,11.3162,10.5256,,11.0112,,,,,,,
10/31/2009,9.7836,11.3627,,,10.5256,,,,,,,,,
11/01/2009,9.7836,,,,10.5256,,,,,,,,,
11/02/2009,9.7836,,,,10.5256,,,,,,,,,
11/03/2009,9.7372,11.3623,,11.2239,10.6278,,10.6636,,,,,,,
11/04/2009,9.7357,11.0137,,10.8754,10.4324,,10.9895,,,,,,,
11/05/2009,9.8433,11.3629,,11.2198,10.3364,,11.1176,,,,,,,
11/06/2009,9.8867,11.4907,,11.3103,10.4285,,11.1896,,,,,,,
11/07/2009,9.8954,11.4907,,,10.4285,,,,,,,,,
11/08/2009,9.8954,,,,10.4285,,,,,,,,,
11/09/2009,10.0405,11.4895,,11.3847,10.6912,,11.4291,,,,,,,
11/10/2009,10.0823,11.798,,11.6222,10.7844,,11.3898,,,,,,,
11/11/2009,10.1471,11.7562,,11.5821,10.794,,11.6695,,,,,,,
11/12/2009,10.1911,12.0459,,11.8651,10.8974,,11.5517,,,,,,,
11/13/2009,10.2036,11.9235,,11.7448,10.8614,,11.6585,,,,,,,
11/14/2009,10.216,11.9235,,,10.8614,,,,,,,,,
11/15/2009,10.216,,,,10.8614,,,,,,,,,
11/16/2009,10.242,12.0333,,11.8508,11.0368,,11.7879,,,,,,,
11/17/2009,10.2532,12.1711,,11.9824,11.0098,,11.8005,,,,,,,
11/18/2009,10.2464,12.1803,,11.9918,11.1382,,11.7832,,,,,,,
11/19/2009,10.2036,12.1622,,11.9725,11.0637,,11.6302,,,,,,,
11/20/2009,10.25,12.006,,11.8181,11.0688,,11.7771,,,,,,,
11/21/2009,10.2665,12.006,,,11.0688,,,,,,,,,
11/22/2009,10.2665,,,,11.0688,,,,,,,,,
11/23/2009,10.2644,12.1566,,11.8181,11.0707,,11.8966,,,,,,,
11/24/2009,10.2828,12.2778,,12.085,11.0114,,11.8665,,,,,,,
11/25/2009,10.2787,12.2461,,12.054,11.0097,,11.9079,,,,,,,
11/26/2009,10.2034,12.2877,,12.0944,11.0523,,11.6693,,,,,,,
11/27/2009,10.1888,12.0459,,11.8537,10.743,,11.5205,,,,,,,
11/28/2009,10.1748,12.0459,,,10.743,,,,,,,,,
11/29/2009,10.1748,,,,10.743,,,,,,,,,
11/30/2009,10.2204,11.895,,11.7013,11.138,,11.7315,,,,,,,
12/01/2009,10.3347,12.0997,,11.9128,11.1035,,11.939,,,,,,,
12/02/2009,10.3454,12.3029,,12.1213,11.2325,,11.9422,,,,,,,
12/03/2009,10.3608,12.3062,,12.1241,11.0262,,11.9615,,,,,,,
12/04/2009,10.361,12.3231,,12.1437,11.201,,11.909,,,,,,,
12/05/2009,10.3558,12.3231,,,11.201,,,,,,,,,
12/06/2009,10.3558,,,,11.201,,,,,,,,,
12/07/2009,10.3247,12.2687,,12.0898,11.2249,,11.8143,,,,,,,
12/08/2009,10.3638,12.1673,,11.9899,11.2049,,11.9957,,,,,,,
12/09/2009,10.3638,12.3601,,12.1795,11.0396,,11.9142,,,,,,,
12/10/2009,10.3682,12.2738,,12.0953,11.2075,,11.9659,,,,,,,
12/11/2009,10.3593,12.327,,12.1475,11.0839,,11.9259,,,,,,,
12/12/2009,10.3553,12.327,,,11.0839,,,,,,,,,
12/13/2009,10.3553,,,,11.0839,,,,,,,,,
12/14/2009,10.3481,12.2888,,12.1067,11.0858,,11.895,,,,,,,
12/15/2009,10.3082,12.2628,,12.0788,10.9993,,11.7293,,,,,,,
12/16/2009,10.3256,12.093,,11.908,11.1732,,11.7492,,,,,,,
12/17/2009,10.2949,12.1138,,11.9287,11.2054,,11.7484,,,,,,,
12/18/2009,10.2556,12.1126,,11.9276,10.9847,,11.6229,,,,,,,
12/19/2009,10.2439,12.1127,,,10.9847,,,,,,,,,
12/20/2009,10.2439,,,,10.9847,,,,,,,,,
12/21/2009,10.2372,11.9798,,11.8001,10.9474,,11.5403,,,,,,,
12/22/2009,10.3152,11.8999,,11.7172,10.857,,11.6154,,,,,,,
12/23/2009,10.4995,11.9768,,11.799,11.1629,,11.9813,,,,,,,
12/24/2009,10.5348,12.3448,,12.1046,11.1004,,12.0572,,,,,,,
12/25/2009,10.5416,,,,11.1004,,,,,,,,,
12/26/2009,10.5416,12.3448,,,11.1004,,,,,,,,,
12/27/2009,10.5416,,,,11.1004,,,,,,,,,
12/28/2009,10.5416,,,,11.1004,,,,,,,,,
12/29/2009,10.5593,12.425,,12.1833,11.2364,,12.0782,,,,,,,
12/30/2009,10.5323,12.4451,,12.2033,11.3267,,12.035,,,,,,,
12/31/2009,10.5504,12.4022,,12.1605,11.332,,12.1076,,,,,,,
01/01/2010,10.5564,12.4745,,,11.332,,,,,,,,,
01/02/2010,10.5564,12.4745,,,11.332,,,,,,,,,
01/03/2010,10.5564,,,,11.332,,,,,,,,,
01/04/2010,10.5971,12.4745,,12.2334,11.3952,,12.1787,,,,,,,
01/05/2010,10.6232,12.5423,,12.3039,11.4902,,12.287,,,,,,,
01/06/2010,10.6493,12.6445,,12.41,11.5231,,12.2959,,,,,,,
01/07/2010,10.6361,12.6528,,12.4188,11.3506,,12.2537,,,,,,,
01/08/2010,10.6164,12.6077,,12.3743,11.4565,,12.2124,,,,,,,
01/09/2010,10.6128,12.6073,,,11.4565,,,,,,,,,
01/10/2010,10.6128,,,,11.4565,,,,,,,,,
01/11/2010,10.632,12.5632,,12.331,11.3386,,12.2239,,,,,,,
01/12/2010,10.5842,12.5735,,12.3409,11.331,,12.1365,,,,,,,
01/13/2010,10.6158,12.4818,,12.2497,11.331,,12.1894,,,,,,,
01/14/2010,10.6233,12.5364,,12.3045,11.2561,,12.2489,,,,,,,
01/15/2010,10.6433,12.5975,,12.3647,11.5172,,12.2311,,,,,,,
01/16/2010,10.642,12.5975,,,11.5172,,,,,,,,,
01/17/2010,10.642,,,,11.5172,,,,,,,,,
01/18/2010,10.6279,12.5788,,12.3454,11.6128,,12.2812,,,,,,,
01/19/2010,10.6254,12.6307,,12.396,11.4803,,12.1708,,,,,,,
01/20/2010,10.6081,12.5154,,12.281,11.649,,12.1612,,,,,,,
01/21/2010,10.5327,12.7275,,12.272,11.3379,,11.8736,,,,,,,
01/22/2010,10.4107,12.4307,,11.9747,11.0952,,11.7416,,,,,,,
01/23/2010,10.4006,12.4307,,,11.0952,,,,,,,,,
01/24/2010,10.4006,,,,11.0952,,,,,,,,,
01/25/2010,10.2633,12.2953,,11.841,11.0173,,11.6778,,,,,,,
01/26/2010,10.2568,,,,11.0173,,,,,,,,,
01/27/2010,10.0675,12.2282,,11.7752,10.7099,,11.3242,,,,,,,
01/28/2010,10.0802,11.8558,,11.4159,10.699,,11.3569,,,,,,,
01/29/2010,10.1904,11.889,,11.448,10.7583,,11.3899,,,,,,,
01/30/2010,10.1954,11.6743,,,10.7583,,,,,,,,,
01/31/2010,10.1954,,,,10.7583,,,,,,,,,
02/01/2010,10.115,11.7093,,11.4824,10.6307,,11.4299,,,,,,,
02/02/2010,10.0421,11.7505,,11.5238,10.6429,,11.2712,,,,,,,
02/03/2010,10.145,11.5847,,11.3605,10.8395,,11.5034,,,,,,,
02/04/2010,10.0818,11.8256,,11.5977,10.8324,,11.3062,,,,,,,
02/05/2010,9.8463,11.6204,,11.3958,10.3626,,11.0176,,,,,,,
02/06/2010,9.9901,11.6204,,,10.3626,,,,,,,,,
02/07/2010,9.9901,,,,10.3625,,,,,,,,,
02/08/2010,9.8406,11.3211,,11.1023,10.5972,,11.1121,,,,,,,
02/09/2010,9.9514,11.4196,,11.199,10.5566,,11.1909,,,,,,,
02/10/2010,9.8438,11.4971,,11.2748,10.6281,,11.1116,,,,,,,
02/11/2010,9.9699,11.4122,,11.1912,10.5071,,11.2692,,,,,,,
02/12/2010,9.993,,,,10.5071,,,,,,,,,
02/13/2010,9.993,11.4122,,,10.5071,,,,,,,,,
02/14/2010,9.993,,,,10.5071,,,,,,,,,
02/15/2010,9.984,11.5773,,11.3542,10.5618,,11.2118,,,,,,,
02/16/2010,10.0389,11.5223,,11.2957,10.5166,,11.3379,,,,,,,
02/17/2010,10.1131,11.6362,,11.4204,10.7577,,11.4694,,,,,,,
02/18/2010,10.1083,11.7714,,11.5552,10.5865,,11.4104,,,,,,,
02/19/2010,10.0488,11.7106,,11.4936,10.5639,,11.3108,,,,,,,
02/20/2010,10.0315,11.7106,,,10.5639,,,,,,,,,
02/21/2010,10.0315,,,,10.5639,,,,,,,,,
02/22/2010,10.0299,11.6098,,11.3935,10.3604,,11.3377,,,,,,,
02/23/2010,10.0403,11.6353,,11.4183,10.6504,,11.3683,,,,,,,
02/24/2010,10.0527,11.667,,11.4498,10.498,,11.3418,,,,,,,
02/25/2010,10.0246,11.6393,,11.4227,10.6229,,11.3442,,,,,,,
02/26/2010,10.1408,11.6413,,11.4251,10.6287,,11.4892,,,,,,,
02/27/2010,10.1788,11.6413,,,10.6287,,,,,,,,,
02/28/2010,10.1788,,,,10.6287,,,,,,,,,
03/01/2010,10.1788,,,,10.6287,,,,,,,,,
03/02/2010,10.3041,11.7896,,11.5695,10.8828,,11.7102,,,,,,,
03/03/2010,10.4521,12.0095,,11.7868,11.0732,,11.8742,,,,,,,
03/04/2010,10.4826,12.1758,,11.9514,11.0739,,11.8564,,,,,,,
03/05/2010,10.4888,12.1566,,11.9327,11.1989,,11.8757,,,,,,,
03/06/2010,10.4937,12.1566,,,11.1989,,,,,,,,,
03/07/2010,10.4937,,,,11.1989,,,,,,,,,
03/08/2010,10.531,12.176,,11.952,11.1311,,11.9574,,,,,,,
03/09/2010,10.5281,12.2584,,12.0332,11.0461,,11.9057,,,,,,,
03/10/2010,10.5526,12.2047,,11.9806,11.1365,,11.9395,,,,,,,
03/11/2010,10.5735,12.239,,12.0145,11.1779,,11.9811,,,,,,,
03/12/2010,10.5907,12.2786,,12.0542,11.1702,,11.9892,,,,,,,
03/13/2010,10.6038,12.2787,,,11.1702,,,,,,,,,
03/14/2010,10.6038,,,,11.1702,,,,,,,,,
03/15/2010,10.5884,12.2866,,12.0624,11.1702,,11.9708,,,,,,,
03/16/2010,10.5884,,,,11.1702,,,,,,,,,
03/17/2010,10.7323,12.4296,,12.2037,11.2534,,12.2099,,,,,,,
03/18/2010,10.7502,12.5087,,12.2824,11.2646,,12.2443,,,,,,,
03/19/2010,10.81,12.5411,,12.3168,11.3278,,12.2836,,,,,,,
03/20/2010,10.8197,12.5412,,,11.3278,,,,,,,,,
03/21/2010,10.8197,,,,11.3278,,,,,,,,,
03/22/2010,10.7599,12.5798,,12.3556,11.3279,,12.1504,,,,,,,
03/23/2010,10.729,12.4427,,12.2201,11.2996,,12.1952,,,,,,,
03/24/2010,10.7398,,,,11.2996,,,,,,,,,
03/25/2010,10.781,12.4898,,12.2677,11.4016,,12.2768,,,,,,,
03/26/2010,10.8273,12.5724,,12.349,11.3302,,12.3273,,,,,,,
03/27/2010,10.8391,12.5724,,,11.3302,,,,,,,,,
03/28/2010,10.8391,,,,11.3302,,,,,,,,,
03/29/2010,10.843,12.6231,,12.3989,11.5221,,12.3755,,,,,,,
03/30/2010,10.825,12.6699,,12.4458,11.4573,,12.2802,,,,,,,
03/31/2010,10.7951,12.5935,,12.351,11.4259,,12.2495,,,,,,,
04/01/2010,10.8304,,,,11.4259,,,,,,,,,
04/02/2010,10.8304,,,,11.4259,,,,,,,,,
04/03/2010,10.8304,12.5935,,,11.4259,,,,,,,,,
04/04/2010,10.8304,,,,11.4259,,,,,,,,,
04/05/2010,10.9331,12.5612,,12.4161,11.6926,,12.5251,,,,,,,
04/06/2010,10.9918,12.8422,,12.5948,11.6829,,12.5193,,,,,,,
04/07/2010,11.0152,12.8359,,12.5886,11.6357,,12.5392,,,,,,,
04/08/2010,10.9469,12.8552,,12.6051,11.5295,,12.3757,,,,,,,
04/09/2010,10.9301,12.6884,,12.4465,11.6515,,12.5062,,,,,,,
04/10/2010,10.9846,12.6884,,,11.6515,,,,,,,,,
04/11/2010,10.9846,,,,11.6515,,,,,,,,,
04/12/2010,10.9546,12.8236,,12.5762,11.6508,,12.4555,,,,,,,
04/13/2010,10.908,12.7698,,12.5239,11.555,,12.4232,,,,,,,
04/14/2010,10.8946,,,,11.555,,,,,,,,,
04/15/2010,10.8661,12.7357,,12.4907,11.555,,12.3099,,,,,,,
04/16/2010,10.805,12.6181,,12.3758,11.4605,,12.2844,,,,,,,
04/17/2010,10.7937,12.6181,,,11.4605,,,,,,,,,
04/18/2010,10.7937,,,,11.4605,,,,,,,,,
04/19/2010,10.7446,12.5911,,12.3499,11.3952,,12.1481,,,,,,,
04/20/2010,10.6992,12.4568,,12.2138,11.4271,,12.2064,,,,,,,
04/21/2010,10.7449,12.5114,,12.2748,11.3652,,12.2405,,,,,,,
04/22/2010,10.7708,12.5436,,12.3088,11.3864,,12.2969,,,,,,,
04/23/2010,10.8413,12.6011,,12.3647,11.4599,,12.3766,,,,,,,
04/24/2010,10.8784,12.6011,,,11.4599,,,,,,,,,
04/25/2010,10.8784,,,,11.4599,,,,,,,,,
04/26/2010,10.8896,12.6829,,12.4451,11.5619,,12.4214,,,,,,,
04/27/2010,10.8934,12.7248,,12.4866,11.5875,,12.3886,,,,,,,
04/28/2010,10.7882,12.6911,,12.4537,11.3558,,12.1727,,,,,,,
04/29/2010,10.7131,12.4707,,12.2371,11.3661,,12.2614,,,,,,,
04/30/2010,10.7728,12.5617,,12.3258,11.5709,,12.3169,,,,,,,
05/01/2010,10.7985,12.5617,,,11.5709,,,,,,,,,
05/02/2010,10.7985,,,,11.5709,,,,,,,,,
05/03/2010,10.7675,12.6177,,12.3804,11.3034,,12.1891,,,,,,,
05/04/2010,10.6549,12.4853,,12.2517,11.3313,,12.0179,,,,,,,
05/05/2010,10.5639,12.3081,,12.0783,11.2074,,11.9633,,,,,,,
05/06/2010,10.5139,12.2514,,12.0355,11.0781,,11.8842,,,,,,,
05/07/2010,10.4058,12.1701,,11.9742,11.0562,,11.7151,,,,,,,
05/08/2010,10.3235,12.1701,,,11.0562,,,,,,,,,
05/09/2010,10.3235,,,,11.0562,,,,,,,,,
05/10/2010,10.4621,11.9945,,11.8434,11.2001,,12.1301,,,,,,,
05/11/2010,10.6237,12.4239,,12.162,11.2708,,11.9968,,,,,,,
05/12/2010,10.5548,12.2824,,12.0578,11.2242,,12.044,,,,,,,
05/13/2010,10.6158,12.33,,12.0817,11.2726,,12.0949,,,,,,,
05/14/2010,10.5656,12.3813,,12.1202,11.2403,,11.9009,,,,,,,
05/15/2010,10.4723,12.3813,,,11.2403,,,,,,,,,
05/16/2010,10.4723,,,,11.2403,,,,,,,,,
05/17/2010,10.4772,12.1803,,11.969,11.0017,,11.8302,,,,,,,
05/18/2010,10.4236,12.1008,,11.897,11.0248,,11.8448,,,,,,,
05/19/2010,10.3213,12.1149,,11.9151,11.105,,11.5077,,,,,,,
05/20/2010,10.1986,11.7688,,11.5762,10.7682,,11.5747,,,,,,,
05/21/2010,10.2046,11.8359,,11.6431,10.9604,,11.5367,,,,,,,
