Date,SM001010,SM002010,SM003004
02/04/2013,10.4376,10.3973,10.4363
02/05/2013,10.4381,10.3973,10.4319
02/06/2013,10.4489,10.3973,10.447
02/07/2013,10.4764,10.3973,10.4708
02/08/2013,10.5032,10.3973,10.4712
02/09/2013,10.5054,10.3973,
02/10/2013,10.5076,,
02/11/2013,10.5067,10.3973,10.4709
02/12/2013,10.5014,10.3973,10.4713
02/13/2013,10.5147,10.3973,10.4932
02/14/2013,10.5185,10.3973,10.4916
02/15/2013,10.512,10.3973,10.4846
02/16/2013,10.5142,10.3973,
02/17/2013,10.5165,,
02/18/2013,10.5176,10.3973,10.4903
02/19/2013,10.5251,,
02/20/2013,10.5339,,10.5181
02/21/2013,10.515,,10.4837
02/22/2013,10.5238,10.3973,10.4996
02/23/2013,10.526,10.3973,
02/24/2013,10.5283,,
02/25/2013,10.5267,10.3973,10.4871
02/26/2013,10.4992,10.3973,10.4547
02/27/2013,10.5084,10.3973,10.4725
02/28/2013,10.4621,10.3973,10.4063
03/01/2013,10.4493,10.3973,10.4192
03/02/2013,10.4515,10.3973,
03/03/2013,10.4538,,
03/04/2013,10.4593,10.3973,10.4082
03/05/2013,10.4727,10.3973,10.4452
03/06/2013,10.4935,10.3973,10.4558
03/07/2013,10.508,10.3973,10.4608
03/08/2013,10.5255,10.3973,10.4795
03/09/2013,10.5277,10.3973,
03/10/2013,10.5299,,
03/11/2013,10.5309,10.3973,10.4877
03/12/2013,10.517,10.3973,10.4783
03/13/2013,10.5036,10.3973,10.4565
03/14/2013,10.5406,10.3973,10.4891
03/15/2013,10.5426,10.3973,10.4941
03/16/2013,10.5448,10.3973,
03/17/2013,10.5471,,
03/18/2013,10.5266,10.3973,10.4718
03/19/2013,10.4992,10.3973,10.4227
03/20/2013,10.4747,10.3973,10.3843
03/21/2013,10.4726,10.3973,10.3753
03/22/2013,10.4558,10.3973,10.3723
