Date (DD-MM-YYYY),NAV
09-08-2021,31.1248
08-08-2021,31.1134
07-08-2021,31.1084
06-08-2021,31.1033
05-08-2021,31.1977
04-08-2021,31.1871
03-08-2021,31.1465
02-08-2021,31.0631
01-08-2021,31.0130
31-07-2021,31.0080
30-07-2021,31.0030
29-07-2021,31.0037
28-07-2021,30.9976
27-07-2021,31.0059
26-07-2021,31.0278
25-07-2021,31.0137
24-07-2021,31.0087
23-07-2021,31.0037
22-07-2021,30.9859
21-07-2021,30.9457
20-07-2021,30.9407
19-07-2021,30.9403
18-07-2021,30.9482
17-07-2021,30.9432
16-07-2021,30.9382
15-07-2021,30.9399
14-07-2021,30.8950
13-07-2021,30.8780
12-07-2021,30.8285
11-07-2021,30.8594
10-07-2021,30.8544
09-07-2021,30.8494
08-07-2021,30.8615
07-07-2021,30.8495
06-07-2021,30.8273
05-07-2021,30.8960
04-07-2021,30.8585
03-07-2021,30.8535
02-07-2021,30.8486
01-07-2021,30.8548
30-06-2021,30.8583
29-06-2021,30.8717
28-06-2021,30.8913
27-06-2021,30.9446
26-06-2021,30.9396
25-06-2021,30.9346
24-06-2021,30.9278
23-06-2021,30.9062
22-06-2021,30.9339
21-06-2021,30.9337
20-06-2021,30.9113
19-06-2021,30.9064
18-06-2021,30.9014
17-06-2021,30.9210
16-06-2021,30.9438
15-06-2021,31.0237
14-06-2021,31.0615
13-06-2021,31.0545
12-06-2021,31.0495
11-06-2021,31.0446
10-06-2021,31.0281
09-06-2021,30.9712
08-06-2021,30.9798
07-06-2021,30.9413
06-06-2021,30.8889
05-06-2021,30.8840
04-06-2021,30.8790
03-06-2021,30.8890
02-06-2021,30.8494
01-06-2021,30.8294
31-05-2021,30.8513
30-05-2021,30.8430
29-05-2021,30.8409
28-05-2021,30.8360
27-05-2021,30.8485
26-05-2021,30.8434
25-05-2021,30.8182
24-05-2021,30.7910
23-05-2021,30.7716
22-05-2021,30.7667
21-05-2021,30.7617
20-05-2021,30.6734
19-05-2021,30.6854
18-05-2021,30.6881
17-05-2021,30.6383
16-05-2021,30.5588
15-05-2021,30.5539
14-05-2021,30.5490
13-05-2021,30.5766
12-05-2021,30.5717
11-05-2021,30.6091
