Date (DD-MM-YYYY),NAV
19-03-2018,10.0000
18-03-2018,10.0000
17-03-2018,10.0000
16-03-2018,10.0000
15-03-2018,10.0000
14-03-2018,10.0000
13-03-2018,10.0000
12-03-2018,10.0000
11-03-2018,10.0000
10-03-2018,10.0000
09-03-2018,10.0000
08-03-2018,10.0000
07-03-2018,10.0000
06-03-2018,10.0000
05-03-2018,10.0000
04-03-2018,10.0000
03-03-2018,10.0000
02-03-2018,10.0000
01-03-2018,10.0000
28-02-2018,10.0000
27-02-2018,10.0000
26-02-2018,10.0000
25-02-2018,10.0000
24-02-2018,10.0000
23-02-2018,10.0000
22-02-2018,10.0000
21-02-2018,10.0000
20-02-2018,10.0000
19-02-2018,10.0000
18-02-2018,10.0000
17-02-2018,10.0000
16-02-2018,10.0000
15-02-2018,10.0000
14-02-2018,10.0000
13-02-2018,10.0000
12-02-2018,10.0000
11-02-2018,10.0000
10-02-2018,10.0000
09-02-2018,10.0000
08-02-2018,10.0000
07-02-2018,10.0000
06-02-2018,10.0000
05-02-2018,10.0000
04-02-2018,10.0000
03-02-2018,10.0000
02-02-2018,10.0000
01-02-2018,10.0000
31-01-2018,10.0000
30-01-2018,10.0000
29-01-2018,10.0000
28-01-2018,10.0000
27-01-2018,10.0000
26-01-2018,10.0000
25-01-2018,10.0000
24-01-2018,10.0000
23-01-2018,10.0000
22-01-2018,10.0000
21-01-2018,10.0000
20-01-2018,10.0000
19-01-2018,10.0000
18-01-2018,10.0000
17-01-2018,10.0000
16-01-2018,10.0000
15-01-2018,10.0000
14-01-2018,10.0000
13-01-2018,10.0000
12-01-2018,10.0000
11-01-2018,10.0000
10-01-2018,10.0000
09-01-2018,10.0000
08-01-2018,10.0000
07-01-2018,10.0000
06-01-2018,10.0000
05-01-2018,10.0000
04-01-2018,10.0000
03-01-2018,10.0000
02-01-2018,10.0000
01-01-2018,10.0000
31-12-2017,10.0000
30-12-2017,10.0000
29-12-2017,10.0000
28-12-2017,10.0000
27-12-2017,10.0000
26-12-2017,10.0000
25-12-2017,10.0000
24-12-2017,10.0000
23-12-2017,10.0000
22-12-2017,10.0000
21-12-2017,10.0000
20-12-2017,10.0000
19-12-2017,10.0000
18-12-2017,10.0000
17-12-2017,10.0000
16-12-2017,10.0000
15-12-2017,10.0000
14-12-2017,10.0000
13-12-2017,10.0000
12-12-2017,10.0000
11-12-2017,10.0000
10-12-2017,10.0000
09-12-2017,10.0000
08-12-2017,10.0000
07-12-2017,10.0000
06-12-2017,10.0000
05-12-2017,10.0000
04-12-2017,10.0000
03-12-2017,10.0000
02-12-2017,10.0000
01-12-2017,10.0000
30-11-2017,10.0000
29-11-2017,10.0000
28-11-2017,10.0000
27-11-2017,10.0000
26-11-2017,10.0000
25-11-2017,10.0000
24-11-2017,10.0000
23-11-2017,10.0000
22-11-2017,10.0000
21-11-2017,10.0000
20-11-2017,10.0000
19-11-2017,10.0000
18-11-2017,10.0000
17-11-2017,10.0000
16-11-2017,10.0000
15-11-2017,10.0000
14-11-2017,10.0000
13-11-2017,10.0000
12-11-2017,10.0000
11-11-2017,10.0000
10-11-2017,10.0000
09-11-2017,10.0000
08-11-2017,10.0000
07-11-2017,10.0000
