Date (DD-MM-YYYY),NAV
09-08-2021,34.9973
08-08-2021,34.9850
07-08-2021,34.9793
06-08-2021,34.9736
05-08-2021,35.0784
04-08-2021,35.0663
03-08-2021,35.0190
02-08-2021,34.9272
01-08-2021,34.8699
31-07-2021,34.8643
30-07-2021,34.8586
29-07-2021,34.8603
28-07-2021,34.8525
27-07-2021,34.8618
26-07-2021,34.8859
25-07-2021,34.8712
24-07-2021,34.8656
23-07-2021,34.8599
22-07-2021,34.8412
21-07-2021,34.7957
20-07-2021,34.7900
19-07-2021,34.7881
18-07-2021,34.8013
17-07-2021,34.7957
16-07-2021,34.7900
15-07-2021,34.7904
14-07-2021,34.7407
13-07-2021,34.7191
12-07-2021,34.6609
11-07-2021,34.6964
10-07-2021,34.6908
09-07-2021,34.6851
08-07-2021,34.7013
07-07-2021,34.6884
06-07-2021,34.6614
05-07-2021,34.7388
04-07-2021,34.6972
03-07-2021,34.6916
02-07-2021,34.6859
01-07-2021,34.6931
30-06-2021,34.6971
29-06-2021,34.7143
28-06-2021,34.7331
27-06-2021,34.7956
26-06-2021,34.7899
25-06-2021,34.7842
24-06-2021,34.7767
23-06-2021,34.7500
22-06-2021,34.7828
21-06-2021,34.7836
20-06-2021,34.7606
19-06-2021,34.7550
18-06-2021,34.7493
17-06-2021,34.7680
16-06-2021,34.7919
15-06-2021,34.8829
14-06-2021,34.9257
13-06-2021,34.9177
12-06-2021,34.9121
11-06-2021,34.9065
10-06-2021,34.8878
09-06-2021,34.8233
08-06-2021,34.8360
07-06-2021,34.7916
06-06-2021,34.7327
05-06-2021,34.7271
04-06-2021,34.7215
03-06-2021,34.7330
02-06-2021,34.6875
01-06-2021,34.6648
31-05-2021,34.6881
30-05-2021,34.6770
29-05-2021,34.6746
28-05-2021,34.6690
27-05-2021,34.6794
26-05-2021,34.6732
25-05-2021,34.6440
24-05-2021,34.6137
23-05-2021,34.5905
22-05-2021,34.5849
21-05-2021,34.5793
20-05-2021,34.4779
19-05-2021,34.4916
18-05-2021,34.4966
17-05-2021,34.4391
16-05-2021,34.3464
15-05-2021,34.3408
14-05-2021,34.3352
13-05-2021,34.3665
12-05-2021,34.3609
11-05-2021,34.4037
10-05-2021,34.4016
09-05-2021,34.3686
08-05-2021,34.3631
07-05-2021,34.3575
06-05-2021,34.3337
05-05-2021,34.2607
04-05-2021,34.1831
03-05-2021,34.2152
02-05-2021,34.1984
01-05-2021,34.1928
30-04-2021,34.1872
29-04-2021,34.2384
28-04-2021,34.2121
27-04-2021,34.1475
26-04-2021,34.0813
25-04-2021,33.9830
24-04-2021,33.9774
23-04-2021,33.9718
22-04-2021,34.0024
21-04-2021,33.9504
20-04-2021,33.9448
19-04-2021,33.9677
18-04-2021,34.0291
17-04-2021,34.0235
16-04-2021,34.0179
15-04-2021,34.0109
14-04-2021,34.0461
13-04-2021,34.0405
12-04-2021,33.9732
11-04-2021,34.1678
10-04-2021,34.1622
09-04-2021,34.1566
08-04-2021,34.1697
07-04-2021,34.1142
06-04-2021,34.0193
05-04-2021,33.9720
04-04-2021,34.0209
03-04-2021,34.0153
02-04-2021,34.0097
01-04-2021,34.0041
31-03-2021,33.9417
30-03-2021,33.9711
29-03-2021,33.8635
28-03-2021,33.8578
27-03-2021,33.8522
26-03-2021,33.8466
25-03-2021,33.7642
24-03-2021,33.8354
23-03-2021,33.8507
22-03-2021,33.7183
21-03-2021,33.6380
20-03-2021,33.6324
19-03-2021,33.6268
18-03-2021,33.4884
17-03-2021,33.5547
16-03-2021,33.6222
15-03-2021,33.5980
14-03-2021,33.6518
13-03-2021,33.6462
12-03-2021,33.6406
11-03-2021,33.7100
10-03-2021,33.7044
09-03-2021,33.6765
08-03-2021,33.6635
07-03-2021,33.6541
06-03-2021,33.6485
05-03-2021,33.6430
04-03-2021,33.7262
03-03-2021,33.7618
02-03-2021,33.6580
01-03-2021,33.5627
28-02-2021,33.4672
27-02-2021,33.4553
26-02-2021,33.4498
25-02-2021,33.7015
24-02-2021,33.6699
23-02-2021,33.5740
22-02-2021,33.5575
21-02-2021,33.7847
20-02-2021,33.7792
19-02-2021,33.7736
18-02-2021,33.8325
17-02-2021,33.8789
16-02-2021,33.9290
15-02-2021,33.9403
14-02-2021,33.9081
13-02-2021,33.9026
12-02-2021,33.8970
11-02-2021,33.8965
10-02-2021,33.8291
09-02-2021,33.8110
08-02-2021,33.8795
07-02-2021,33.7928
06-02-2021,33.7873
05-02-2021,33.7818
04-02-2021,33.9218
03-02-2021,33.8310
02-02-2021,33.7525
01-02-2021,33.7387
31-01-2021,33.7740
30-01-2021,33.7684
29-01-2021,33.7660
28-01-2021,33.8273
27-01-2021,33.8461
26-01-2021,33.9241
25-01-2021,33.9186
24-01-2021,33.9500
23-01-2021,33.9445
22-01-2021,33.9390
21-01-2021,34.0024
20-01-2021,34.0191
19-01-2021,33.9782
18-01-2021,33.8934
17-01-2021,33.9734
16-01-2021,33.9679
15-01-2021,33.9624
14-01-2021,34.0652
13-01-2021,34.0585
12-01-2021,34.0615
11-01-2021,34.0550
10-01-2021,34.0693
09-01-2021,34.0638
08-01-2021,34.0583
07-01-2021,33.9661
06-01-2021,33.9495
05-01-2021,33.9653
04-01-2021,33.8929
03-01-2021,33.8142
02-01-2021,33.8087
01-01-2021,33.8032
31-12-2020,33.7880
30-12-2020,33.7740
29-12-2020,33.7492
28-12-2020,33.7198
27-12-2020,33.6442
26-12-2020,33.6387
25-12-2020,33.6332
24-12-2020,33.6277
23-12-2020,33.5699
22-12-2020,33.5034
21-12-2020,33.4354
20-12-2020,33.6295
19-12-2020,33.6240
18-12-2020,33.6186
17-12-2020,33.6145
16-12-2020,33.5982
15-12-2020,33.5566
14-12-2020,33.5505
13-12-2020,33.5083
12-12-2020,33.5029
11-12-2020,33.4975
10-12-2020,33.5028
09-12-2020,33.5013
08-12-2020,33.4573
07-12-2020,33.4537
06-12-2020,33.4241
05-12-2020,33.4187
04-12-2020,33.4132
03-12-2020,33.3168
02-12-2020,33.3029
01-12-2020,33.3014
30-11-2020,33.2662
29-11-2020,33.2607
28-11-2020,33.2553
27-11-2020,33.2499
26-11-2020,33.2462
25-11-2020,33.1788
24-11-2020,33.2224
23-11-2020,33.1641
22-11-2020,33.1426
21-11-2020,33.1372
20-11-2020,33.1318
19-11-2020,33.0903
18-11-2020,33.1258
17-11-2020,33.0905
16-11-2020,33.0147
15-11-2020,33.0092
14-11-2020,33.0038
13-11-2020,32.9984
12-11-2020,32.9617
11-11-2020,32.9759
10-11-2020,32.9190
09-11-2020,32.8958
08-11-2020,32.8308
07-11-2020,32.8254
06-11-2020,32.8200
05-11-2020,32.7718
04-11-2020,32.6455
03-11-2020,32.6099
02-11-2020,32.5828
01-11-2020,32.5570
31-10-2020,32.5515
30-10-2020,32.5461
29-10-2020,32.5593
28-10-2020,32.5986
27-10-2020,32.6564
26-10-2020,32.6139
25-10-2020,32.5709
24-10-2020,32.5654
23-10-2020,32.5600
22-10-2020,32.4981
21-10-2020,32.4958
20-10-2020,32.4558
19-10-2020,32.4406
18-10-2020,32.3937
17-10-2020,32.3883
16-10-2020,32.3828
15-10-2020,32.3468
14-10-2020,32.4171
13-10-2020,32.3970
12-10-2020,32.3799
11-10-2020,32.3386
10-10-2020,32.3333
09-10-2020,32.3277
08-10-2020,32.1058
07-10-2020,32.0394
06-10-2020,32.0004
05-10-2020,31.9893
04-10-2020,31.9457
03-10-2020,31.9403
02-10-2020,31.9348
01-10-2020,31.9294
30-09-2020,31.8345
29-09-2020,31.8046
28-09-2020,31.8375
27-09-2020,31.7900
26-09-2020,31.7846
25-09-2020,31.7792
24-09-2020,31.7170
23-09-2020,31.8373
22-09-2020,31.8566
21-09-2020,31.8931
20-09-2020,31.9981
19-09-2020,31.9927
18-09-2020,31.9873
17-09-2020,31.9826
16-09-2020,32.0213
15-09-2020,31.9757
14-09-2020,31.9482
13-09-2020,31.9483
12-09-2020,31.9429
11-09-2020,31.9375
10-09-2020,31.9342
09-09-2020,31.8959
08-09-2020,31.8954
07-09-2020,32.0223
06-09-2020,32.0840
05-09-2020,32.0786
04-09-2020,32.0732
03-09-2020,32.1645
02-09-2020,32.1234
01-09-2020,32.0901
31-08-2020,31.7681
30-08-2020,31.7854
29-08-2020,31.7830
28-08-2020,31.7776
27-08-2020,31.7621
26-08-2020,31.7468
25-08-2020,31.7354
24-08-2020,31.6944
23-08-2020,31.7870
22-08-2020,31.7816
21-08-2020,31.7762
20-08-2020,31.9467
19-08-2020,31.9597
18-08-2020,31.9777
17-08-2020,31.9614
16-08-2020,31.9425
