Date (DD-MM-YYYY),NAV
09-08-2021,13.4824
08-08-2021,13.4933
07-08-2021,13.4906
06-08-2021,13.4878
05-08-2021,13.4630
04-08-2021,13.5069
03-08-2021,13.5373
02-08-2021,13.4321
01-08-2021,13.4340
31-07-2021,13.4313
30-07-2021,13.4285
29-07-2021,13.4390
28-07-2021,13.4031
27-07-2021,13.4100
26-07-2021,13.4064
25-07-2021,13.3576
24-07-2021,13.3549
23-07-2021,13.3521
22-07-2021,13.4463
21-07-2021,13.4452
20-07-2021,13.4424
19-07-2021,13.4457
18-07-2021,13.3457
17-07-2021,13.3429
16-07-2021,13.3402
15-07-2021,13.3183
14-07-2021,13.3258
13-07-2021,13.3808
12-07-2021,13.3538
11-07-2021,13.3322
10-07-2021,13.3295
09-07-2021,13.3267
08-07-2021,13.3243
07-07-2021,13.3784
06-07-2021,13.3363
05-07-2021,13.3136
04-07-2021,13.3285
03-07-2021,13.3257
02-07-2021,13.3230
01-07-2021,13.3771
30-06-2021,13.3251
29-06-2021,13.3571
28-06-2021,13.3340
27-06-2021,13.4114
26-06-2021,13.4087
25-06-2021,13.4060
24-06-2021,13.3832
23-06-2021,13.3764
22-06-2021,13.3416
21-06-2021,13.3639
20-06-2021,13.3424
19-06-2021,13.3396
18-06-2021,13.3369
17-06-2021,13.3262
16-06-2021,13.1857
15-06-2021,13.2851
14-06-2021,13.3434
13-06-2021,13.3367
12-06-2021,13.3340
11-06-2021,13.3313
10-06-2021,13.3812
09-06-2021,13.3693
08-06-2021,13.3506
07-06-2021,13.3386
06-06-2021,13.3202
05-06-2021,13.3175
04-06-2021,13.3148
03-06-2021,13.3365
02-06-2021,13.3324
01-06-2021,13.3168
31-05-2021,13.2570
30-05-2021,13.0874
29-05-2021,13.0846
28-05-2021,13.0819
27-05-2021,13.2748
26-05-2021,13.2378
25-05-2021,13.2350
24-05-2021,13.1182
23-05-2021,13.2695
22-05-2021,13.2667
21-05-2021,13.2640
20-05-2021,13.2539
19-05-2021,13.1494
18-05-2021,13.1529
17-05-2021,13.1301
16-05-2021,13.1036
15-05-2021,13.1009
14-05-2021,13.0982
13-05-2021,13.1120
12-05-2021,13.1093
11-05-2021,13.1091
10-05-2021,13.1217
09-05-2021,13.1043
08-05-2021,13.1015
07-05-2021,13.0988
06-05-2021,13.0464
05-05-2021,13.0831
04-05-2021,13.0965
03-05-2021,13.1061
02-05-2021,13.0352
01-05-2021,13.0325
30-04-2021,13.0298
29-04-2021,13.0068
28-04-2021,13.0944
27-04-2021,13.0808
26-04-2021,13.0782
25-04-2021,13.0214
24-04-2021,13.0187
23-04-2021,13.0160
22-04-2021,12.9956
21-04-2021,12.9862
20-04-2021,12.9835
19-04-2021,12.9609
18-04-2021,12.9637
17-04-2021,12.9610
16-04-2021,12.9583
15-04-2021,12.9156
14-04-2021,12.9710
13-04-2021,12.9683
12-04-2021,12.9656
11-04-2021,12.9540
10-04-2021,12.9513
09-04-2021,12.9486
08-04-2021,12.9238
07-04-2021,12.9000
06-04-2021,12.8929
05-04-2021,12.8648
04-04-2021,12.8778
03-04-2021,12.8751
02-04-2021,12.8724
01-04-2021,12.8697
31-03-2021,12.8670
30-03-2021,12.8464
29-03-2021,12.8480
28-03-2021,12.8453
27-03-2021,12.8425
26-03-2021,12.8398
25-03-2021,12.8384
24-03-2021,12.7759
23-03-2021,12.6837
22-03-2021,12.6347
21-03-2021,12.7186
20-03-2021,12.7160
19-03-2021,12.7133
18-03-2021,12.7029
17-03-2021,12.6981
16-03-2021,12.6826
15-03-2021,12.7280
14-03-2021,12.9181
13-03-2021,12.9155
