Date (DD-MM-YYYY),NAV
09-08-2021,17.9067
08-08-2021,17.8983
07-08-2021,17.8954
06-08-2021,17.8925
05-08-2021,17.9495
04-08-2021,17.9441
03-08-2021,17.9202
02-08-2021,17.8744
01-08-2021,17.8475
31-07-2021,17.8446
30-07-2021,17.8418
29-07-2021,17.8413
28-07-2021,17.8366
27-07-2021,17.8417
26-07-2021,17.8563
25-07-2021,17.8455
24-07-2021,17.8426
23-07-2021,17.8398
22-07-2021,17.8286
21-07-2021,17.8052
20-07-2021,17.8024
19-07-2021,17.8016
18-07-2021,17.8053
17-07-2021,17.8024
16-07-2021,17.7995
15-07-2021,17.8022
14-07-2021,17.7766
13-07-2021,17.7674
12-07-2021,17.7412
11-07-2021,17.7594
10-07-2021,17.7565
09-07-2021,17.7537
08-07-2021,17.7655
07-07-2021,17.7528
06-07-2021,17.7424
05-07-2021,17.7830
04-07-2021,17.7613
03-07-2021,17.7585
02-07-2021,17.7556
01-07-2021,17.7591
30-06-2021,17.7603
29-06-2021,17.7694
28-06-2021,17.7788
27-06-2021,17.8114
26-06-2021,17.8086
25-06-2021,17.8057
24-06-2021,17.8033
23-06-2021,17.7919
22-06-2021,17.8077
21-06-2021,17.8087
20-06-2021,17.7940
19-06-2021,17.7912
18-06-2021,17.7883
17-06-2021,17.8001
16-06-2021,17.8136
15-06-2021,17.8607
14-06-2021,17.8845
13-06-2021,17.8837
12-06-2021,17.8809
11-06-2021,17.8781
10-06-2021,17.8677
09-06-2021,17.8347
08-06-2021,17.8402
07-06-2021,17.8155
06-06-2021,17.7866
05-06-2021,17.7838
04-06-2021,17.7809
03-06-2021,17.7889
02-06-2021,17.7675
01-06-2021,17.7543
31-05-2021,17.7686
30-05-2021,17.7674
29-05-2021,17.7663
28-05-2021,17.7635
27-05-2021,17.7744
26-05-2021,17.7713
25-05-2021,17.7564
24-05-2021,17.7410
23-05-2021,17.7294
22-05-2021,17.7265
21-05-2021,17.7237
20-05-2021,17.6724
19-05-2021,17.6791
18-05-2021,17.6806
17-05-2021,17.6530
16-05-2021,17.6091
15-05-2021,17.6063
14-05-2021,17.6035
13-05-2021,17.6241
12-05-2021,17.6213
11-05-2021,17.6403
10-05-2021,17.6402
09-05-2021,17.6235
08-05-2021,17.6207
07-05-2021,17.6179
06-05-2021,17.6099
05-05-2021,17.5723
04-05-2021,17.5290
03-05-2021,17.5447
02-05-2021,17.5377
01-05-2021,17.5349
30-04-2021,17.5321
29-04-2021,17.5572
28-04-2021,17.5435
27-04-2021,17.5100
26-04-2021,17.4772
25-04-2021,17.4263
24-04-2021,17.4235
23-04-2021,17.4207
22-04-2021,17.4368
21-04-2021,17.4051
20-04-2021,17.4022
19-04-2021,17.4118
18-04-2021,17.4433
17-04-2021,17.4405
16-04-2021,17.4376
15-04-2021,17.4344
14-04-2021,17.4532
13-04-2021,17.4504
12-04-2021,17.4181
11-04-2021,17.5188
10-04-2021,17.5160
09-04-2021,17.5132
08-04-2021,17.5199
07-04-2021,17.4888
06-04-2021,17.4348
05-04-2021,17.4114
04-04-2021,17.4372
03-04-2021,17.4344
02-04-2021,17.4316
01-04-2021,17.4288
31-03-2021,17.3986
30-03-2021,17.4138
29-03-2021,17.3608
28-03-2021,17.3580
27-03-2021,17.3552
26-03-2021,17.3523
25-03-2021,17.3102
24-03-2021,17.3481
23-03-2021,17.3456
22-03-2021,17.2753
21-03-2021,17.2299
20-03-2021,17.2271
19-03-2021,17.2243
18-03-2021,17.1473
17-03-2021,17.1820
16-03-2021,17.2162
15-03-2021,17.2037
14-03-2021,17.2335
13-03-2021,17.2307
12-03-2021,17.2279
11-03-2021,17.2623
10-03-2021,17.2594
09-03-2021,17.2457
08-03-2021,17.2437
07-03-2021,17.2422
06-03-2021,17.2394
05-03-2021,17.2366
04-03-2021,17.2826
03-03-2021,17.2991
02-03-2021,17.2510
01-03-2021,17.1953
28-02-2021,17.1466
27-02-2021,17.1404
26-02-2021,17.1376
25-02-2021,17.2679
24-02-2021,17.2536
23-02-2021,17.2055
22-02-2021,17.2022
21-02-2021,17.3140
20-02-2021,17.3112
19-02-2021,17.3084
18-02-2021,17.3371
17-02-2021,17.3627
16-02-2021,17.3910
15-02-2021,17.3992
14-02-2021,17.3849
13-02-2021,17.3822
12-02-2021,17.3794
11-02-2021,17.3783
10-02-2021,17.3447
09-02-2021,17.3360
08-02-2021,17.3752
07-02-2021,17.3300
06-02-2021,17.3272
05-02-2021,17.3245
04-02-2021,17.4054
03-02-2021,17.3553
02-02-2021,17.3134
01-02-2021,17.3089
31-01-2021,17.3408
30-01-2021,17.3380
29-01-2021,17.3369
28-01-2021,17.3704
27-01-2021,17.3778
26-01-2021,17.4163
25-01-2021,17.4135
24-01-2021,17.4270
23-01-2021,17.4242
22-01-2021,17.4215
21-01-2021,17.4507
20-01-2021,17.4590
19-01-2021,17.4407
18-01-2021,17.4021
17-01-2021,17.4387
16-01-2021,17.4359
15-01-2021,17.4332
14-01-2021,17.4880
13-01-2021,17.4844
12-01-2021,17.4854
11-01-2021,17.4820
10-01-2021,17.4909
09-01-2021,17.4881
08-01-2021,17.4853
07-01-2021,17.4372
06-01-2021,17.4287
05-01-2021,17.4378
04-01-2021,17.4034
03-01-2021,17.3631
02-01-2021,17.3604
01-01-2021,17.3576
31-12-2020,17.3536
30-12-2020,17.3448
29-12-2020,17.3324
28-12-2020,17.3193
27-12-2020,17.2802
26-12-2020,17.2775
25-12-2020,17.2747
24-12-2020,17.2720
23-12-2020,17.2432
22-12-2020,17.2080
21-12-2020,17.1744
20-12-2020,17.2720
19-12-2020,17.2693
18-12-2020,17.2665
17-12-2020,17.2663
16-12-2020,17.2570
15-12-2020,17.2364
14-12-2020,17.2327
13-12-2020,17.2099
12-12-2020,17.2072
11-12-2020,17.2044
10-12-2020,17.2064
09-12-2020,17.2058
08-12-2020,17.1847
07-12-2020,17.1845
06-12-2020,17.1706
05-12-2020,17.1679
04-12-2020,17.1652
03-12-2020,17.1159
02-12-2020,17.1087
01-12-2020,17.1097
30-11-2020,17.0927
29-11-2020,17.0900
28-11-2020,17.0873
27-11-2020,17.0846
26-11-2020,17.0800
25-11-2020,17.0451
24-11-2020,17.0686
23-11-2020,17.0371
22-11-2020,17.0269
21-11-2020,17.0242
20-11-2020,17.0215
19-11-2020,16.9995
18-11-2020,17.0195
17-11-2020,17.0017
16-11-2020,16.9627
15-11-2020,16.9600
14-11-2020,16.9573
13-11-2020,16.9546
12-11-2020,16.9344
11-11-2020,16.9447
10-11-2020,16.9124
09-11-2020,16.9071
08-11-2020,16.8746
07-11-2020,16.8719
06-11-2020,16.8692
05-11-2020,16.8414
04-11-2020,16.7776
03-11-2020,16.7610
02-11-2020,16.7499
01-11-2020,16.7387
31-10-2020,16.7360
30-10-2020,16.7333
29-10-2020,16.7413
28-10-2020,16.7582
27-10-2020,16.7891
26-10-2020,16.7666
25-10-2020,16.7371
24-10-2020,16.7344
23-10-2020,16.7317
22-10-2020,16.6974
21-10-2020,16.6957
20-10-2020,16.6765
19-10-2020,16.6703
18-10-2020,16.6504
17-10-2020,16.6477
16-10-2020,16.6450
15-10-2020,16.6234
14-10-2020,16.6615
13-10-2020,16.6490
12-10-2020,16.6429
11-10-2020,16.6223
10-10-2020,16.6196
09-10-2020,16.6168
08-10-2020,16.4980
07-10-2020,16.4638
06-10-2020,16.4437
05-10-2020,16.4433
04-10-2020,16.4181
03-10-2020,16.4153
02-10-2020,16.4126
01-10-2020,16.4099
30-09-2020,16.3632
29-09-2020,16.3461
28-09-2020,16.3679
27-09-2020,16.3423
26-09-2020,16.3396
25-09-2020,16.3369
24-09-2020,16.3064
23-09-2020,16.3663
22-09-2020,16.3777
21-09-2020,16.4007
20-09-2020,16.4543
19-09-2020,16.4516
18-09-2020,16.4489
17-09-2020,16.4464
16-09-2020,16.4650
15-09-2020,16.4404
14-09-2020,16.4260
13-09-2020,16.4277
12-09-2020,16.4250
11-09-2020,16.4223
10-09-2020,16.4190
09-09-2020,16.4016
08-09-2020,16.4011
07-09-2020,16.4723
06-09-2020,16.5031
05-09-2020,16.5004
04-09-2020,16.4977
03-09-2020,16.5492
02-09-2020,16.5267
01-09-2020,16.5011
31-08-2020,16.3244
30-08-2020,16.3395
29-08-2020,16.3384
28-08-2020,16.3357
27-08-2020,16.3302
26-08-2020,16.3184
25-08-2020,16.3151
24-08-2020,16.2921
23-08-2020,16.3403
22-08-2020,16.3376
21-08-2020,16.3349
20-08-2020,16.4275
19-08-2020,16.4365
18-08-2020,16.4472
17-08-2020,16.4394
16-08-2020,16.4287
15-08-2020,16.4260
14-08-2020,16.4233
13-08-2020,16.4659
12-08-2020,16.4527
11-08-2020,16.4560
10-08-2020,16.4553
09-08-2020,16.4536
08-08-2020,16.4509
07-08-2020,16.4482
06-08-2020,16.4679
05-08-2020,16.4777
04-08-2020,16.4718
03-08-2020,16.4257
02-08-2020,16.4492
01-08-2020,16.4465
31-07-2020,16.4438
30-07-2020,16.4401
29-07-2020,16.4433
28-07-2020,16.4394
27-07-2020,16.4225
26-07-2020,16.4571
25-07-2020,16.4544
24-07-2020,16.4518
23-07-2020,16.4559
22-07-2020,16.4310
21-07-2020,16.4371
20-07-2020,16.4231
19-07-2020,16.4057
18-07-2020,16.4030
17-07-2020,16.4004
16-07-2020,16.3696
15-07-2020,16.3267
14-07-2020,16.3104
13-07-2020,16.3588
12-07-2020,16.3334
11-07-2020,16.3307
10-07-2020,16.3280
09-07-2020,16.2987
08-07-2020,16.2702
07-07-2020,16.2476
06-07-2020,16.2100
05-07-2020,16.1752
04-07-2020,16.1725
03-07-2020,16.1698
02-07-2020,16.1573
01-07-2020,16.1208
30-06-2020,16.0895
29-06-2020,16.0647
28-06-2020,16.0756
27-06-2020,16.0729
26-06-2020,16.0702
25-06-2020,16.0383
24-06-2020,16.0241
23-06-2020,16.0606
22-06-2020,16.0282
21-06-2020,16.0072
20-06-2020,16.0045
19-06-2020,16.0018
18-06-2020,15.9442
17-06-2020,15.8931
16-06-2020,15.8841
15-06-2020,15.8794
14-06-2020,15.9029
13-06-2020,15.9002
12-06-2020,15.8975
11-06-2020,15.8950
10-06-2020,15.9314
09-06-2020,15.9062
08-06-2020,15.9164
07-06-2020,15.9134
06-06-2020,15.9107
05-06-2020,15.9080
04-06-2020,15.8776
03-06-2020,15.8769
02-06-2020,15.8570
01-06-2020,15.8407
31-05-2020,15.8207
30-05-2020,15.8180
29-05-2020,15.8170
28-05-2020,15.8004
27-05-2020,15.7671
26-05-2020,15.7227
25-05-2020,15.7054
24-05-2020,15.7027
23-05-2020,15.7001
22-05-2020,15.6974
21-05-2020,15.6299
20-05-2020,15.6097
19-05-2020,15.5686
18-05-2020,15.5403
17-05-2020,15.5854
16-05-2020,15.5827
15-05-2020,15.5800
14-05-2020,15.5813
13-05-2020,15.5671
12-05-2020,15.5173
11-05-2020,15.5003
10-05-2020,15.5943
09-05-2020,15.5917
08-05-2020,15.5890
07-05-2020,15.5345
06-05-2020,15.5457
05-05-2020,15.4802
04-05-2020,15.4541
03-05-2020,15.5054
02-05-2020,15.5028
01-05-2020,15.5001
30-04-2020,15.4974
29-04-2020,15.4343
28-04-2020,15.4118
27-04-2020,15.4099
26-04-2020,15.3882
25-04-2020,15.3856
24-04-2020,15.3829
23-04-2020,15.4900
22-04-2020,15.3813
21-04-2020,15.3475
20-04-2020,15.3538
19-04-2020,15.2251
18-04-2020,15.2224
17-04-2020,15.2196
16-04-2020,15.1006
15-04-2020,15.0366
14-04-2020,14.9781
13-04-2020,14.9754
12-04-2020,14.9738
11-04-2020,14.9711
10-04-2020,14.9684
09-04-2020,14.9657
08-04-2020,14.8882
07-04-2020,14.9820
06-04-2020,14.9776
05-04-2020,14.9749
04-04-2020,14.9722
03-04-2020,14.9694
02-04-2020,15.0597
01-04-2020,15.0571
31-03-2020,15.1103
30-03-2020,15.0358
29-03-2020,15.1428
28-03-2020,15.1401
27-03-2020,15.1363
26-03-2020,14.8346
25-03-2020,14.7233
24-03-2020,14.6515
23-03-2020,14.6122
22-03-2020,14.8825
21-03-2020,14.8798
20-03-2020,14.8771
19-03-2020,14.7383
18-03-2020,14.9040
17-03-2020,15.0408
16-03-2020,15.1329
15-03-2020,15.1938
14-03-2020,15.1911
13-03-2020,15.1884
12-03-2020,15.2507
11-03-2020,15.4787
10-03-2020,15.5424
09-03-2020,15.5397
08-03-2020,15.5662
07-03-2020,15.5635
06-03-2020,15.5608
05-03-2020,15.5650
04-03-2020,15.5575
03-03-2020,15.4966
02-03-2020,15.4779
01-03-2020,15.4860
29-02-2020,15.4833
28-02-2020,15.4791
27-02-2020,15.5534
26-02-2020,15.5772
25-02-2020,15.5785
24-02-2020,15.5795
23-02-2020,15.5917
22-02-2020,15.5890
21-02-2020,15.5864
