Date (DD-MM-YYYY),NAV
09-08-2021,28.1367
08-08-2021,28.1122
07-08-2021,28.1068
06-08-2021,28.1014
05-08-2021,28.2123
04-08-2021,28.2132
03-08-2021,28.1979
02-08-2021,28.1763
01-08-2021,28.1479
31-07-2021,28.1425
30-07-2021,28.1370
29-07-2021,28.1459
28-07-2021,28.1403
27-07-2021,28.1455
26-07-2021,28.1566
25-07-2021,28.0904
24-07-2021,28.0850
23-07-2021,28.0795
22-07-2021,28.0854
21-07-2021,28.1211
20-07-2021,28.1157
19-07-2021,28.0611
18-07-2021,28.0157
17-07-2021,28.0103
16-07-2021,28.0049
15-07-2021,28.0748
14-07-2021,28.0261
13-07-2021,28.0390
12-07-2021,28.0191
11-07-2021,28.0546
10-07-2021,28.0491
09-07-2021,28.0437
08-07-2021,28.0786
07-07-2021,27.9832
06-07-2021,28.0078
05-07-2021,28.1005
04-07-2021,28.1093
03-07-2021,28.1038
02-07-2021,28.0984
01-07-2021,28.1380
30-06-2021,28.1387
29-06-2021,28.1435
28-06-2021,28.1061
27-06-2021,28.1927
26-06-2021,28.1873
25-06-2021,28.1818
24-06-2021,28.2458
23-06-2021,28.2486
22-06-2021,28.2609
21-06-2021,28.2827
20-06-2021,28.2656
19-06-2021,28.2603
18-06-2021,28.2550
17-06-2021,28.2876
16-06-2021,28.2844
15-06-2021,28.3189
14-06-2021,28.3961
13-06-2021,28.4072
12-06-2021,28.4019
11-06-2021,28.3965
10-06-2021,28.3755
09-06-2021,28.3591
08-06-2021,28.3472
07-06-2021,28.2975
06-06-2021,28.2656
05-06-2021,28.2602
04-06-2021,28.2548
03-06-2021,28.2599
02-06-2021,28.2753
01-06-2021,28.2516
31-05-2021,28.2848
30-05-2021,28.3713
29-05-2021,28.3713
28-05-2021,28.3659
27-05-2021,28.4185
26-05-2021,28.4390
25-05-2021,28.4336
24-05-2021,28.4228
23-05-2021,28.4135
22-05-2021,28.4082
21-05-2021,28.4028
20-05-2021,28.3735
19-05-2021,28.3536
18-05-2021,28.3478
17-05-2021,28.3652
16-05-2021,28.3527
15-05-2021,28.3474
14-05-2021,28.3420
13-05-2021,28.3736
12-05-2021,28.3683
11-05-2021,28.3534
10-05-2021,28.3492
09-05-2021,28.3545
08-05-2021,28.3492
07-05-2021,28.3439
06-05-2021,28.3671
05-05-2021,28.3370
04-05-2021,28.3159
03-05-2021,28.3060
02-05-2021,28.3209
01-05-2021,28.3155
30-04-2021,28.3102
29-04-2021,28.3023
28-04-2021,28.2720
27-04-2021,28.2659
26-04-2021,28.2540
25-04-2021,28.1926
24-04-2021,28.1873
23-04-2021,28.1819
22-04-2021,28.2183
21-04-2021,28.1690
20-04-2021,28.1636
19-04-2021,28.1814
18-04-2021,28.1888
17-04-2021,28.1835
16-04-2021,28.1781
15-04-2021,28.1832
14-04-2021,28.2328
13-04-2021,28.2274
12-04-2021,28.2220
11-04-2021,28.2777
10-04-2021,28.2724
