Date (DD-MM-YYYY),NAV
09-08-2021,29.7993
08-08-2021,29.8150
07-08-2021,29.8094
06-08-2021,29.8038
05-08-2021,29.8743
04-08-2021,29.8645
03-08-2021,29.8400
02-08-2021,29.8382
01-08-2021,29.8241
31-07-2021,29.8186
30-07-2021,29.8130
29-07-2021,29.8144
28-07-2021,29.8361
27-07-2021,29.8362
26-07-2021,29.8253
25-07-2021,29.8269
24-07-2021,29.8214
23-07-2021,29.8158
22-07-2021,29.8247
21-07-2021,29.8271
20-07-2021,29.8215
19-07-2021,29.8116
18-07-2021,29.7870
17-07-2021,29.7815
16-07-2021,29.7760
15-07-2021,29.7162
14-07-2021,29.7025
13-07-2021,29.6841
12-07-2021,29.6660
11-07-2021,29.7177
10-07-2021,29.7121
09-07-2021,29.7066
08-07-2021,29.6971
07-07-2021,29.6762
06-07-2021,29.6805
05-07-2021,29.6970
04-07-2021,29.6919
03-07-2021,29.6863
02-07-2021,29.6807
01-07-2021,29.6617
30-06-2021,29.6568
29-06-2021,29.6679
28-06-2021,29.6903
27-06-2021,29.7451
26-06-2021,29.7396
25-06-2021,29.7340
24-06-2021,29.7267
23-06-2021,29.7523
22-06-2021,29.7338
21-06-2021,29.7460
20-06-2021,29.7337
19-06-2021,29.7282
18-06-2021,29.7226
17-06-2021,29.7214
16-06-2021,29.7336
15-06-2021,29.8210
14-06-2021,29.8643
13-06-2021,29.8498
12-06-2021,29.8443
11-06-2021,29.8388
10-06-2021,29.8220
09-06-2021,29.7932
08-06-2021,29.7527
07-06-2021,29.7390
06-06-2021,29.7147
05-06-2021,29.7092
04-06-2021,29.7037
03-06-2021,29.6988
02-06-2021,29.6825
01-06-2021,29.6864
31-05-2021,29.6834
30-05-2021,29.6863
29-05-2021,29.6807
28-05-2021,29.6752
27-05-2021,29.6920
26-05-2021,29.6990
25-05-2021,29.6935
24-05-2021,29.6628
23-05-2021,29.6622
22-05-2021,29.6566
21-05-2021,29.6511
20-05-2021,29.6424
19-05-2021,29.6207
18-05-2021,29.6036
17-05-2021,29.5877
16-05-2021,29.5814
15-05-2021,29.5759
14-05-2021,29.5704
13-05-2021,29.5730
12-05-2021,29.5674
11-05-2021,29.5658
10-05-2021,29.5451
09-05-2021,29.5574
08-05-2021,29.5519
07-05-2021,29.5464
06-05-2021,29.5452
