Date (DD-MM-YYYY),NAV
09-08-2021,28.5278
08-08-2021,28.5421
07-08-2021,28.5367
06-08-2021,28.5313
05-08-2021,28.5941
04-08-2021,28.5838
03-08-2021,28.5645
02-08-2021,28.5602
01-08-2021,28.5493
31-07-2021,28.5439
30-07-2021,28.5386
29-07-2021,28.5387
28-07-2021,28.5544
27-07-2021,28.5539
26-07-2021,28.5421
25-07-2021,28.5409
24-07-2021,28.5356
23-07-2021,28.5303
22-07-2021,28.5387
21-07-2021,28.5406
20-07-2021,28.5353
19-07-2021,28.5263
18-07-2021,28.5040
17-07-2021,28.4987
16-07-2021,28.4934
15-07-2021,28.4441
14-07-2021,28.4290
13-07-2021,28.4195
12-07-2021,28.3988
11-07-2021,28.4451
10-07-2021,28.4398
09-07-2021,28.4345
08-07-2021,28.4275
07-07-2021,28.4072
06-07-2021,28.4126
05-07-2021,28.4198
04-07-2021,28.4151
03-07-2021,28.4096
02-07-2021,28.4042
01-07-2021,28.3850
30-06-2021,28.3797
29-06-2021,28.3891
28-06-2021,28.4099
27-06-2021,28.4563
26-06-2021,28.4509
25-06-2021,28.4455
24-06-2021,28.4391
23-06-2021,28.4620
22-06-2021,28.4547
21-06-2021,28.4654
20-06-2021,28.4555
19-06-2021,28.4501
18-06-2021,28.4447
17-06-2021,28.4427
16-06-2021,28.4516
15-06-2021,28.5339
14-06-2021,28.5723
13-06-2021,28.5622
12-06-2021,28.5569
11-06-2021,28.5515
10-06-2021,28.5382
09-06-2021,28.5099
08-06-2021,28.4744
07-06-2021,28.4613
06-06-2021,28.4392
05-06-2021,28.4338
04-06-2021,28.4285
03-06-2021,28.4273
02-06-2021,28.4092
01-06-2021,28.4111
31-05-2021,28.4094
30-05-2021,28.4138
29-05-2021,28.4085
28-05-2021,28.4031
27-05-2021,28.4136
26-05-2021,28.4138
25-05-2021,28.4085
24-05-2021,28.3771
23-05-2021,28.3798
22-05-2021,28.3745
21-05-2021,28.3691
20-05-2021,28.3579
19-05-2021,28.3380
18-05-2021,28.3139
17-05-2021,28.3040
16-05-2021,28.3050
15-05-2021,28.2996
14-05-2021,28.2943
13-05-2021,28.2949
12-05-2021,28.2895
11-05-2021,28.2863
10-05-2021,28.2665
09-05-2021,28.2763
08-05-2021,28.2710
07-05-2021,28.2656
06-05-2021,28.2651
05-05-2021,28.2251
04-05-2021,28.1976
03-05-2021,28.1961
02-05-2021,28.1692
01-05-2021,28.1638
30-04-2021,28.1584
29-04-2021,28.1383
28-04-2021,28.1229
27-04-2021,28.1108
26-04-2021,28.1010
25-04-2021,28.0766
24-04-2021,28.0712
23-04-2021,28.0658
22-04-2021,28.0620
21-04-2021,28.0849
20-04-2021,28.0796
19-04-2021,28.0768
18-04-2021,28.0441
17-04-2021,28.0389
16-04-2021,28.0335
15-04-2021,28.0471
14-04-2021,28.0817
13-04-2021,28.0764
12-04-2021,28.0711
11-04-2021,28.0532
10-04-2021,28.0479
09-04-2021,28.0426
08-04-2021,28.0235
07-04-2021,27.9981
06-04-2021,27.9940
05-04-2021,27.9544
04-04-2021,27.9193
03-04-2021,27.9140
02-04-2021,27.9086
01-04-2021,27.9033
31-03-2021,27.8979
30-03-2021,27.8903
29-03-2021,27.8893
28-03-2021,27.8839
27-03-2021,27.8785
26-03-2021,27.8731
25-03-2021,27.8612
24-03-2021,27.8427
23-03-2021,27.7540
22-03-2021,27.6473
21-03-2021,27.6089
20-03-2021,27.6035
19-03-2021,27.5981
18-03-2021,27.5521
17-03-2021,27.5636
16-03-2021,27.5582
15-03-2021,27.5333
14-03-2021,27.5484
13-03-2021,27.5429
12-03-2021,27.5375
11-03-2021,27.5435
10-03-2021,27.5380
09-03-2021,27.5295
08-03-2021,27.5530
07-03-2021,27.5690
06-03-2021,27.5636
05-03-2021,27.5583
04-03-2021,27.5679
03-03-2021,27.5709
02-03-2021,27.5689
01-03-2021,27.5572
28-02-2021,27.5658
27-02-2021,27.5605
26-02-2021,27.5552
25-02-2021,27.5537
24-02-2021,27.5589
23-02-2021,27.5676
22-02-2021,27.5499
21-02-2021,27.7064
20-02-2021,27.7010
19-02-2021,27.6956
18-02-2021,27.6903
17-02-2021,27.6774
16-02-2021,27.6940
15-02-2021,27.6829
14-02-2021,27.6887
13-02-2021,27.6833
12-02-2021,27.6780
11-02-2021,27.6744
10-02-2021,27.6329
09-02-2021,27.6238
08-02-2021,27.6474
07-02-2021,27.6435
06-02-2021,27.6381
05-02-2021,27.6327
04-02-2021,27.6979
03-02-2021,27.6695
02-02-2021,27.6650
01-02-2021,27.7681
31-01-2021,27.9332
30-01-2021,27.9278
29-01-2021,27.9225
28-01-2021,27.9123
27-01-2021,27.9070
26-01-2021,27.8923
25-01-2021,27.8869
24-01-2021,27.8712
23-01-2021,27.8658
22-01-2021,27.8604
21-01-2021,27.8698
20-01-2021,27.8464
19-01-2021,27.8403
18-01-2021,27.8550
17-01-2021,27.8962
16-01-2021,27.8909
15-01-2021,27.8855
14-01-2021,27.8974
13-01-2021,27.9236
12-01-2021,27.9288
11-01-2021,27.9491
10-01-2021,27.9992
09-01-2021,27.9939
08-01-2021,27.9886
07-01-2021,27.9822
06-01-2021,27.9653
05-01-2021,27.9481
04-01-2021,27.9020
03-01-2021,27.8990
02-01-2021,27.8937
01-01-2021,27.8883
31-12-2020,27.8810
30-12-2020,27.8732
29-12-2020,27.8707
28-12-2020,27.8677
27-12-2020,27.8455
26-12-2020,27.8402
25-12-2020,27.8349
24-12-2020,27.8296
23-12-2020,27.8155
22-12-2020,27.7930
21-12-2020,27.7718
20-12-2020,27.8233
19-12-2020,27.8180
18-12-2020,27.8127
17-12-2020,27.8148
16-12-2020,27.7972
15-12-2020,27.7891
14-12-2020,27.7787
13-12-2020,27.7726
12-12-2020,27.7672
11-12-2020,27.7619
10-12-2020,27.7822
09-12-2020,27.7703
08-12-2020,27.7825
07-12-2020,27.7874
06-12-2020,27.7854
05-12-2020,27.7801
04-12-2020,27.7748
03-12-2020,27.7496
02-12-2020,27.7614
01-12-2020,27.7723
30-11-2020,27.8088
29-11-2020,27.8035
28-11-2020,27.7982
27-11-2020,27.7929
26-11-2020,27.7775
25-11-2020,27.7489
24-11-2020,27.7211
23-11-2020,27.7020
22-11-2020,27.7066
21-11-2020,27.7013
20-11-2020,27.6960
19-11-2020,27.6907
18-11-2020,27.6712
17-11-2020,27.6808
16-11-2020,27.6567
15-11-2020,27.6514
14-11-2020,27.6461
13-11-2020,27.6408
12-11-2020,27.6306
11-11-2020,27.6323
10-11-2020,27.6329
09-11-2020,27.6335
08-11-2020,27.6615
07-11-2020,27.6562
06-11-2020,27.6509
05-11-2020,27.6404
04-11-2020,27.5749
03-11-2020,27.5868
02-11-2020,27.6004
01-11-2020,27.5941
31-10-2020,27.5887
30-10-2020,27.5834
29-10-2020,27.5780
28-10-2020,27.5901
27-10-2020,27.5828
26-10-2020,27.6128
25-10-2020,27.5443
24-10-2020,27.5390
23-10-2020,27.5337
22-10-2020,27.5214
21-10-2020,27.5028
20-10-2020,27.4785
19-10-2020,27.4642
18-10-2020,27.4483
17-10-2020,27.4430
16-10-2020,27.4377
15-10-2020,27.4291
14-10-2020,27.3873
13-10-2020,27.3741
12-10-2020,27.3481
11-10-2020,27.3453
10-10-2020,27.3400
09-10-2020,27.3347
08-10-2020,27.1429
07-10-2020,27.1189
06-10-2020,27.1082
05-10-2020,27.0967
04-10-2020,27.1007
03-10-2020,27.0954
02-10-2020,27.0901
01-10-2020,27.0848
30-09-2020,27.0419
29-09-2020,27.0400
28-09-2020,27.0358
27-09-2020,27.0585
26-09-2020,27.0532
25-09-2020,27.0479
24-09-2020,27.0702
23-09-2020,27.1020
22-09-2020,27.1098
21-09-2020,27.1000
20-09-2020,27.1042
19-09-2020,27.0989
18-09-2020,27.0937
17-09-2020,27.0879
16-09-2020,27.0843
15-09-2020,27.0697
14-09-2020,27.0749
13-09-2020,27.0872
12-09-2020,27.0819
11-09-2020,27.0767
10-09-2020,27.0795
09-09-2020,27.0715
08-09-2020,27.0840
07-09-2020,27.1592
06-09-2020,27.2200
05-09-2020,27.2148
04-09-2020,27.2096
03-09-2020,27.2045
02-09-2020,27.1514
01-09-2020,27.1253
31-08-2020,26.9695
30-08-2020,26.8418
29-08-2020,26.8366
28-08-2020,26.8313
27-08-2020,26.8596
26-08-2020,26.8521
25-08-2020,26.8489
24-08-2020,26.8580
23-08-2020,26.9148
22-08-2020,26.9096
21-08-2020,26.9044
20-08-2020,26.9966
19-08-2020,26.9633
18-08-2020,27.0014
17-08-2020,27.0671
16-08-2020,27.0499
15-08-2020,27.0447
14-08-2020,27.0394
13-08-2020,27.0618
12-08-2020,27.0223
11-08-2020,27.0415
10-08-2020,27.0519
09-08-2020,27.0842
08-08-2020,27.0790
07-08-2020,27.0738
06-08-2020,27.1058
05-08-2020,27.1450
04-08-2020,27.1391
03-08-2020,27.1257
02-08-2020,27.1172
01-08-2020,27.1120
31-07-2020,27.1068
30-07-2020,27.0754
29-07-2020,27.0591
28-07-2020,27.0386
27-07-2020,27.0684
26-07-2020,27.1031
25-07-2020,27.0978
24-07-2020,27.0926
23-07-2020,27.0944
22-07-2020,27.0968
21-07-2020,27.0993
20-07-2020,27.1318
19-07-2020,27.1297
18-07-2020,27.1245
17-07-2020,27.1193
16-07-2020,27.1250
15-07-2020,27.0915
14-07-2020,27.0637
13-07-2020,27.0862
12-07-2020,27.0620
11-07-2020,27.0568
10-07-2020,27.0516
09-07-2020,26.9822
08-07-2020,26.9561
07-07-2020,26.8523
06-07-2020,26.7951
05-07-2020,26.7782
04-07-2020,26.7731
03-07-2020,26.7679
02-07-2020,26.7424
01-07-2020,26.6925
30-06-2020,26.6937
29-06-2020,26.6711
28-06-2020,26.6742
27-06-2020,26.6690
26-06-2020,26.6638
25-06-2020,26.5911
24-06-2020,26.5575
23-06-2020,26.5582
22-06-2020,26.5380
21-06-2020,26.5281
20-06-2020,26.5229
19-06-2020,26.5177
18-06-2020,26.4308
17-06-2020,26.3914
16-06-2020,26.3442
15-06-2020,26.3161
14-06-2020,26.3046
13-06-2020,26.2994
12-06-2020,26.2941
11-06-2020,26.2928
10-06-2020,26.2675
09-06-2020,26.2465
08-06-2020,26.2100
07-06-2020,26.2340
06-06-2020,26.2287
05-06-2020,26.2235
04-06-2020,26.1961
03-06-2020,26.2118
02-06-2020,26.1774
01-06-2020,26.2191
31-05-2020,26.2314
30-05-2020,26.2261
29-05-2020,26.2209
28-05-2020,26.2211
27-05-2020,26.2099
26-05-2020,26.2130
25-05-2020,26.1759
24-05-2020,26.1707
23-05-2020,26.1655
22-05-2020,26.1602
21-05-2020,26.0619
20-05-2020,26.0461
19-05-2020,26.0024
18-05-2020,25.9546
17-05-2020,25.9401
16-05-2020,25.9349
15-05-2020,25.9297
14-05-2020,25.9098
13-05-2020,25.8017
12-05-2020,25.8184
11-05-2020,25.7500
10-05-2020,25.8027
09-05-2020,25.7975
08-05-2020,25.7922
07-05-2020,25.7404
06-05-2020,25.7351
05-05-2020,25.6444
04-05-2020,25.5945
03-05-2020,25.5057
02-05-2020,25.5004
01-05-2020,25.4952
30-04-2020,25.4900
29-04-2020,25.4474
28-04-2020,25.4362
27-04-2020,25.4931
26-04-2020,25.5367
25-04-2020,25.5314
24-04-2020,25.5262
23-04-2020,25.7043
22-04-2020,25.6318
21-04-2020,25.6196
20-04-2020,25.5248
19-04-2020,25.4184
18-04-2020,25.4132
17-04-2020,25.4079
16-04-2020,25.2133
15-04-2020,25.1123
14-04-2020,25.0379
13-04-2020,25.0327
12-04-2020,25.0147
11-04-2020,25.0095
10-04-2020,25.0042
09-04-2020,24.9990
08-04-2020,25.0154
07-04-2020,25.3367
06-04-2020,25.4689
05-04-2020,25.4635
04-04-2020,25.4580
03-04-2020,25.4526
02-04-2020,25.5225
01-04-2020,25.5172
31-03-2020,25.5118
30-03-2020,25.4349
29-03-2020,25.4725
28-03-2020,25.4673
27-03-2020,25.4598
26-03-2020,24.5962
25-03-2020,24.5719
24-03-2020,24.5672
23-03-2020,24.5699
22-03-2020,24.5831
21-03-2020,24.5780
20-03-2020,24.5728
19-03-2020,24.5790
18-03-2020,24.8158
17-03-2020,24.9964
16-03-2020,25.0965
15-03-2020,25.0947
14-03-2020,25.0895
13-03-2020,25.0844
12-03-2020,25.3080
11-03-2020,25.4443
10-03-2020,25.5453
09-03-2020,25.5401
08-03-2020,25.5073
07-03-2020,25.5021
06-03-2020,25.4969
05-03-2020,25.4617
04-03-2020,25.4624
03-03-2020,25.3713
02-03-2020,25.3877
01-03-2020,25.3820
29-02-2020,25.3769
28-02-2020,25.3717
27-02-2020,25.3977
26-02-2020,25.4103
25-02-2020,25.3884
24-02-2020,25.3803
23-02-2020,25.3543
22-02-2020,25.3491
21-02-2020,25.3439
20-02-2020,25.3388
19-02-2020,25.3440
18-02-2020,25.3389
17-02-2020,25.3607
16-02-2020,25.3238
15-02-2020,25.3186
14-02-2020,25.3134
13-02-2020,25.2670
12-02-2020,25.2305
11-02-2020,25.2478
10-02-2020,25.2424
09-02-2020,25.2069
08-02-2020,25.2018
07-02-2020,25.1966
06-02-2020,25.0953
05-02-2020,24.9881
04-02-2020,24.9780
03-02-2020,24.9546
02-02-2020,24.8848
01-02-2020,24.8797
31-01-2020,24.8746
30-01-2020,24.8770
29-01-2020,24.8758
28-01-2020,24.9049
27-01-2020,24.9050
26-01-2020,24.8754
25-01-2020,24.8703
24-01-2020,24.8652
23-01-2020,24.8567
22-01-2020,24.8302
21-01-2020,24.8022
20-01-2020,24.7864
19-01-2020,24.7829
18-01-2020,24.7778
17-01-2020,24.7727
16-01-2020,24.7497
15-01-2020,24.7386
14-01-2020,24.7188
13-01-2020,24.7548
12-01-2020,24.7541
11-01-2020,24.7490
10-01-2020,24.7439
09-01-2020,24.7643
08-01-2020,24.7330
07-01-2020,24.7276
06-01-2020,24.6929
05-01-2020,24.7329
04-01-2020,24.7278
03-01-2020,24.7227
02-01-2020,24.7089
01-01-2020,24.7032
31-12-2019,24.8004
30-12-2019,24.7983
29-12-2019,24.8031
28-12-2019,24.7981
27-12-2019,24.7930
26-12-2019,24.7683
25-12-2019,24.7673
24-12-2019,24.7622
23-12-2019,24.7442
22-12-2019,24.7297
21-12-2019,24.7246
20-12-2019,24.7196
19-12-2019,24.6084
18-12-2019,24.6030
17-12-2019,24.5721
16-12-2019,24.5638
15-12-2019,24.5375
14-12-2019,24.5324
13-12-2019,24.5273
12-12-2019,24.5643
11-12-2019,24.5670
10-12-2019,24.5829
09-12-2019,24.6327
08-12-2019,24.6423
07-12-2019,24.6372
06-12-2019,24.6321
05-12-2019,24.6700
04-12-2019,24.8077
03-12-2019,24.8021
02-12-2019,24.7887
01-12-2019,24.7762
30-11-2019,24.7711
29-11-2019,24.7660
28-11-2019,24.7582
27-11-2019,24.7149
26-11-2019,24.7431
25-11-2019,24.7016
24-11-2019,24.6587
23-11-2019,24.6536
22-11-2019,24.6486
21-11-2019,24.6524
20-11-2019,24.6647
19-11-2019,24.6302
18-11-2019,24.6305
17-11-2019,24.6048
16-11-2019,24.5997
15-11-2019,24.5947
14-11-2019,24.5724
13-11-2019,24.5242
12-11-2019,24.4700
11-11-2019,24.4649
10-11-2019,24.4840
09-11-2019,24.4790
08-11-2019,24.4739
07-11-2019,24.4999
06-11-2019,24.5227
05-11-2019,24.5213
04-11-2019,24.5455
03-11-2019,24.5276
02-11-2019,24.5226
01-11-2019,24.5175
31-10-2019,24.4906
30-10-2019,24.4720
29-10-2019,24.3967
28-10-2019,24.3983
27-10-2019,24.3933
26-10-2019,24.3882
25-10-2019,24.3832
24-10-2019,24.3568
23-10-2019,24.3325
22-10-2019,24.3004
21-10-2019,24.2868
20-10-2019,24.2817
19-10-2019,24.2767
18-10-2019,24.2717
17-10-2019,24.2214
16-10-2019,24.2408
15-10-2019,24.2650
14-10-2019,24.2455
13-10-2019,24.2416
12-10-2019,24.2365
11-10-2019,24.2315
10-10-2019,24.1987
09-10-2019,24.1856
08-10-2019,24.2011
07-10-2019,24.1961
06-10-2019,24.1785
05-10-2019,24.1735
04-10-2019,24.1684
03-10-2019,24.2236
02-10-2019,24.1674
01-10-2019,24.1623
30-09-2019,24.1091
29-09-2019,24.0827
28-09-2019,24.0777
27-09-2019,24.0727
26-09-2019,24.0790
25-09-2019,24.0157
24-09-2019,24.0380
23-09-2019,24.0377
22-09-2019,24.0501
21-09-2019,24.0451
20-09-2019,24.0401
19-09-2019,24.1706
18-09-2019,24.1530
17-09-2019,24.0974
16-09-2019,24.1224
15-09-2019,24.1602
14-09-2019,24.1552
13-09-2019,24.1502
12-09-2019,24.1256
11-09-2019,24.1681
10-09-2019,24.1768
09-09-2019,24.1718
08-09-2019,24.1549
07-09-2019,24.1499
06-09-2019,24.1449
05-09-2019,24.1436
04-09-2019,24.2009
03-09-2019,24.1678
02-09-2019,24.1280
01-09-2019,24.1231
31-08-2019,24.1181
30-08-2019,24.1131
29-08-2019,24.0970
28-08-2019,24.1392
27-08-2019,24.2014
26-08-2019,24.2033
25-08-2019,24.1517
24-08-2019,24.1467
23-08-2019,24.1418
22-08-2019,24.1342
21-08-2019,24.0732
20-08-2019,24.0678
19-08-2019,24.0196
18-08-2019,24.0044
17-08-2019,23.9994
16-08-2019,23.9945
15-08-2019,23.9664
14-08-2019,23.9614
13-08-2019,24.0338
12-08-2019,24.0757
11-08-2019,24.0707
10-08-2019,24.0658
09-08-2019,24.0608
08-08-2019,24.0913
07-08-2019,24.1136
06-08-2019,24.0917
05-08-2019,24.2039
04-08-2019,24.2602
03-08-2019,24.2552
02-08-2019,24.2501
01-08-2019,24.1646
31-07-2019,24.1953
30-07-2019,24.1436
29-07-2019,24.1244
28-07-2019,24.0249
27-07-2019,24.0199
26-07-2019,24.0149
25-07-2019,24.0056
24-07-2019,24.1151
23-07-2019,24.1037
22-07-2019,24.1270
21-07-2019,24.1592
20-07-2019,24.1542
19-07-2019,24.1492
18-07-2019,24.1369
17-07-2019,24.1507
16-07-2019,24.2144
15-07-2019,24.1242
14-07-2019,24.0732
13-07-2019,24.0682
12-07-2019,24.0633
11-07-2019,24.0345
10-07-2019,23.9625
09-07-2019,23.9113
08-07-2019,23.9256
07-07-2019,23.8429
06-07-2019,23.8379
05-07-2019,23.8329
04-07-2019,23.7221
03-07-2019,23.6656
02-07-2019,23.6205
01-07-2019,23.6046
30-06-2019,23.6134
29-06-2019,23.6085
28-06-2019,23.6035
27-06-2019,23.6070
26-06-2019,23.5736
25-06-2019,23.6480
24-06-2019,23.6435
23-06-2019,23.6684
22-06-2019,23.6634
21-06-2019,23.6694
20-06-2019,23.7371
19-06-2019,23.6709
18-06-2019,23.6665
17-06-2019,23.5871
16-06-2019,23.5949
15-06-2019,23.5899
14-06-2019,23.5850
13-06-2019,23.5302
12-06-2019,23.5225
11-06-2019,23.4652
10-06-2019,23.4832
09-06-2019,23.5464
08-06-2019,23.5414
07-06-2019,23.5364
06-06-2019,23.5497
05-06-2019,23.4613
04-06-2019,23.4563
03-06-2019,23.4796
02-06-2019,23.4483
01-06-2019,23.4433
31-05-2019,23.4384
30-05-2019,23.3425
29-05-2019,23.3801
28-05-2019,23.3579
27-05-2019,23.3435
26-05-2019,23.2545
25-05-2019,23.2495
24-05-2019,23.2446
23-05-2019,23.1884
22-05-2019,23.1077
21-05-2019,23.1129
20-05-2019,23.1106
19-05-2019,23.0557
18-05-2019,23.0508
17-05-2019,23.0458
16-05-2019,23.0030
15-05-2019,23.0040
14-05-2019,22.9984
13-05-2019,22.9627
12-05-2019,22.9117
11-05-2019,22.9068
10-05-2019,22.9018
09-05-2019,22.9051
08-05-2019,22.9156
07-05-2019,22.8939
06-05-2019,22.8707
05-05-2019,22.8609
04-05-2019,22.8560
03-05-2019,22.8510
02-05-2019,22.8605
01-05-2019,22.8661
30-04-2019,22.8612
29-04-2019,22.8705
28-04-2019,22.8655
27-04-2019,22.8606
26-04-2019,22.8557
25-04-2019,22.8156
24-04-2019,22.8367
23-04-2019,22.7976
22-04-2019,22.7938
21-04-2019,22.8583
20-04-2019,22.8534
19-04-2019,22.8484
18-04-2019,22.8435
17-04-2019,22.8356
16-04-2019,22.8307
15-04-2019,22.8306
14-04-2019,22.8368
13-04-2019,22.8319
12-04-2019,22.8270
11-04-2019,22.8482
10-04-2019,22.8696
09-04-2019,22.8624
08-04-2019,22.8467
07-04-2019,22.9121
06-04-2019,22.9072
05-04-2019,22.9022
04-04-2019,22.9136
03-04-2019,22.9716
02-04-2019,23.0227
01-04-2019,22.9959
31-03-2019,22.9910
30-03-2019,22.9861
29-03-2019,22.9714
28-03-2019,22.9321
27-03-2019,22.8967
26-03-2019,22.9014
25-03-2019,22.8950
24-03-2019,22.8440
23-03-2019,22.8390
22-03-2019,22.8341
21-03-2019,22.8062
20-03-2019,22.8012
19-03-2019,22.7368
18-03-2019,22.7895
17-03-2019,22.7589
16-03-2019,22.7540
15-03-2019,22.7491
14-03-2019,22.7288
13-03-2019,22.7101
12-03-2019,22.7008
11-03-2019,22.6627
10-03-2019,22.6049
09-03-2019,22.6000
08-03-2019,22.5951
07-03-2019,22.5417
06-03-2019,22.4952
05-03-2019,22.4928
04-03-2019,22.4649
03-03-2019,22.4600
02-03-2019,22.4551
01-03-2019,22.4502
